,primary_city,latitude,longitude
16860,Tougaloo,32.39,-90.15
16861,Toughkenamon,39.83,-75.75
16862,Toulon,41.09,-89.86
16863,Toutle,46.31,-122.69
16864,Tovey,39.58,-89.44
16865,Tow,30.88,-98.46
16866,Towaco,40.93,-74.34
16867,Towanda,41.76,-76.44
16868,Towaoc,37.2,-108.72
16869,Tower,47.81,-92.29
16870,Tower City,46.92,-97.67
16871,Tower Hill,39.38,-88.95
16872,Town Creek,34.67,-87.4
16873,Towner,48.34,-100.4
16874,Townley,33.83,-87.44
16875,Townsend,46.48,-111.34
16876,Townshend,43.04,-72.66
16877,Township Of Washington,40.98,-74.06
16878,Townsville,36.5,-78.42
16879,Townville,41.67,-79.88
16880,Towson,39.39,-76.62
16881,Toxey,31.91,-88.3
16882,Toyah,31.31,-103.79
16883,Toyahvale,30.94,-103.77
16884,Trabuco Canyon,33.66,-117.59
16885,Tracy,44.23,-95.61
16886,Tracy City,35.25,-85.75
16887,Tracys Landing,38.76,-76.58
16888,Tracyton,47.62,-122.65
16889,Trade,36.34,-81.74
16890,Traer,42.19,-92.46
16891,Trafalgar,39.41,-86.14
16892,Trafford,40.38,-79.75
16893,Trail,47.78,-95.69
16894,Trail City,45.47,-100.73
16895,Tram,37.58,-82.63
16896,Trampas,36.15,-105.62
16897,Tranquility,40.95,-74.8
16898,Tranquillity,36.65,-120.28
16899,Transfer,41.32,-80.42
16900,Transylvania,32.66,-91.25
16901,Traphill,36.35,-81.03
16902,Trappe,38.65,-76.05
16903,Trapper Creek,62.69,-151.07
16904,Traskwood,34.45,-92.66
16905,Travelers Rest,34.96,-82.43
16906,Traver,36.45,-119.48
16907,Traverse City,44.75,-85.6
16908,Travis Afb,38.26,-121.93
16909,Treadwell,42.34,-75.05
16910,Trebloc,33.83,-88.85
16911,Treece,37.0,-94.84
16912,Trego,48.64,-114.93
16913,Treichlers,40.78,-75.53
16914,Treloar,38.64,-91.18
16915,Trementina,35.47,-104.52
16916,Tremont,40.62,-76.39
16917,Tremont City,40.01,-83.83
16918,Tremonton,41.69,-112.27
16919,Trempealeau,44.0,-91.43
16920,Trenary,46.2,-86.97
16921,Trent,43.9,-96.65
16922,Trenton,48.06,-103.85
16923,Tresckow,40.91,-75.96
16924,Tres Piedras,36.64,-105.96
16925,Tres Pinos,36.77,-121.29
16926,Trevett,43.89,-69.67
16927,Trevilians,38.05,-78.07
16928,Trevor,42.51,-88.13
16929,Trevorton,40.78,-76.67
16930,Trexlertown,40.56,-75.6
16931,Treynor,41.23,-95.6
16932,Trezevant,36.01,-88.62
16933,Triadelphia,40.05,-80.62
16934,Triangle,38.54,-77.31
16935,Tribes Hill,42.94,-74.3
16936,Tribune,38.47,-101.75
16937,Tridell,40.44,-109.84
16938,Trilby,28.44,-82.2
16939,Trilla,39.38,-88.35
16940,Trimble,39.48,-82.07
16941,Trimont,43.76,-94.71
16942,Trinchera,37.05,-104.03
16943,Trinidad,41.13,-124.04
16944,Trinity,35.88,-80.01
16945,Trinity Center,41.05,-122.78
16946,Trinway,40.15,-82.01
16947,Trion,34.54,-85.31
16948,Tripler Army Medical Center,21.36,-157.89
16949,Triplett,39.49,-93.19
16950,Tripoli,45.55,-90.0
16951,Tripp,43.22,-97.96
16952,Triumph,41.49,-89.02
16953,Trivoli,40.69,-89.88
16954,Trona,35.76,-117.37
16955,Tropic,37.69,-112.03
16956,Trosky,43.88,-96.25
16957,Trosper,36.78,-83.81
16958,Troup,32.14,-95.12
16959,Troupsburg,42.04,-77.54
16960,Trout,31.63,-92.24
16961,Trout Creek,47.76,-115.63
16962,Troutdale,45.52,-122.35
16963,Trout Lake,46.18,-85.01
16964,Troutman,35.7,-80.89
16965,Trout Run,41.39,-77.08
16966,Troutville,41.02,-78.78
16967,Troxelville,40.81,-77.2
16968,Troy,48.72,-115.74
16969,Troy Grove,41.46,-89.08
16970,Troy Mills,42.28,-91.68
16971,Truchas,36.04,-105.81
16972,Truckee,39.33,-120.24
16973,Truesdale,42.72,-95.18
16974,Trufant,43.31,-85.35
16975,Trujillo Alto,18.36,-66.01
16976,Truman,43.82,-94.43
16977,Trumann,35.67,-90.51
16978,Trumansburg,42.54,-76.66
16979,Trumbauersville,40.41,-75.37
16980,Trumbull,41.25,-73.2
16981,Truro,42.0,-70.06
16982,Trussville,33.63,-86.59
16983,Truth Or Consequences,33.13,-107.24
16984,Truxton,42.71,-76.02
16985,Tryon,41.55,-100.94
16986,Tsaile,36.27,-109.26
16987,Tualatin,45.36,-122.75
16988,Tubac,31.63,-111.06
16989,Tuba City,36.09,-111.13
16990,Tuckahoe,40.95,-73.82
16991,Tuckasegee,35.27,-83.12
16992,Tucker,34.43,-91.89
16993,Tuckerman,35.72,-91.2
16994,Tuckerton,39.59,-74.32
16995,Tucson,32.54,-110.95
16996,Tucumcari,35.16,-103.72
16997,Tujunga,34.29,-118.25
16998,Tula,34.23,-89.36
16999,Tulare,44.73,-98.5
17000,Tularosa,33.07,-106.02
17001,Tulelake,41.8,-121.46
17002,Tuleta,28.56,-97.8
17003,Tulia,34.53,-101.77
17004,Tullahoma,35.37,-86.2
17005,Tullos,31.82,-92.32
17006,Tully,42.79,-76.1
17007,Tulsa,36.15,-95.99
17008,Tuluksak,61.06,-160.36
17009,Tumacacori,31.55,-111.03
17010,Tumbling Shoals,35.55,-91.95
17011,Tumtum,47.89,-117.76
17012,Tumwater,46.95,-123.03
17013,Tunas,37.84,-93.02
17014,Tunbridge,43.88,-72.5
17015,Tunica,34.68,-90.38
17016,Tunkhannock,41.53,-75.94
17017,Tunnel,42.21,-75.72
17018,Tunnel City,44.0,-90.56
17019,Tunnel Hill,34.84,-85.04
17020,Tunnelton,39.39,-79.74
17021,Tuntutuliak,60.41,-162.65
17022,Tununak,60.6,-165.13
17023,Tuolumne,37.95,-120.2
17024,Tupelo,35.39,-91.22
17025,Tupman,35.32,-119.39
17026,Tupper Lake,44.23,-74.46
17027,Tuppers Plains,39.17,-81.83
17028,Turbeville,33.89,-80.01
17029,Turbotville,41.1,-76.76
17030,Turin,43.62,-75.4
17031,Turkey,34.99,-78.18
17032,Turkey City,41.18,-79.61
17033,Turkey Creek,30.87,-92.41
17034,Turlock,37.53,-120.84
17035,Turner,48.79,-108.45
17036,Turners,37.18,-93.15
17037,Turnersburg,35.9,-80.8
17038,Turners Falls,42.59,-72.55
17039,Turners Station,38.55,-85.12
17040,Turnerville,34.68,-83.42
17041,Turney,39.63,-94.32
17042,Turon,37.8,-98.42
17043,Turpin,36.87,-100.88
17044,Turrell,35.37,-90.25
17045,Turtle Creek,40.4,-79.82
17046,Turtle Lake,47.52,-100.89
17047,Turtlepoint,41.88,-78.32
17048,Turtletown,35.12,-84.35
17049,Turton,45.04,-98.09
17050,Tuscaloosa,33.23,-87.54
17051,Tuscarawas,40.39,-81.4
17052,Tuscarora,41.45,-116.27
17053,Tuscola,39.79,-88.28
17054,Tuscumbia,38.23,-92.45
17055,Tuskahoma,34.62,-95.27
17056,Tuskegee,32.43,-85.71
17057,Tuskegee Institute,32.42,-85.71
17058,Tussy,34.5,-97.54
17059,Tustin,44.1,-85.45
17060,Tuthill,43.15,-101.49
17061,Tutor Key,37.84,-82.76
17062,Tuttle,47.14,-99.99
17063,Tutwiler,34.01,-90.42
17064,Tuxedo,35.22,-82.42
17065,Tuxedo Park,41.2,-74.2
17066,Twain,40.03,-121.08
17067,Twain Harte,38.08,-120.24
17068,Twelve Mile,40.85,-86.2
17069,Twentynine Palms,34.27,-116.1
17070,Twig,46.89,-92.36
17071,Twilight,37.92,-81.62
17072,Twin Bridges,45.45,-112.46
17073,Twin Brooks,45.2,-96.78
17074,Twin City,32.58,-82.15
17075,Twin Falls,42.56,-114.46
17076,Twining,44.11,-83.8
17077,Twin Lake,43.36,-86.17
17078,Twin Lakes,43.56,-93.42
17079,Twin Mountain,44.3,-71.5
17080,Twin Oaks,36.2,-94.85
17081,Twin Peaks,34.23,-117.23
17082,Twin Rocks,40.52,-78.85
17083,Twinsburg,41.32,-81.45
17084,Twin Valley,47.25,-96.25
17085,Twisp,48.32,-119.93
17086,Two Buttes,37.56,-102.39
17087,Two Dot,46.47,-110.07
17088,Two Harbors,47.03,-91.67
17089,Two Rivers,64.87,-146.87
17090,Tyaskin,38.32,-75.87
17091,Tybee Island,32.01,-80.85
17092,Tye,32.45,-99.86
17093,Tygh Valley,45.22,-121.26
17094,Tyler,44.27,-96.13
17095,Tyler Hill,41.69,-75.1
17096,Tylersburg,41.39,-79.32
17097,Tylersport,40.34,-75.38
17098,Tylersville,40.99,-77.42
17099,Tylerton,37.96,-76.01
17100,Tylertown,31.11,-90.14
17101,Tynan,28.15,-97.73
17102,Tyndall,42.98,-97.86
17103,Tyner,41.4,-86.4
17104,Tyngsboro,42.68,-71.41
17105,Tyonek,61.08,-151.16
17106,Tyringham,42.24,-73.19
17107,Tyro,37.82,-79.0
17108,Tyrone,42.4,-77.05
17109,Tyronza,35.49,-90.35
17110,Ty Ty,31.47,-83.65
17111,Ubly,43.71,-82.93
17112,Ucon,43.59,-111.96
17113,Udall,37.38,-97.11
17114,Udell,40.78,-92.74
17115,Uehling,41.73,-96.5
17116,Uhrichsville,40.4,-81.35
17117,Ukiah,45.09,-118.89
17118,Uledi,39.87,-79.7
17119,Ulen,47.07,-96.25
17120,Ullin,37.28,-89.18
17121,Ulm,47.4,-111.59
17122,Ulman,38.15,-92.44
17123,Ulmer,33.09,-81.2
17124,Ulster,41.84,-76.5
17125,Ulster Park,41.86,-73.99
17126,Ulysses,41.9,-77.75
17127,Umatilla,45.9,-119.33
17128,Umbarger,34.95,-102.1
17129,Umpire,34.28,-94.11
17130,Umpqua,43.35,-123.54
17131,Una,34.99,-81.92
17132,Unadilla,42.32,-75.31
17133,Unalakleet,64.09,-160.36
17134,Unalaska,53.9,-166.4
17135,Uncasville,41.45,-72.12
17136,Uncle Sam,30.02,-90.78
17137,Underhill,44.53,-72.97
17138,Underhill Center,44.52,-72.89
17139,Underwood,47.45,-101.14
17140,Uneeda,38.01,-81.74
17141,Unicoi,36.19,-82.35
17142,Union,47.33,-123.06
17143,Union Bridge,39.56,-77.17
17144,Union Center,44.56,-102.66
17145,Union Church,31.7,-90.82
17146,Union City,42.06,-85.14
17147,Uniondale,40.82,-85.24
17148,Union Dale,41.71,-75.49
17149,Union Furnace,39.43,-82.34
17150,Union Grove,42.68,-88.05
17151,Union Hall,37.0,-79.68
17152,Union Hill,43.22,-77.44
17153,Union Lake,42.61,-83.44
17154,Union Mills,41.46,-86.81
17155,Union Pier,41.81,-86.68
17156,Union Point,33.61,-83.07
17157,Union Springs,42.84,-76.69
17158,Union Star,39.97,-94.59
17159,Uniontown,46.51,-117.13
17160,Unionville,43.65,-83.46
17161,Unionville Center,40.13,-83.34
17162,Uniopolis,40.6,-84.08
17163,United,40.16,-79.54
17164,Unity,44.85,-90.3
17165,Unity House,41.14,-75.0
17166,Unityville,41.24,-76.52
17167,Universal,39.62,-87.45
17168,Universal City,34.13,-118.35
17169,University,34.36,-89.59
17170,University Center,43.55,-83.98
17171,University Of Richmond,37.57,-77.53
17172,University Park,41.44,-87.68
17173,University Place,47.2,-122.54
17174,Upatoi,32.56,-84.74
17175,Upham,48.58,-100.72
17176,Upland,40.46,-85.51
17177,Upper Black Eddy,40.53,-75.12
17178,Upperco,39.57,-76.8
17179,Upper Darby,39.96,-75.27
17180,Upper Fairmount,38.1,-75.79
17181,Upper Falls,39.43,-76.4
17182,Upperglade,38.43,-80.5
17183,Upper Jay,44.33,-73.78
17184,Upper Lake,39.26,-122.96
17185,Upper Marlboro,38.82,-76.75
17186,Upper Sandusky,40.83,-83.28
17187,Upperstrasburg,40.06,-77.76
17188,Upper Tract,38.79,-79.25
17189,Upperville,38.99,-77.88
17190,Upsala,45.8,-94.56
17191,Upson,46.36,-90.4
17192,Upton,44.1,-104.62
17193,Urania,31.86,-92.29
17194,Urbana,42.22,-91.87
17195,Urbandale,41.63,-93.74
17196,Urbanna,37.63,-76.57
17197,Uriah,31.3,-87.5
17198,Urich,38.45,-93.99
17199,Ursa,40.07,-91.37
17200,Ursina,39.81,-79.33
17201,U S A F Academy,38.99,-104.85
17202,Usk,48.3,-117.36
17203,Ute,42.04,-95.7
17204,Ute Park,36.55,-105.11
17205,Utica,43.97,-91.95
17206,Utopia,29.61,-99.53
17207,Utuado,18.27,-66.7
17208,Uvalda,32.03,-82.5
17209,Uvalde,29.21,-99.78
17210,Uwchland,40.06,-75.65
17211,Uxbridge,42.08,-71.6
17212,Vacaville,38.41,-122.01
17213,Vacherie,29.96,-90.71
17214,Vader,46.41,-122.99
17215,Vadito,36.19,-105.67
17216,Vado,32.11,-106.66
17217,Vaiden,33.33,-89.75
17218,Vail,42.05,-95.2
17219,Vails Gate,41.45,-74.05
17220,Valatie,42.41,-73.67
17221,Valders,44.06,-87.88
17222,Valdese,35.74,-81.55
17223,Valdez,61.4,-145.66
17224,Valdosta,30.84,-83.27
17225,Vale,44.61,-103.4
17226,Valencia,40.67,-79.98
17227,Valentine,42.87,-100.55
17228,Valentines,36.58,-77.83
17229,Valera,31.75,-99.54
17230,Valhalla,41.07,-73.77
17231,Valhermoso Springs,34.55,-86.69
17232,Valier,48.3,-112.36
17233,Vallecito,38.1,-120.43
17234,Vallecitos,36.49,-106.12
17235,Valle Crucis,36.21,-81.78
17236,Vallejo,38.13,-122.25
17237,Valles Mines,38.0,-90.45
17238,Valley,48.14,-117.76
17239,Valley Bend,38.79,-79.92
17240,Valley Center,37.83,-97.37
17241,Valley City,46.92,-98.0
17242,Valley Cottage,41.11,-73.94
17243,Valley Falls,42.9,-73.56
17244,Valley Farms,32.99,-111.44
17245,Valleyford,47.53,-117.26
17246,Valley Ford,38.29,-122.94
17247,Valley Forge,40.09,-75.47
17248,Valley Grove,40.09,-80.57
17249,Valley Head,38.52,-80.03
17250,Valley Lee,38.18,-76.5
17251,Valley Mills,31.65,-97.47
17252,Valley Park,38.55,-90.48
17253,Valley Spring,30.83,-98.84
17254,Valley Springs,43.58,-96.46
17255,Valley Stream,40.66,-73.7
17256,Valley View,39.94,-76.7
17257,Valley Village,34.16,-118.4
17258,Valliant,34.0,-95.08
17259,Vallonia,38.8,-86.05
17260,Valmeyer,38.3,-90.31
17261,Valmora,35.81,-104.92
17262,Valmy,40.75,-117.1
17263,Valparaiso,41.47,-87.05
17264,Valrico,27.94,-82.25
17265,Valyermo,34.39,-117.74
17266,Van,37.95,-81.69
17267,Van Alstyne,33.41,-96.57
17268,Van Buren,47.16,-67.95
17269,Van Buren Point,42.44,-79.36
17270,Vance,34.08,-90.3
17271,Vanceboro,45.56,-67.43
17272,Vanceburg,38.59,-83.32
17273,Vancleave,30.4,-88.8
17274,Vancleve,37.62,-83.41
17275,Vancourt,31.34,-100.17
17276,Vancouver,45.72,-122.74
17277,Vandalia,48.35,-106.9
17278,Vandemere,35.18,-76.66
17279,Vanderbilt,45.14,-84.66
17280,Vandergrift,40.59,-79.57
17281,Vanderpool,29.73,-99.55
17282,Vandervoort,34.37,-94.36
17283,Vanderwagen,35.26,-108.8
17284,Vandiver,33.48,-86.5
17285,Vanduser,36.99,-89.68
17286,Van Dyne,43.87,-88.52
17287,Van Etten,42.19,-76.55
17288,Van Horn,31.04,-104.83
17289,Van Horne,42.01,-92.09
17290,Van Hornesville,42.88,-74.82
17291,Van Lear,37.76,-82.75
17292,Vanleer,36.23,-87.44
17293,Vanlue,40.97,-83.48
17294,Van Meter,41.53,-93.95
17295,Vanndale,35.31,-90.78
17296,Van Nuys,34.2,-118.49
17297,Van Orin,41.55,-89.35
17298,Vansant,37.23,-82.08
17299,Vantage,46.86,-119.99
17300,Van Tassell,42.66,-104.09
17301,Van Vleck,29.03,-95.88
17302,Van Vleet,33.97,-88.91
17303,Van Voorhis,40.13,-79.94
17304,Van Wert,40.87,-93.79
17305,Van Wyck,34.91,-80.84
17306,Vanzant,36.96,-92.3
17307,Vardaman,33.88,-89.17
17308,Varina,42.65,-94.89
17309,Varna,41.03,-89.22
17310,Varnado,30.96,-89.81
17311,Varnell,34.9,-84.97
17312,Varney,37.67,-82.06
17313,Varnville,32.85,-81.08
17314,Varysburg,42.73,-78.31
17315,Vashon,47.42,-122.45
17316,Vass,35.25,-79.28
17317,Vassalboro,44.45,-69.67
17318,Vassar,43.37,-83.57
17319,Vaucluse,33.56,-81.81
17320,Vaughan,36.44,-77.98
17321,Vaughn,47.59,-111.64
17322,Vaughnsville,40.92,-84.1
17323,Vauxhall,40.71,-74.28
17324,Veblen,45.86,-97.28
17325,Veedersburg,40.11,-87.25
17326,Vega,35.24,-102.42
17327,Vega Alta,18.41,-66.32
17328,Vega Baja,18.44,-66.39
17329,Veguita,34.51,-106.76
17330,Velarde,36.15,-105.97
17331,Velma,34.45,-97.66
17332,Velpen,38.37,-87.1
17333,Velva,48.05,-100.93
17334,Venango,41.77,-80.11
17335,Vendor,35.94,-93.1
17336,Venedocia,40.78,-84.45
17337,Veneta,43.97,-123.42
17338,Venetia,40.26,-80.05
17339,Venetie,67.0,-146.37
17340,Venice,38.67,-90.16
17341,Ventnor City,39.34,-74.48
17342,Ventress,30.67,-91.4
17343,Ventura,43.12,-93.45
17344,Venus,41.37,-79.5
17345,Vera,36.44,-95.88
17346,Veradale,47.62,-117.18
17347,Verbank,41.71,-73.7
17348,Verbena,32.75,-86.52
17349,Verden,35.08,-98.08
17350,Verdi,39.51,-119.99
17351,Verdigre,42.59,-98.03
17352,Verdon,40.14,-95.71
17353,Verdugo City,34.21,-118.24
17354,Verdunville,37.85,-82.05
17355,Vergas,46.65,-95.8
17356,Vergennes,44.16,-73.25
17357,Veribest,31.47,-100.25
17358,Vermilion,41.41,-82.31
17359,Vermillion,44.67,-92.96
17360,Vermont,40.29,-90.42
17361,Vermontville,44.52,-74.09
17362,Vernal,40.55,-109.57
17363,Vernalis,37.61,-121.25
17364,Verndale,46.39,-95.01
17365,Verner,37.63,-81.85
17366,Vernon,43.07,-75.53
17367,Vernon Center,43.96,-94.16
17368,Vernon Hill,36.79,-79.12
17369,Vernon Hills,42.23,-87.96
17370,Vernonia,45.88,-123.23
17371,Vernon Rockville,41.84,-72.45
17372,Vero Beach,27.64,-80.39
17373,Verona,46.36,-98.07
17374,Verona Beach,43.19,-75.72
17375,Verplanck,41.26,-73.89
17376,Versailles,42.5,-79.0
17377,Vershire,43.97,-72.32
17378,Vesper,44.48,-89.96
17379,Vest,37.39,-83.0
17380,Vesta,44.5,-95.41
17381,Vestaburg,43.39,-84.9
17382,Vestal,42.08,-76.05
17383,Vesuvius,37.9,-79.2
17384,Veteran,41.96,-104.35
17385,Vevay,38.74,-85.07
17386,Veyo,37.42,-113.72
17387,Vian,35.49,-94.97
17388,Viborg,43.17,-97.08
17389,Viburnum,37.71,-91.12
17390,Vicco,37.21,-83.06
17391,Vichy,38.11,-91.76
17392,Vici,36.14,-99.29
17393,Vickery,41.38,-82.89
17394,Vicksburg,42.12,-85.53
17395,Victor,46.39,-114.26
17396,Victoria,44.86,-93.65
17397,Victorville,34.57,-117.33
17398,Victory Mills,43.07,-73.64
17399,Vida,47.86,-105.42
17400,Vidal,34.14,-114.52
17401,Vidalia,32.21,-82.4
17402,Vidor,30.12,-94.0
17403,Vienna,44.7,-97.49
17404,Vieques,18.42,-65.83
17405,Viewtown,38.63,-78.03
17406,Viking,48.21,-96.4
17407,Vilas,37.37,-102.44
17408,Village,37.94,-76.6
17409,Village Mills,30.37,-94.35
17410,Village Of Nagog Woods,42.51,-71.41
17411,Villa Grande,38.47,-123.03
17412,Villa Grove,39.86,-88.15
17413,Villalba,18.13,-66.48
17414,Villa Maria,41.08,-80.52
17415,Villamont,37.39,-79.74
17416,Villanova,40.03,-75.35
17417,Villanueva,35.26,-105.36
17418,Villa Park,41.88,-87.97
17419,Villard,45.71,-95.26
17420,Villa Rica,33.73,-84.92
17421,Villa Ridge,38.47,-90.88
17422,Villas,39.01,-74.93
17423,Ville Platte,30.69,-92.28
17424,Villisca,40.93,-94.97
17425,Vilonia,35.08,-92.21
17426,Vina,39.97,-122.02
17427,Vinalhaven,44.04,-68.83
17428,Vincennes,38.67,-87.51
17429,Vincent,42.59,-94.01
17430,Vincentown,39.8,-74.62
17431,Vineburg,38.25,-122.45
17432,Vinegar Bend,31.26,-88.34
17433,Vine Grove,37.81,-85.97
17434,Vineland,39.46,-74.99
17435,Vinemont,34.26,-86.94
17436,Vineyard Haven,41.45,-70.6
17437,Vining,46.26,-95.53
17438,Vinita,36.64,-95.15
17439,Vinson,34.9,-99.87
17440,Vinton,42.16,-92.02
17441,Vintondale,40.47,-78.91
17442,Viola,46.86,-116.97
17443,Violet,29.89,-89.89
17444,Violet Hill,36.16,-91.85
17445,Viper,37.18,-83.14
17446,Virden,39.5,-89.76
17447,Virgie,37.33,-82.57
17448,Virgil,44.29,-98.42
17449,Virgilina,36.54,-78.77
17450,Virgin,37.3,-113.08
17451,Virginia,47.51,-92.5
17452,Virginia Beach,36.78,-76.08
17453,Virginia City,45.28,-111.91
17454,Virginia State University,37.2,-77.39
17455,Virginville,40.46,-75.81
17456,Viroqua,43.55,-90.88
17457,Visalia,36.4,-119.38
17458,Vista,33.21,-117.2
17459,Vivian,43.92,-100.29
17460,Voca,31.01,-99.18
17461,Volant,41.11,-80.25
17462,Volborg,45.98,-105.72
17463,Volcano,38.48,-120.57
17464,Volga,44.32,-96.92
17465,Volin,42.95,-97.18
17466,Voltaire,48.01,-100.84
17467,Voluntown,41.59,-71.85
17468,Vona,39.3,-102.74
17469,Vonore,35.59,-84.23
17470,Von Ormy,29.25,-98.62
17471,Voorhees,39.84,-74.95
17472,Voorheesville,42.64,-73.93
17473,Voss,31.62,-99.56
17474,Vossburg,31.98,-88.96
17475,Votaw,30.33,-94.56
17476,Vowinckel,41.37,-79.25
17477,Vredenburgh,31.82,-87.31
17478,Vulcan,45.78,-87.87
17479,Waban,42.32,-71.23
17480,Wabash,40.79,-85.82
17481,Wabasha,44.37,-92.04
17482,Wabasso,44.4,-95.25
17483,Wabbaseka,34.36,-91.79
17484,Wabeno,45.43,-88.66
17485,Waccabuc,41.29,-73.6
17486,Wachapreague,37.6,-75.68
17487,Wacissa,30.35,-83.98
17488,Waco,40.89,-97.46
17489,Waconia,44.84,-93.79
17490,Waddell,33.55,-112.43
17491,Waddington,44.85,-75.19
17492,Waddy,38.13,-85.06
17493,Wade,35.16,-78.73
17494,Wadena,46.43,-95.13
17495,Wadesboro,34.96,-80.06
17496,Wadesville,38.07,-87.77
17497,Wading River,40.94,-72.81
17498,Wadley,33.12,-85.56
17499,Wadmalaw Island,32.68,-80.16
17500,Wadsworth,42.43,-87.92
17501,Waelder,29.69,-97.29
17502,Wagarville,31.44,-88.03
17503,Wagener,33.65,-81.36
17504,Waggoner,39.37,-89.65
17505,Wagner,43.07,-98.3
17506,Wagoner,35.95,-95.38
17507,Wagon Mound,36.0,-104.71
17508,Wagontown,39.96,-75.82
17509,Wagram,34.88,-79.36
17510,Wahiawa,21.5,-158.02
17511,Wahkiacus,45.85,-121.14
17512,Wahkon,46.11,-93.52
17513,Wahoo,41.21,-96.62
17514,Wahpeton,46.26,-96.6
17515,Waialua,21.57,-158.12
17516,Waianae,21.44,-158.18
17517,Waikoloa,19.93,-155.79
17518,Wailuku,20.88,-156.5
17519,Waimanalo,21.34,-157.72
17520,Waimea,21.95,-159.67
17521,Wainscott,40.98,-72.18
17522,Wainwright,70.63,-159.96
17523,Waipahu,21.39,-158.01
17524,Waite,45.32,-67.69
17525,Waite Park,45.56,-94.22
17526,Waiteville,37.48,-80.43
17527,Waitsburg,46.22,-118.15
17528,Waitsfield,44.18,-72.82
17529,Waka,36.28,-101.04
17530,Wakarusa,41.53,-86.01
17531,Wake,37.56,-76.42
17532,Wakeeney,39.02,-99.87
17533,Wakefield,46.47,-89.93
17534,Wake Forest,35.97,-78.52
17535,Wake Island,21.32,-157.89
17536,Wakeman,41.25,-82.4
17537,Wakita,36.88,-97.92
17538,Wakonda,43.0,-97.1
17539,Wakpala,45.65,-100.53
17540,Walbridge,41.58,-83.48
17541,Walburg,30.75,-97.59
17542,Walcott,46.55,-96.93
17543,Walden,41.55,-74.18
17544,Waldenburg,35.56,-90.93
17545,Waldo,43.67,-87.94
17546,Waldoboro,44.09,-69.38
17547,Waldorf,43.93,-93.69
17548,Waldport,44.45,-123.94
17549,Waldron,48.69,-123.03
17550,Waldwick,41.01,-74.12
17551,Wales,65.61,-168.09
17552,Wales Center,42.75,-78.62
17553,Waleska,34.31,-84.55
17554,Walford,41.87,-91.83
17555,Walhalla,48.92,-97.91
17556,Walhonding,40.35,-82.14
17557,Walker,47.08,-94.57
17558,Walkersville,39.48,-77.35
17559,Walkerton,41.46,-86.48
17560,Walkertown,36.17,-80.15
17561,Walker Valley,41.62,-74.37
17562,Walkerville,43.71,-86.12
17563,Wall,43.99,-102.23
17564,Wallace,47.61,-115.91
17565,Wallaceton,40.96,-78.29
17566,Wallagrass,47.15,-68.57
17567,Walland,35.72,-83.81
17568,Walla Walla,46.11,-118.3
17569,Wallback,38.57,-81.08
17570,Wallburg,36.01,-80.14
17571,Walled Lake,42.53,-83.47
17572,Waller,30.05,-95.92
17573,Walling,35.85,-85.62
17574,Wallingford,43.48,-72.97
17575,Wallington,40.85,-74.1
17576,Wallins Creek,36.82,-83.41
17577,Wallis,29.63,-96.06
17578,Wallisville,29.86,-94.69
17579,Wallkill,41.6,-74.16
17580,Wall Lake,42.26,-95.09
17581,Walloon Lake,45.26,-84.91
17582,Wallops Island,37.84,-75.47
17583,Wallowa,45.56,-117.5
17584,Wallpack Center,41.12,-74.91
17585,Walls,34.95,-90.13
17586,Wallsburg,40.36,-111.43
17587,Wallula,46.06,-118.89
17588,Walnut,41.55,-89.59
17589,Walnut Bottom,40.09,-77.37
17590,Walnut Cove,36.29,-80.13
17591,Walnut Creek,40.55,-81.71
17592,Walnut Grove,44.22,-95.46
17593,Walnut Hill,38.47,-89.04
17594,Walnutport,40.75,-75.59
17595,Walnut Ridge,36.06,-90.95
17596,Walnut Shade,36.73,-93.19
17597,Walnut Springs,32.05,-97.75
17598,Walpole,43.94,-69.55
17599,Walsenburg,37.62,-104.77
17600,Walsh,38.08,-89.85
17601,Walshville,39.06,-89.61
17602,Walston,40.96,-79.0
17603,Walstonburg,35.59,-77.69
17604,Walterboro,32.9,-80.67
17605,Walters,34.35,-98.3
17606,Waltersburg,39.98,-79.77
17607,Walterville,44.13,-122.64
17608,Walthall,33.6,-89.27
17609,Waltham,43.82,-92.87
17610,Walthill,42.14,-96.49
17611,Walthourville,31.77,-81.62
17612,Walton,44.02,-123.62
17613,Waltonville,38.21,-89.03
17614,Walworth,43.14,-77.27
17615,Wamego,39.2,-96.3
17616,Wampsville,43.07,-75.7
17617,Wampum,40.88,-80.33
17618,Wamsutter,41.66,-107.97
17619,Wana,39.7,-80.31
17620,Wanakena,44.13,-74.92
17621,Wanamingo,44.3,-92.79
17622,Wanaque,41.04,-74.29
17623,Wanatah,41.43,-86.88
17624,Wanblee,43.57,-101.66
17625,Wanchese,35.83,-75.64
17626,Wanda,44.31,-95.21
17627,Waneta,37.47,-84.03
17628,Wanette,34.96,-97.03
17629,Wann,36.91,-95.8
17630,Wannaska,48.65,-95.73
17631,Wantagh,40.66,-73.51
17632,Wapakoneta,40.57,-84.19
17633,Wapanucka,34.37,-96.42
17634,Wapato,46.45,-120.51
17635,Wapella,40.22,-88.96
17636,Wapello,41.17,-91.18
17637,Wapiti,44.47,-109.43
17638,Wappapello,36.99,-90.27
17639,Wappingers Falls,41.59,-73.91
17640,Wapwallopen,41.06,-76.07
17641,War,37.3,-81.68
17642,Warba,47.13,-93.27
