state,zipcode,total_pop,total_income,country,avg_income
PA,17047,1200,62865,USA,52387.5
PA,17048,1870,85360,USA,45647.05882
PA,17049,1540,82660,USA,53675.32468
PA,17050,20810,2070538,USA,99497.26093
PA,17051,2060,102342,USA,49680.58252
PA,17052,720,32817,USA,45579.16667
PA,17053,2750,167236,USA,60813.09091
PA,17055,21020,1708580,USA,81283.53949
PA,17057,11210,622125,USA,55497.32382
PA,17058,810,35727,USA,44107.40741
PA,17059,3550,189006,USA,53241.12676
PA,17060,510,22423,USA,43966.66667
PA,17061,3380,189760,USA,56142.01183
PA,17062,1970,115184,USA,58469.03553
PA,17063,1550,69086,USA,44571.6129
PA,17065,2150,115878,USA,53896.74419
PA,17066,2270,96213,USA,42384.5815
PA,17067,7620,432570,USA,56767.71654
PA,17068,2090,113290,USA,54205.74163
PA,17070,8990,590494,USA,65683.42603
PA,17072,160,9610,USA,60062.5
PA,17073,2820,180206,USA,63902.83688
PA,17074,3620,184186,USA,50880.1105
PA,17078,12120,837216,USA,69077.22772
PA,17082,1630,84288,USA,51710.42945
PA,17084,2140,127551,USA,59603.27103
PA,17086,1100,55946,USA,50860
PA,17087,1360,80821,USA,59427.20588
PA,17090,2620,149923,USA,57222.51908
PA,17094,1160,58090,USA,50077.58621
PA,17098,1130,51894,USA,45923.89381
PA,17099,550,21336,USA,38792.72727
PA,17101,1240,49312,USA,39767.74194
PA,17102,4110,190879,USA,46442.57908
PA,17103,5820,169830,USA,29180.41237
PA,17104,8730,265394,USA,30400.2291
PA,17109,13180,615534,USA,46702.12443
PA,17110,14120,895201,USA,63399.50425
PA,17111,18050,1175638,USA,65132.29917
PA,17112,19450,1628174,USA,83710.7455
PA,17113,5770,226338,USA,39226.68977
PA,17201,13710,672433,USA,49046.90007
PA,17202,15630,1059457,USA,67783.55726
PA,17211,200,8967,USA,44835
PA,17212,310,17294,USA,55787.09677
PA,17213,260,14501,USA,55773.07692
PA,17214,580,34990,USA,60327.58621
PA,17215,150,6982,USA,46546.66667
PA,17219,170,8613,USA,50664.70588
PA,17220,260,12631,USA,48580.76923
PA,17221,320,14268,USA,44587.5
PA,17222,5670,340619,USA,60073.89771
PA,17223,130,6704,USA,51569.23077
PA,17224,860,46765,USA,54377.90698
PA,17225,9770,648272,USA,66353.32651
PA,17228,520,28205,USA,54240.38462
PA,17229,610,30607,USA,50175.40984
PA,17233,2530,132732,USA,52463.24111
PA,17236,4250,251533,USA,59184.23529
PA,17237,850,40286,USA,47395.29412
PA,17238,870,51354,USA,59027.58621
PA,17239,110,5742,USA,52200
PA,17240,1600,86107,USA,53816.875
PA,17241,5960,328880,USA,55181.20805
PA,17243,600,30089,USA,50148.33333
PA,17244,1170,61604,USA,52652.99145
PA,17246,110,5103,USA,46390.90909
PA,17252,1830,93844,USA,51280.87432
PA,17255,470,25189,USA,53593.61702
PA,17257,12410,671523,USA,54111.44239
PA,17260,560,26617,USA,47530.35714
PA,17262,440,22437,USA,50993.18182
PA,17264,1110,54969,USA,49521.62162
PA,17265,230,11210,USA,48739.13043
PA,17266,280,14274,USA,50978.57143
PA,17267,1320,71397,USA,54088.63636
PA,17268,14520,807163,USA,55589.73829
PA,17271,200,10054,USA,50270
PA,17301,2170,130967,USA,60353.45622
PA,17302,1320,77599,USA,58787.12121
PA,17304,1510,83197,USA,55097.35099
PA,17307,2790,153940,USA,55175.62724
PA,17309,990,59368,USA,59967.67677
PA,17313,5250,295673,USA,56318.66667
PA,17314,2730,169211,USA,61982.05128
PA,17315,13340,749762,USA,56204.04798
PA,17316,4250,283462,USA,66696.94118
PA,17319,5530,370374,USA,66975.40687
PA,17320,4130,275542,USA,66717.19128
PA,17321,1110,78380,USA,70612.61261
PA,17322,2960,188902,USA,63818.24324
PA,17324,2080,117100,USA,56298.07692
PA,17325,13050,908292,USA,69600.91954
PA,17327,3750,261504,USA,69734.4
PA,17329,1320,101607,USA,76975
PA,17331,27850,2472296,USA,88771.84919
PA,17339,3610,327456,USA,90708.03324
PA,17340,5600,348925,USA,62308.03571
PA,17344,1860,79948,USA,42982.7957
PA,17345,4000,214180,USA,53545
PA,17347,3230,205167,USA,63519.19505
PA,17349,4090,358700,USA,87701.71149
PA,17350,6800,394917,USA,58076.02941
PA,17352,640,42841,USA,66939.0625
PA,17353,1520,93599,USA,61578.28947
PA,17356,11580,687457,USA,59365.88946
PA,17360,3000,233349,USA,77783
PA,17361,2990,215284,USA,72001.33779
PA,17362,7000,460413,USA,65773.28571
PA,17363,4760,345805,USA,72648.10924
PA,17364,1910,104324,USA,54619.89529
PA,17365,1330,90959,USA,68390.22556
PA,17366,2740,140084,USA,51125.54745
PA,17368,3860,242039,USA,62704.40415
PA,17370,3110,181749,USA,58440.19293
PA,17372,2120,128520,USA,60622.64151
PA,17401,8470,229859,USA,27138.01653
PA,17402,17510,1254862,USA,71665.44832
PA,17403,18450,1278971,USA,69320.92141
PA,17404,19060,1140208,USA,59822.03568
PA,17406,12300,789109,USA,64155.20325
PA,17407,1130,83232,USA,73656.63717
PA,17408,12250,814471,USA,66487.42857
PA,17501,2450,136700,USA,55795.91837
PA,17502,1320,82262,USA,62319.69697
PA,17505,820,51939,USA,63340.2439
PA,17509,2000,111193,USA,55596.5
PA,17512,8890,453250,USA,50984.25197
PA,17516,2220,151435,USA,68213.96396
PA,17517,7700,513073,USA,66632.85714
PA,17518,530,30575,USA,57688.67925
PA,17519,2880,214691,USA,74545.48611
PA,17520,2510,151912,USA,60522.70916
PA,17522,16460,978658,USA,59456.74362
PA,17527,3060,200125,USA,65400.3268
PA,17529,1950,116455,USA,59720.51282
PA,17532,1580,96617,USA,61150
PA,17535,1170,63166,USA,53988.03419
PA,17536,1210,71308,USA,58932.2314
PA,17538,3380,276169,USA,81706.80473
PA,17540,5080,308361,USA,60700.98425
PA,17543,23210,2100742,USA,90510.21112
PA,17545,11220,785445,USA,70004.0107
PA,17547,3920,235535,USA,60085.45918
PA,17551,4200,293213,USA,69812.61905
PA,17552,10680,715018,USA,66949.25094
PA,17554,4100,242873,USA,59237.31707
PA,17555,3320,198812,USA,59883.13253
PA,17557,7250,453925,USA,62610.34483
PA,17560,2410,127275,USA,52811.20332
PA,17562,1980,102836,USA,51937.37374
PA,17563,1700,87010,USA,51182.35294
PA,17565,1330,93525,USA,70319.54887
PA,17566,5530,325316,USA,58827.48644
PA,17569,2980,223695,USA,75065.43624
PA,17572,1690,93019,USA,55040.8284
PA,17576,140,5989,USA,42778.57143
PA,17578,3110,213116,USA,68526.04502
PA,17579,3120,234006,USA,75001.92308
PA,17581,550,29880,USA,54327.27273
PA,17582,990,70903,USA,71619.19192
PA,17584,5170,363077,USA,70227.65957
PA,17601,28060,2476540,USA,88258.73129
PA,17602,25570,1421615,USA,55596.98866
PA,17603,33070,1967245,USA,59487.29967
PA,17701,18960,980841,USA,51732.12025
PA,17702,5340,276483,USA,51775.8427
PA,17724,2050,105002,USA,51220.4878
PA,17728,2500,152559,USA,61023.6
PA,17737,3190,175446,USA,54998.74608
PA,17740,6100,317628,USA,52070.16393
PA,17744,1420,72276,USA,50898.59155
PA,17745,7380,369578,USA,50078.31978
PA,17747,1280,70326,USA,54942.1875
PA,17751,3500,191650,USA,54757.14286
PA,17752,2210,111512,USA,50457.91855
PA,17754,6220,459910,USA,73940.51447
PA,17756,5530,319933,USA,57854.06872
PA,17758,500,25954,USA,51908
PA,17760,240,13042,USA,54341.66667
PA,17764,920,36800,USA,40000
PA,17765,560,30169,USA,53873.21429
PA,17768,140,7262,USA,51871.42857
PA,17771,1490,87300,USA,58590.60403
PA,17772,1140,62430,USA,54763.15789
PA,17774,490,25672,USA,52391.83673
PA,17776,110,6734,USA,61218.18182
PA,17777,3320,173230,USA,52177.71084
PA,17801,7850,359456,USA,45790.57325
PA,17810,920,45250,USA,49184.78261
PA,17812,700,30387,USA,43410
PA,17813,960,45110,USA,46989.58333
PA,17814,2170,115999,USA,53455.76037
PA,17815,11760,733274,USA,62353.23129
PA,17820,2770,158207,USA,57114.44043
PA,17821,9300,714717,USA,76851.29032
PA,17823,590,31151,USA,52798.30508
PA,17824,2120,150531,USA,71005.18868
PA,17827,390,19543,USA,50110.25641
PA,17830,1000,54492,USA,54492
PA,17834,1660,82571,USA,49741.56627
PA,17837,7020,614871,USA,87588.46154
PA,17840,140,6603,USA,47164.28571
PA,17841,1930,88316,USA,45759.58549
PA,17842,3920,192284,USA,49052.04082
PA,17844,4680,250395,USA,53503.20513
PA,17845,1070,46716,USA,43659.81308
PA,17846,1730,108126,USA,62500.57803
PA,17847,5710,279249,USA,48905.25394
PA,17851,3280,131165,USA,39989.32927
PA,17853,1420,68389,USA,48161.26761
PA,17855,500,27769,USA,55538
PA,17856,1700,90554,USA,53267.05882
PA,17857,3940,211314,USA,53632.99492
PA,17859,1440,78064,USA,54211.11111
PA,17860,1050,70199,USA,66856.19048
PA,17864,1090,53985,USA,49527.52294
PA,17866,3650,160253,USA,43904.93151
PA,17870,6370,389798,USA,61192.77865
PA,17872,4020,153743,USA,38244.52736
PA,17876,890,44576,USA,50085.39326
PA,17878,720,39420,USA,54750
PA,17881,690,29493,USA,42743.47826
PA,17886,410,19982,USA,48736.58537
PA,17888,160,7528,USA,47050
PA,17889,1370,96447,USA,70399.27007
PA,17901,10810,676444,USA,62575.76318
PA,17921,2910,154299,USA,53023.71134
PA,17922,2380,165545,USA,69556.72269
PA,17925,180,9007,USA,50038.88889
PA,17929,850,41946,USA,49348.23529
PA,17931,2560,126521,USA,49422.26563
PA,17934,130,4316,USA,33200
PA,17935,680,24273,USA,35695.58824
PA,17938,1280,74903,USA,58517.96875
PA,17941,380,20160,USA,53052.63158
PA,17948,1790,66781,USA,37307.82123
PA,17952,110,5023,USA,45663.63636
PA,17953,210,9397,USA,44747.61905
PA,17954,2130,83976,USA,39425.35211
PA,17957,160,7923,USA,49518.75
PA,17959,650,29903,USA,46004.61538
PA,17960,1920,126786,USA,66034.375
PA,17961,3330,271015,USA,81385.88589
PA,17963,4530,250818,USA,55368.21192
PA,17964,330,19056,USA,57745.45455
PA,17965,990,45468,USA,45927.27273
PA,17967,1200,63211,USA,52675.83333
PA,17968,180,10401,USA,57783.33333
PA,17970,1530,61088,USA,39926.79739
PA,17972,5750,319273,USA,55525.73913
PA,17976,2590,95659,USA,36933.97683
PA,17978,190,9929,USA,52257.89474
PA,17980,1600,79333,USA,49583.125
PA,17981,1150,50774,USA,44151.30435
PA,17982,180,8061,USA,44783.33333
PA,17983,710,37486,USA,52797.1831
PA,17985,600,32173,USA,53621.66667
PA,18011,2940,192426,USA,65451.02041
PA,18013,8590,546366,USA,63604.88941
PA,18014,5990,373896,USA,62420.03339
PA,18015,14190,1070011,USA,75405.99013
PA,18017,20340,1542894,USA,75855.16224
PA,18018,16890,898046,USA,53170.27827
PA,18020,10790,876130,USA,81198.33179
PA,18031,5260,443662,USA,84346.38783
PA,18032,4770,232681,USA,48780.08386
PA,18034,4060,589020,USA,145078.8177
PA,18035,160,14358,USA,89737.5
PA,18036,6990,716481,USA,102500.8584
PA,18037,3850,245704,USA,63819.22078
PA,18038,1560,103693,USA,66469.87179
PA,18040,8490,716479,USA,84390.93051
PA,18041,2880,189913,USA,65942.01389
PA,18042,19380,1015236,USA,52385.75851
PA,18045,15420,1293697,USA,83897.34112
PA,18049,9690,736251,USA,75980.49536
PA,18051,1860,206887,USA,111229.5699
PA,18052,15300,814519,USA,53236.53595
PA,18053,1190,75284,USA,63263.86555
PA,18054,2320,194811,USA,83970.25862
PA,18055,6220,482095,USA,77507.23473
PA,18056,500,23078,USA,46156
PA,18058,4420,245960,USA,55647.05882
PA,18059,630,44329,USA,70363.49206
PA,18062,12860,1110426,USA,86347.27838
PA,18064,13120,1082730,USA,82525.15244
PA,18066,3040,251736,USA,82807.89474
PA,18067,10330,642495,USA,62196.99903
PA,18069,4070,479941,USA,117921.6216
PA,18070,450,26787,USA,59526.66667
PA,18071,5300,300807,USA,56756.03774
PA,18072,3360,201031,USA,59830.65476
PA,18073,5130,394604,USA,76920.8577
PA,18074,2620,217381,USA,82969.84733
PA,18076,1450,85699,USA,59102.75862
PA,18077,1140,109944,USA,96442.10526
PA,18078,3720,327097,USA,87929.30108
PA,18080,5840,340647,USA,58329.96575
PA,18087,450,23963,USA,53251.11111
PA,18088,4480,282083,USA,62964.95536
PA,18091,3050,201814,USA,66168.52459
PA,18092,1570,172410,USA,109815.2866
PA,18101,1910,63434,USA,33211.51832
PA,18102,23100,631455,USA,27335.71429
PA,18103,24330,1445794,USA,59424.3321
PA,18104,23150,1874803,USA,80985.0108
PA,18106,3660,327191,USA,89396.44809
PA,18109,9410,349281,USA,37118.06589
PA,18201,14790,493909,USA,33394.79378
PA,18202,6590,299830,USA,45497.72382
PA,18210,3920,204721,USA,52224.7449
PA,18211,710,45713,USA,64384.50704
PA,18214,1100,68072,USA,61883.63636
PA,18216,690,29237,USA,42372.46377
PA,18218,1010,39875,USA,39480.19802
PA,18222,4790,334157,USA,69761.37787
PA,18224,3000,121891,USA,40630.33333
PA,18229,4100,236318,USA,57638.53659
PA,18232,1610,56345,USA,34996.89441
PA,18235,9270,528184,USA,56977.77778
PA,18237,1680,67696,USA,40295.2381
PA,18240,1750,90746,USA,51854.85714
PA,18241,280,12047,USA,43025
PA,18249,2060,167624,USA,81370.87379
PA,18250,1460,70462,USA,48261.64384
PA,18252,5120,247969,USA,48431.44531
PA,18255,2080,111141,USA,53433.17308
PA,18301,12360,736051,USA,59551.05178
PA,18302,8290,487984,USA,58864.1737
PA,18321,960,52432,USA,54616.66667
PA,18322,1390,77981,USA,56101.43885
PA,18324,4420,216684,USA,49023.52941
PA,18325,1140,63682,USA,55861.40351
PA,18326,2310,133806,USA,57924.67532
PA,18328,3690,222285,USA,60239.8374
PA,18330,4030,223990,USA,55580.64516
PA,18331,410,18491,USA,45100
PA,18332,1490,85439,USA,57341.61074
PA,18333,450,25755,USA,57233.33333
PA,18334,1810,96651,USA,53398.34254
PA,18336,1740,98572,USA,56650.57471
PA,18337,7530,564883,USA,75017.66268
PA,18343,2010,141677,USA,70486.06965
PA,18344,1850,84855,USA,45867.56757
PA,18346,1580,78184,USA,49483.5443
PA,18347,1440,78189,USA,54297.91667
PA,18350,780,84132,USA,107861.5385
PA,18352,270,16544,USA,61274.07407
PA,18353,5970,363789,USA,60936.1809
PA,18354,550,34291,USA,62347.27273
PA,18355,660,39749,USA,60225.75758
PA,18360,13760,869230,USA,63170.78488
PA,18370,560,35994,USA,64275
PA,18371,350,22541,USA,64402.85714
PA,18372,1330,86209,USA,64818.79699
PA,18403,3860,250700,USA,64948.18653
PA,18405,1140,64052,USA,56185.96491
PA,18407,6600,309096,USA,46832.72727
PA,18411,11350,1043826,USA,91967.04846
PA,18414,2760,222393,USA,80577.17391
PA,18415,550,31523,USA,57314.54545
PA,18417,500,26404,USA,52808
PA,18419,2090,123813,USA,59240.66986
PA,18421,2230,119284,USA,53490.58296
PA,18424,2770,162606,USA,58702.52708
PA,18425,560,28769,USA,51373.21429
PA,18426,1940,111216,USA,57327.83505
PA,18428,5780,360544,USA,62377.85467
PA,18431,6400,356733,USA,55739.53125
PA,18433,3400,188305,USA,55383.82353
PA,18434,2160,102974,USA,47673.14815
PA,18435,520,38742,USA,74503.84615
PA,18436,6550,421068,USA,64285.19084
PA,18438,560,53545,USA,95616.07143
PA,18439,240,14967,USA,62362.5
PA,18443,240,14396,USA,59983.33333
PA,18444,6680,483952,USA,72447.90419
PA,18445,1070,59616,USA,55715.88785
PA,18446,1670,91185,USA,54601.79641
PA,18447,5350,281975,USA,52705.60748
PA,18451,230,22390,USA,97347.82609
PA,18452,2480,131891,USA,53181.85484
PA,18453,490,27593,USA,56312.2449
PA,18456,200,10256,USA,51280
PA,18458,1410,104762,USA,74299.29078
PA,18461,140,6509,USA,46492.85714
PA,18462,190,12281,USA,64636.84211
PA,18464,720,62176,USA,86355.55556
PA,18465,650,34219,USA,52644.61538
PA,18466,7540,322693,USA,42797.48011
PA,18469,190,11365,USA,59815.78947
PA,18470,1090,76440,USA,70128.44037
PA,18472,2080,111433,USA,53573.55769
PA,18503,440,17646,USA,40104.54545
PA,18504,10020,431258,USA,43039.72056
PA,18505,9410,404448,USA,42980.65887
PA,18507,2680,240648,USA,89794.02985
PA,18508,5070,190683,USA,37610.05917
PA,18509,5510,304285,USA,55224.13793
PA,18510,4700,206188,USA,43869.78723
PA,18512,6590,359755,USA,54591.04704
PA,18517,2650,113897,USA,42980
PA,18518,4410,241767,USA,54822.44898
PA,18519,2720,125858,USA,46271.32353
PA,18603,9130,443043,USA,48526.06791
PA,18610,2370,125228,USA,52838.81857
PA,18612,7420,622535,USA,83899.59569
PA,18614,1120,68070,USA,60776.78571
PA,18615,900,50971,USA,56634.44444
PA,18616,320,16473,USA,51478.125
PA,18617,780,29670,USA,38038.46154
PA,18618,1860,134954,USA,72555.91398
PA,18621,2350,130955,USA,55725.53191
PA,18622,140,6984,USA,49885.71429
PA,18623,1200,70678,USA,58898.33333
PA,18628,110,5689,USA,51718.18182
PA,18629,800,58675,USA,73343.75
PA,18630,1490,110705,USA,74298.65772
PA,18632,160,6795,USA,42468.75
PA,18634,6490,283717,USA,43716.02465
PA,18635,1940,107615,USA,55471.64948
PA,18636,670,33334,USA,49752.23881
PA,18640,8300,462040,USA,55667.46988
PA,18641,3440,172383,USA,50111.33721
PA,18642,2310,127026,USA,54989.61039
PA,18643,6180,341563,USA,55269.09385
PA,18644,3960,252524,USA,63768.68687
PA,18651,4180,160452,USA,38385.64593
PA,18655,2920,159733,USA,54703.08219
PA,18656,1080,61533,USA,56975
PA,18657,5410,340521,USA,62942.88355
PA,18660,1810,106976,USA,59102.76243
PA,18661,2720,143560,USA,52779.41176
PA,18701,740,37829,USA,51120.27027
PA,18702,18310,820596,USA,44816.82141
PA,18704,15810,827482,USA,52339.15244
PA,18705,7560,350360,USA,46343.91534
PA,18706,8160,376287,USA,46113.60294
PA,18707,8040,748469,USA,93093.1592
PA,18708,4570,473162,USA,103536.5427
PA,18709,1500,59219,USA,39479.33333
PA,18801,4000,249081,USA,62270.25
PA,18810,2750,159409,USA,57966.90909
PA,18812,750,67146,USA,89528
PA,18818,580,36602,USA,63106.89655
PA,18821,500,23229,USA,46458
PA,18822,1590,74252,USA,46699.37107
PA,18823,100,7861,USA,78610
PA,18824,580,38810,USA,66913.7931
PA,18826,850,71512,USA,84131.76471
PA,18828,140,6959,USA,49707.14286
PA,18829,400,25881,USA,64702.5
PA,18830,330,21793,USA,66039.39394
PA,18831,560,30288,USA,54085.71429
PA,18832,780,38105,USA,48852.5641
PA,18833,910,52621,USA,57825.27473
PA,18834,1680,115193,USA,68567.2619
PA,18837,1360,67132,USA,49361.76471
PA,18840,5030,304463,USA,60529.42346
PA,18842,140,10263,USA,73307.14286
PA,18844,820,55926,USA,68202.43902
PA,18845,150,9566,USA,63773.33333
PA,18846,380,27850,USA,73289.47368
PA,18847,2290,134257,USA,58627.51092
PA,18848,4100,240614,USA,58686.34146
PA,18850,1140,59939,USA,52578.07018
PA,18851,330,17314,USA,52466.66667
PA,18853,2030,132536,USA,65288.66995
PA,18854,690,33275,USA,48224.63768
PA,18901,14160,1790885,USA,126474.9294
PA,18902,10730,1797739,USA,167543.2432
PA,18913,230,48925,USA,212717.3913
PA,18914,10980,1170957,USA,106644.5355
PA,18915,790,68174,USA,86296.20253
PA,18917,1090,71273,USA,65388.07339
PA,18920,330,55648,USA,168630.303
PA,18923,560,69480,USA,124071.4286
PA,18925,2990,485164,USA,162262.2074
PA,18929,4540,576174,USA,126910.5727
PA,18930,1280,112510,USA,87898.4375
PA,18932,310,34194,USA,110303.2258
PA,18936,190,18584,USA,97810.52632
PA,18938,7090,1930000,USA,272214.3865
PA,18940,15840,3374941,USA,213064.4571
PA,18942,1590,142476,USA,89607.54717
PA,18944,12850,1185631,USA,92267.00389
PA,18947,3050,362149,USA,118737.377
PA,18951,17760,1228912,USA,69195.4955
PA,18954,4930,643666,USA,130561.0548
PA,18955,800,47942,USA,59927.5
PA,18960,6900,512468,USA,74270.72464
PA,18964,7430,560489,USA,75435.9354
PA,18966,20410,2103096,USA,103042.4302
PA,18969,8000,634366,USA,79295.75
PA,18972,1580,132632,USA,83944.3038
PA,18974,22940,1953890,USA,85173.932
PA,18976,11010,1103724,USA,100247.4114
PA,18977,2220,437607,USA,197120.2703
PA,19001,8820,656784,USA,74465.30612
PA,19002,16780,2701869,USA,161017.2229
PA,19003,6710,836349,USA,124642.1759
PA,19004,5330,975132,USA,182951.5947
PA,19006,11130,1651842,USA,148413.4771
PA,19007,10890,528362,USA,48518.08999
PA,19008,10610,1007008,USA,94911.21583
PA,19010,8980,3103600,USA,345612.4722
PA,19012,3340,254594,USA,76225.7485
PA,19013,13110,387466,USA,29554.99619
PA,19014,10740,788333,USA,73401.58287
PA,19015,8330,444389,USA,53348.01921
PA,19018,12130,656431,USA,54116.32317
PA,19020,28410,1818454,USA,64007.53256
PA,19021,5140,256964,USA,49992.99611
PA,19022,1690,68509,USA,40537.86982
PA,19023,9990,353477,USA,35383.08308
PA,19025,3010,516408,USA,171564.1196
PA,19026,16260,1119867,USA,68872.50923
PA,19027,9890,911948,USA,92209.1001
PA,19029,2110,108175,USA,51267.77251
PA,19030,6350,402246,USA,63345.82677
PA,19031,2500,370144,USA,148057.6
PA,19032,3290,144188,USA,43826.13982
PA,19033,4140,261372,USA,63133.33333
PA,19034,3280,744437,USA,226962.5
PA,19035,2060,2021262,USA,981195.1456
PA,19036,6730,339567,USA,50455.72065
PA,19038,15330,1602700,USA,104546.6406
PA,19040,11550,840908,USA,72805.88745
PA,19041,3030,1207864,USA,398634.9835
PA,19043,1490,88421,USA,59342.95302
PA,19044,8500,704026,USA,82826.58824
PA,19046,9910,1370979,USA,138342.9869
PA,19047,17890,1696060,USA,94804.91895
PA,19050,14760,749660,USA,50789.9729
PA,19053,14520,1119726,USA,77116.1157
PA,19054,9010,530266,USA,58853.05216
PA,19055,6960,374750,USA,53843.3908
PA,19056,7930,510158,USA,64332.66078
PA,19057,8730,479974,USA,54979.83963
PA,19060,5600,831860,USA,148546.4286
PA,19061,9930,548745,USA,55261.32931
PA,19063,19070,2646392,USA,138772.5223
PA,19064,12600,1166032,USA,92542.22222
PA,19066,2430,792968,USA,326324.2798
PA,19067,26970,3336112,USA,123697.145
PA,19070,3780,260545,USA,68927.24868
PA,19072,4930,1087964,USA,220682.3529
PA,19073,10890,2496657,USA,229261.4325
PA,19074,3020,173094,USA,57315.89404
PA,19075,3770,359386,USA,95327.85146
PA,19076,3240,183768,USA,56718.51852
PA,19078,5930,387262,USA,65305.56492
PA,19079,4360,173371,USA,39763.99083
PA,19081,4490,603456,USA,134400
PA,19082,19210,700033,USA,36441.07236
PA,19083,18280,1741007,USA,95241.08315
PA,19085,2840,1799079,USA,633478.5211
PA,19086,5710,709454,USA,124247.6357
PA,19087,15850,3714223,USA,234335.836
PA,19090,10050,651700,USA,64845.77114
PA,19094,2210,122566,USA,55459.72851
PA,19095,3400,308381,USA,90700.29412
PA,19096,6820,1429587,USA,209616.8622
PA,19102,3480,582733,USA,167452.0115
PA,19103,14110,3074262,USA,217878.2424
PA,19104,15440,654396,USA,42383.16062
PA,19106,7450,1586477,USA,212949.9329
PA,19107,7010,623351,USA,88923.10984
PA,19111,29180,1341057,USA,45958.08773
PA,19114,15630,882733,USA,56476.83941
PA,19115,16010,930349,USA,58110.49344
PA,19116,15250,872365,USA,57204.2623
PA,19118,4680,968073,USA,206853.2051
PA,19119,12910,1138805,USA,88211.07668
PA,19120,28620,938007,USA,32774.5283
PA,19121,13330,427307,USA,32056.03901
PA,19122,7970,391370,USA,49105.39523
PA,19123,8360,782415,USA,93590.311
PA,19124,27750,875062,USA,31533.76577
PA,19125,12610,868982,USA,68912.13323
PA,19126,7230,314556,USA,43507.05394
PA,19127,3330,230148,USA,69113.51351
PA,19128,19000,1355853,USA,71360.68421
PA,19129,5280,393126,USA,74455.68182
PA,19130,15390,1525784,USA,99141.26056
PA,19131,17710,739038,USA,41729.98306
PA,19132,14170,397663,USA,28063.72618
PA,19133,8610,222090,USA,25794.42509
PA,19134,21960,715713,USA,32591.66667
PA,19135,14590,544781,USA,37339.34202
PA,19136,15210,702713,USA,46200.72321
PA,19137,3770,187949,USA,49853.84615
PA,19138,14680,534085,USA,36381.81199
PA,19139,18010,561835,USA,31195.7246
PA,19140,20030,539252,USA,26922.21667
PA,19141,12980,438139,USA,33754.93066
PA,19142,12880,388696,USA,30178.26087
PA,19143,29250,1090454,USA,37280.47863
PA,19144,18050,746302,USA,41346.37119
PA,19145,22300,1137521,USA,51009.91031
PA,19146,20200,1799522,USA,89085.24752
PA,19147,20060,2041932,USA,101791.2263
PA,19148,23880,1215363,USA,50894.59799
PA,19149,23310,811790,USA,34825.82583
PA,19150,11990,542825,USA,45273.14429
PA,19151,14880,642426,USA,43173.79032
PA,19152,15360,702098,USA,45709.50521
PA,19153,5950,263300,USA,44252.10084
PA,19154,16420,963499,USA,58678.38002
PA,19301,3620,563922,USA,155779.558
PA,19310,1330,84742,USA,63715.78947
PA,19311,4060,488324,USA,120276.8473
PA,19312,5910,1440281,USA,243702.3689
PA,19317,5200,1017884,USA,195746.9231
PA,19319,160,20022,USA,125137.5
PA,19320,25350,1856629,USA,73239.80276
PA,19330,2760,221367,USA,80205.43478
PA,19333,3700,831727,USA,224791.0811
PA,19335,25090,2853513,USA,113731.0881
PA,19341,9510,1050248,USA,110436.1725
PA,19342,9990,1322255,USA,132357.8579
PA,19343,4070,557165,USA,136895.5774
PA,19344,5980,383008,USA,64048.16054
PA,19348,11010,1502136,USA,136433.7875
PA,19350,5220,762520,USA,146076.6284
PA,19352,4110,424611,USA,103311.6788
PA,19355,14040,2851229,USA,203078.9886
PA,19362,2700,167984,USA,62216.2963
PA,19363,8160,554482,USA,67951.22549
PA,19365,3630,218681,USA,60242.69972
PA,19372,1310,88641,USA,67664.8855
PA,19373,1320,211831,USA,160478.0303
PA,19374,580,25531,USA,44018.96552
PA,19380,25980,3139881,USA,120857.6212
PA,19382,24560,3349122,USA,136364.9023
PA,19390,6760,570256,USA,84357.39645
PA,19401,18840,882136,USA,46822.50531
PA,19403,23740,2108703,USA,88824.89469
PA,19405,2710,141959,USA,52383.39483
PA,19406,13820,1337565,USA,96784.73227
PA,19422,10150,1618070,USA,159415.7635
PA,19425,7340,1455670,USA,198320.1635
PA,19426,18520,2272274,USA,122692.9806
PA,19428,10790,1024232,USA,94924.18906
PA,19435,320,23053,USA,72040.625
PA,19436,360,63420,USA,176166.6667
PA,19438,12190,1252750,USA,102768.6628
PA,19440,9890,729155,USA,73726.49141
PA,19444,5600,927571,USA,165637.6786
PA,19446,29100,2685066,USA,92270.30928
PA,19453,720,42255,USA,58687.5
PA,19454,14840,1529231,USA,103047.9111
PA,19460,21030,2556795,USA,121578.4593
PA,19462,8190,879948,USA,107441.7582
PA,19464,23730,1392248,USA,58670.37505
PA,19465,8660,792146,USA,91471.82448
PA,19468,14240,1200164,USA,84281.17978
PA,19473,7540,785903,USA,104231.1671
PA,19475,5600,480464,USA,85797.14286
PA,19477,130,31013,USA,238561.5385
PA,19492,300,18969,USA,63230
PA,19503,670,37265,USA,55619.40299
PA,19504,2680,203188,USA,75816.41791
PA,19505,1860,117006,USA,62906.45161
PA,19506,3750,256449,USA,68386.4
PA,19507,1630,95191,USA,58399.3865
PA,19508,7820,514251,USA,65760.99744
PA,19510,3950,269320,USA,68182.27848
PA,19512,8690,587378,USA,67592.40506
PA,19518,8100,652096,USA,80505.67901
PA,19520,2960,317536,USA,107275.6757
PA,19522,7270,542620,USA,74638.23934
PA,19525,7720,688475,USA,89180.69948
