zip_code,lat,lng,temp,pressure,humidity,wind_speed,clouds
46896,41.0938,-85.0707,14.98,1013,41,6.69,75
46895,41.0938,-85.0707,14.98,1013,41,6.69,75
46904,40.4696,-86.1189,15.93,1010,42,9.26,0
46914,40.6423,-86.0961,15.81,1010,42,9.26,0
46913,40.5163,-86.5204,16.49,1010,46,7.74,94
46903,40.4696,-86.1189,15.93,1010,42,9.26,0
46922,41.1384,-86.4164,15.27,1012,30,4.02,97
46912,41.0537,-86.1253,15.55,1011,39,5.66,0
46915,40.4777,-86.3866,16.2,1008,43,1.79,91
46938,40.4815,-85.6365,15.7,1012,40,7.72,0
46945,41.1217,-86.3858,15.31,1011,33,5.66,0
46919,40.577,-85.8763,15.78,1011,43,9.26,0
46937,40.4187,-86.0181,15.86,1010,41,9.26,0
46926,40.867,-86.0752,16.05,1011,45,7.22,96
46928,40.4188,-85.6713,15.75,1012,38,7.72,0
46940,40.6909,-85.6971,15.69,1011,44,4.92,93
46920,40.4785,-86.4462,16.35,1008,46,1.79,93
46921,40.9103,-86.1011,15.78,1011,41,5.66,0
46932,40.5862,-86.1972,15.85,999,42,9.26,0
46917,40.5996,-86.5152,16.29,1010,46,7.76,94
46946,41.0356,-85.7358,15.76,1011,38,6.61,89
46923,40.5734,-86.6788,17.06,1009,28,5.14,0
46931,40.9473,-86.2628,15.73,1011,36,5.66,0
46939,41.0087,-86.4061,15.39,1011,33,5.66,0
46943,40.9743,-85.8375,15.95,1011,45,6.79,95
46936,40.4791,-85.9582,15.79,1011,42,9.26,0
46929,40.5445,-86.5016,16.42,1010,46,7.75,95
46916,40.6767,-86.5075,16.1,1010,40,7.78,95
46941,40.8199,-85.7204,15.87,1011,44,6.58,96
46942,40.7361,-86.3734,16.12,1010,42,7.65,95
46930,40.4099,-85.571,15.88,1012,38,7.72,0
46933,40.4879,-85.6055,15.69,1012,40,7.72,0
46951,40.9618,-86.1264,15.71,1011,40,5.66,0
46935,40.9475,-86.4044,15.55,1010,38,7.71,99
46952,40.5743,-85.6741,15.67,1012,43,7.72,0
46950,40.8614,-86.4077,15.6,1010,39,7.71,97
46947,40.7604,-86.3599,16.12,1010,42,7.64,95
46960,41.1383,-86.5179,15.24,1012,30,4.02,100
46957,40.3887,-85.4994,16.02,1012,39,7.72,0
46959,40.6147,-86.1064,15.87,1001,41,9.26,0
46953,40.5359,-85.6616,15.68,1012,42,7.72,0
46967,40.6947,-86.1951,15.88,1009,42,8.75,0
46962,40.9986,-85.7842,15.68,1011,45,6.68,94
46974,40.9482,-85.9301,15.95,1011,45,5.36,95
46970,40.7492,-86.068,16.17,1010,42,8.75,0
46961,40.7621,-86.1936,16.06,1010,39,8.75,0
46975,41.0655,-86.231,15.58,1011,39,5.66,0
46968,41.1756,-86.5543,15.25,1011,32,8.23,0
46982,41.0743,-85.8792,15.36,1011,43,6.89,85
46958,40.8224,-86.1162,16.09,1010,41,8.75,0
46971,40.6683,-86.1378,15.85,1010,41,9.26,0
46994,40.6772,-86.2805,15.91,1009,42,8.75,0
46977,40.6411,-86.5739,16.33,1009,33,5.14,0
46965,40.4127,-86.1015,15.86,1010,41,9.26,0
46985,40.9602,-86.5404,15.38,1010,30,7.9,98
46979,40.4151,-86.2675,15.91,1010,44,7.54,90
46986,40.5112,-85.8265,15.69,1012,42,9.26,0
46995,40.4421,-86.2155,15.93,1010,43,9.26,0
46978,40.8645,-86.5078,15.84,1010,38,7.83,98
46984,40.6714,-85.8288,15.83,1010,44,5.36,93
46989,40.4548,-85.499,15.65,1012,42,7.72,0
46988,40.8547,-86.2126,15.84,1010,40,7.45,96
46990,40.8987,-85.7485,15.72,1011,44,6.63,96
46980,40.9567,-85.7405,15.85,1011,41,6.6,94
47001,39.0719,-84.9452,17.21,1012,37,3.13,98
47030,39.4288,-85.1504,16.32,1013,38,7.2,0
47017,38.949,-85.2122,16.51,1011,37,0.89,100
47003,39.5676,-84.8161,15.85,1015,35,4.47,83
46996,41.0562,-86.6307,15.26,1009,30,8.06,97
46991,40.6174,-85.5148,15.64,1012,41,7.72,0
47016,39.3459,-84.8924,16.31,1014,37,4.12,0
46998,40.5686,-86.3467,16.09,1009,42,8.75,0
47011,38.876,-85.0719,16.72,1013,37,4.88,100
47006,39.3001,-85.2221,16.33,1012,38,7.2,0
46992,40.7909,-85.8321,16.16,1011,45,6.79,98
47021,38.9703,-85.1504,17.13,1011,37,0.89,100
46987,40.5647,-85.7656,15.7,1012,43,7.72,0
47010,39.4992,-84.836,16.01,1014,34,4.47,86
47012,39.4213,-84.9994,16.23,1012,36,2.24,89
47022,39.2059,-84.9616,16.59,1011,36,4.12,0
47018,38.9962,-85.055,16.96,1012,37,3.13,100
47019,38.8728,-84.988,16.74,1013,36,4.7,100
47023,39.0498,-85.3739,16.65,1013,39,5.97,100
47020,38.8224,-84.9399,17.32,1013,33,4.71,100
47024,39.4916,-85.208,16.58,1013,36,7.2,0
47025,39.1401,-84.8658,17.42,1013,35,7.2,0
47032,39.0945,-85.0638,16.64,1013,37,4.97,100
47036,39.3862,-85.2385,16.42,1012,37,7.2,0
47039,39.1116,-85.2551,16.49,1012,38,3.58,100
47041,39.237,-85.0947,16.26,1011,37,7.2,0
47031,39.1503,-85.1324,16.37,1013,37,5.38,100
47034,39.2048,-85.327,16.51,1012,38,7.2,0
47040,38.9567,-84.8807,17.41,1013,37,4.42,100
47042,39.0511,-85.2235,16.41,1012,37,3.58,100
47035,39.31,-84.9007,16.81,1014,37,4.12,0
47038,38.8537,-84.8515,16.81,1013,38,4.52,100
47060,39.3008,-84.881,16.78,1012,36,4.12,0
47033,39.2814,-85.1739,16.27,1012,38,7.2,0
47037,39.1573,-85.2938,16.47,1012,39,3.58,100
47104,38.5399,-85.4218,18.85,1010,30,2.24,95
47106,38.4362,-85.9215,18.58,1012,35,5.68,97
47118,38.3258,-86.4429,19.42,1011,56,5.57,100
47116,38.3185,-86.6059,19.57,1011,34,5.96,99
47108,38.669,-86.2358,18.92,1011,58,6.45,97
47120,38.4331,-86.1897,19.35,1011,58,6.2,99
47115,38.3361,-86.2109,19.28,1011,41,6.09,100
47111,38.4568,-85.6606,18.77,990,35,1.34,97
47112,38.2189,-86.1145,19.47,1011,39,5.36,100
47102,38.7478,-85.7962,18.4,1011,31,3.13,98
47107,38.3678,-86.0619,18.89,1012,39,5.83,98
47110,38.097,-86.1723,19.68,1012,40,3.58,100
47123,38.282,-86.4843,20.01,1011,55,5.46,100
47043,38.7724,-85.0852,17.54,1013,51,4.94,100
47117,38.1244,-85.9589,19.15,1012,37,0.89,99
47122,38.3029,-85.9617,18.87,1010,38,3.58,99
47141,38.5856,-85.6436,18.32,1012,36,5.83,97
47124,38.3535,-86.0083,19.03,1012,38,5.71,98
47161,38.3399,-86.0887,18.99,1012,39,5.86,99
47140,38.3736,-86.3578,19.62,1011,57,5.87,100
47125,38.4626,-86.318,19.12,1011,58,6.11,100
47114,38.2876,-86.0664,19.32,1011,39,5.36,99
47163,38.5423,-85.6647,18.48,1012,38,4.92,97
47138,38.6523,-85.6252,18.32,1013,35,4.12,0
47143,38.4642,-85.7775,19.05,1012,36,4.92,99
47131,38.437,-85.705,18.97,1013,36,0.45,99
47126,38.5398,-85.7734,18.79,1012,35,4.92,99
47119,38.351,-85.8996,18.63,1011,36,1.79,99
47136,38.2448,-85.9593,19.0,1011,38,3.58,100
47142,38.0437,-86.1846,19.94,1012,37,3.58,100
47135,38.0527,-86.0844,19.72,1012,35,6.69,0
47150,38.3089,-85.8221,19.41,1011,35,6.17,0
47139,38.69,-85.9,18.56,1011,31,3.13,98
47146,38.2985,-85.897,18.83,1011,36,5.66,75
47132,38.2868,-85.7321,19.36,1011,35,6.17,0
47130,38.3078,-85.7359,19.26,1012,35,6.17,0
47133,38.2868,-85.7321,19.36,1011,35,6.17,0
47160,38.1645,-86.051,19.43,1011,40,5.36,99
47151,38.2856,-85.8241,19.49,1011,35,6.17,75
47144,38.2868,-85.7321,19.36,1011,35,6.17,0
47129,38.311,-85.7645,19.34,1012,35,6.17,0
47147,38.6128,-85.5217,18.03,1013,32,4.12,0
47145,38.3445,-86.3003,19.65,1011,58,6.02,100
47137,38.1865,-86.3838,19.98,1011,57,5.7,100
47134,38.2868,-85.7321,19.36,1011,35,6.17,0
47164,38.4105,-86.0888,18.89,1012,38,5.94,98
47165,38.4931,-86.017,18.71,1012,55,5.84,95
47166,38.3034,-86.169,19.34,1012,39,5.96,99
47199,38.2868,-85.7321,19.36,1011,35,6.17,0
47174,38.2259,-86.4908,19.96,1011,55,5.46,100
47162,38.5575,-85.4599,18.12,1010,27,2.24,95
47167,38.6071,-86.0787,18.49,1011,55,6.04,97
47170,38.6885,-85.7987,18.47,1011,33,3.13,98
47172,38.4046,-85.788,19.15,1013,36,0.45,99
47190,38.437,-85.705,18.97,1013,36,0.45,99
47175,38.3463,-86.5387,19.63,1011,31,5.66,0
47201,39.2055,-85.9317,17.48,1012,36,6.69,0
47177,38.6037,-85.7744,18.43,1012,34,4.92,99
47224,38.887,-85.2213,16.73,1013,38,5.28,100
47229,38.8067,-85.847,18.42,1011,34,3.13,99
47202,39.2014,-85.9214,17.47,1012,36,6.69,0
47232,39.1243,-85.8153,17.62,1012,36,6.69,0
47225,39.4241,-85.3477,16.4,1013,38,7.2,0
47223,39.0491,-85.4789,17.24,1012,39,6.14,100
47226,39.2826,-85.8685,17.32,1012,37,6.69,0
47234,39.3774,-85.7679,17.04,1012,37,6.69,0
47227,38.8526,-85.6434,17.81,1013,34,4.12,0
47228,38.9745,-85.9628,18.03,1012,36,2.24,97
47250,38.7649,-85.407,16.96,1012,36,4.92,0
47244,39.2676,-85.698,17.27,1012,36,6.69,0
47231,38.8905,-85.5092,17.2,1013,36,4.12,0
47220,38.8836,-86.0486,18.0,1011,35,6.09,98
47230,38.7759,-85.6304,17.76,1013,34,4.12,0
47245,38.9831,-85.7405,18.06,1012,36,6.15,100
47249,38.9606,-86.2033,18.21,1040,34,4.92,98
47203,39.2301,-85.8855,17.41,1012,36,6.69,0
47235,38.9957,-86.1241,17.54,1040,35,4.92,97
47236,39.1522,-85.7261,17.46,1012,36,6.69,0
47240,39.2998,-85.4918,17.06,1012,40,6.56,100
47246,39.3039,-85.7714,17.22,1012,36,6.69,0
47243,38.7138,-85.4763,17.39,1013,36,4.92,0
47264,38.9526,-86.275,17.9,1011,34,5.52,98
47260,38.8255,-86.1897,18.41,1011,55,6.09,97
47263,39.3083,-85.3297,16.59,1012,38,7.2,0
47247,39.0593,-85.8886,17.84,1012,36,2.24,98
47261,39.292,-85.4918,17.1,1012,40,6.56,100
47265,39.0018,-85.6272,17.58,1012,36,6.12,100
47270,38.8558,-85.7487,18.2,1012,34,6.05,99
47272,39.4277,-85.5994,16.77,1012,49,6.72,100
47274,38.9571,-85.8825,18.05,1012,37,2.24,98
47302,40.1684,-85.3807,15.97,1004,39,5.14,0
47280,39.2953,-85.9498,17.32,1011,37,7.6,0
47304,40.2111,-85.4291,16.07,1011,39,5.14,0
47273,39.0665,-85.7129,17.68,1012,36,6.38,99
47281,38.8174,-86.069,18.12,1011,54,6.07,98
47282,38.9848,-85.6094,17.75,1012,54,6.1,100
47283,39.1749,-85.5856,17.37,1012,41,6.57,99
47303,40.218,-85.379,16.06,1012,39,5.14,0
47306,40.2023,-85.4082,16.07,1011,39,5.14,0
47307,40.1621,-85.4428,16.04,1011,39,5.14,0
47308,40.2279,-85.3967,16.1,1012,39,5.14,0
47324,39.7412,-84.8519,15.08,1014,41,7.72,0
47305,40.1933,-85.3862,16.02,1011,39,5.14,0
47320,40.292,-85.258,16.03,1012,39,5.14,0
47326,40.5446,-84.9117,15.64,1013,32,4.63,0
47352,39.8283,-85.3621,15.81,1013,38,1.34,92
47362,39.9208,-85.3663,15.76,1013,38,1.34,86
47345,39.8916,-85.0494,15.4,1013,40,5.36,67
47346,39.9228,-85.1601,15.61,1012,39,1.79,70
47334,40.1257,-85.511,16.08,1011,39,5.14,0
47351,39.904,-85.5205,16.03,1012,38,6.85,99
47335,39.8127,-85.2044,15.54,1012,38,6.32,85
47339,39.9781,-85.088,15.18,1012,40,6.71,59
47331,39.6435,-85.1464,16.01,1011,40,3.58,91
47322,39.657,-85.168,15.87,1011,40,3.58,92
47359,40.5577,-85.2513,15.64,1012,46,5.95,68
47357,39.7763,-85.1423,15.71,1011,39,3.58,86
47325,39.6845,-84.9881,15.71,1012,41,7.72,0
47336,40.3883,-85.2255,15.81,1012,40,6.07,74
47341,39.9634,-84.909,15.08,1013,42,5.88,64
47340,40.1945,-85.1254,15.64,1012,43,6.14,73
47330,39.8081,-85.0032,15.34,1013,39,7.72,0
47355,40.0519,-84.93,14.97,1013,45,5.93,60
47356,40.0475,-85.5368,16.07,1012,41,6.83,97
47361,40.0042,-85.3851,15.76,973,41,4.02,83
47327,39.8182,-85.1685,15.63,1012,39,6.26,83
47342,40.2948,-85.4898,16.15,1012,37,5.14,0
47337,39.8031,-85.4371,15.92,1012,38,6.71,97
47358,40.0582,-85.0919,15.28,1012,41,6.71,61
47354,40.0475,-85.2108,15.4,1012,41,6.37,67
47344,39.8789,-85.464,15.99,1013,38,1.34,96
47367,40.0792,-85.39,15.85,1002,39,5.14,0
47338,40.3377,-85.3544,16.13,1012,39,5.14,0
47348,40.4541,-85.3758,15.72,1007,44,2.68,78
47353,39.6126,-84.9089,15.73,1014,35,7.72,0
47371,40.4306,-84.9928,15.71,1013,32,4.63,0
47366,39.8634,-85.263,15.53,1012,37,6.44,83
47370,39.8613,-85.1474,15.51,1012,40,5.36,76
47360,39.9941,-85.2581,15.5,1012,41,6.48,68
47373,40.3265,-85.162,15.71,1012,40,6.06,74
47392,39.9119,-84.9351,15.06,1013,40,7.72,0
47369,40.5082,-85.1492,15.73,1013,35,4.63,0
47368,40.1938,-85.1963,15.76,1012,40,5.14,0
47382,40.2347,-84.9185,15.27,1013,41,5.87,60
47387,39.8319,-85.2724,15.59,1012,36,6.44,87
47375,39.8289,-84.8902,15.32,1014,41,7.72,0
47374,39.8324,-84.8936,15.34,1014,41,7.72,0
47393,39.958,-84.9984,15.24,1012,40,6.71,57
47383,40.1693,-85.2738,15.89,1011,40,5.14,0
47380,40.2804,-85.0371,15.56,1013,33,4.63,0
47386,40.0527,-85.3833,15.82,997,41,4.02,84
47384,39.9158,-85.5182,16.03,1012,38,6.84,99
47394,40.1696,-85.0044,15.32,1013,43,6.01,65
47385,39.8271,-85.445,15.95,1013,38,1.34,97
47381,40.3818,-84.8669,15.4,1012,33,4.63,0
47403,39.1263,-86.5769,18.38,1004,37,7.2,0
47408,39.2303,-86.4692,18.42,1009,36,7.2,0
47404,39.195,-86.5757,18.37,1002,38,7.2,0
47402,39.1732,-86.5015,18.24,1002,37,7.2,0
47388,40.006,-85.4434,15.81,1012,41,6.74,91
47401,39.1401,-86.5083,18.46,1002,37,7.2,0
47396,40.1836,-85.496,16.05,1011,39,5.14,0
47407,39.1732,-86.5015,18.24,1002,37,7.2,0
47426,39.1732,-86.5015,18.24,1002,37,7.2,0
47390,40.2024,-84.8268,15.09,1012,40,3.13,52
47406,39.1745,-86.5183,18.2,1002,37,7.2,0
47420,38.9132,-86.5489,19.09,1012,45,1.34,99
47429,39.2545,-86.6196,18.48,1008,38,7.2,0
47434,39.013,-86.5457,19.02,1011,35,7.2,0
47433,39.345,-86.6583,18.77,1010,51,6.35,99
47432,38.5324,-86.6196,19.53,1010,33,5.66,0
47430,38.77,-86.28,19.23,1011,55,6.33,97
47427,39.2303,-87.0458,19.19,1009,57,7.62,83
47421,38.8729,-86.4871,19.02,1010,43,3.13,99
47438,39.1723,-87.2023,19.8,1009,59,8.13,91
47443,38.9717,-87.1016,20.1,1009,37,7.95,95
47405,39.1682,-86.5186,18.3,1002,37,7.2,0
47448,39.2367,-86.222,17.51,1011,48,5.42,98
47424,39.0295,-86.8675,19.07,1008,39,4.02,92
47436,38.948,-86.3703,18.67,1011,33,5.81,99
47439,39.0371,-86.9616,19.63,1008,37,4.02,91
47446,38.7426,-86.4761,19.29,1009,46,5.81,99
47435,39.1963,-86.2302,17.97,1011,49,5.37,98
47437,38.7222,-86.671,19.53,1010,48,5.61,99
47445,39.122,-87.1917,19.77,1009,59,8.1,93
47431,39.2151,-86.85,19.09,1008,46,1.79,92
47441,39.0461,-87.1723,20.1,1009,60,8.06,95
47451,38.8938,-86.5246,19.29,1012,45,1.34,99
47449,38.9229,-87.0081,19.94,1010,37,7.82,94
47458,39.1732,-86.5015,18.24,1002,37,7.2,0
47455,39.3165,-86.9562,18.77,1009,55,7.14,82
47452,38.6535,-86.4532,19.37,1010,48,5.81,99
47459,39.119,-86.7378,18.71,1009,39,7.2,0
47456,39.4429,-86.6696,18.15,1010,39,6.86,98
47453,38.9253,-86.7742,18.78,1010,37,5.65,95
47464,39.2998,-86.6482,18.57,1008,41,7.2,0
47454,38.5507,-86.449,19.42,1011,31,5.66,0
47457,38.9128,-86.9039,19.69,1008,37,4.02,95
47463,39.0859,-86.6689,18.62,1008,38,7.2,0
47462,38.9507,-86.6139,18.91,1010,36,5.84,97
47460,39.2891,-86.7789,18.93,1010,46,6.07,97
47514,38.1572,-86.5859,20.38,1011,58,5.89,99
47469,38.6208,-86.5899,19.68,1011,41,5.66,0
47471,39.123,-86.9991,19.42,1009,39,7.62,86
47513,38.3006,-86.7102,20.12,1011,61,6.53,98
47520,37.9495,-86.7156,21.61,1010,35,4.63,0
47465,39.0369,-87.0502,19.83,1009,37,7.84,92
47521,38.3878,-86.7568,19.91,1011,34,5.66,0
47515,38.1981,-86.6821,20.34,1011,60,6.39,98
47512,38.7727,-87.3137,20.35,1007,34,9.77,0
47470,38.7735,-86.6285,19.16,1010,44,5.62,99
47519,38.6698,-86.9983,20.14,1009,36,9.77,0
47501,38.6536,-87.1707,20.31,1008,36,9.77,0
47467,38.7687,-86.3428,19.46,1011,45,6.19,97
47490,39.09,-86.46,18.8,1000,35,7.2,0
47516,38.7563,-87.4313,20.62,1007,34,11.32,0
47468,39.2514,-86.4189,18.16,1011,36,5.91,99
47524,38.5076,-87.5537,21.43,1008,34,9.26,0
47525,38.0239,-86.577,21.49,1010,33,3.58,100
47523,38.1706,-87.007,21.34,1010,32,6.17,0
47541,38.2456,-87.0361,20.98,1010,32,6.17,0
47564,38.4662,-87.0985,20.59,1010,39,7.59,94
47547,38.3647,-86.8762,20.26,1010,36,6.17,0
47542,38.2979,-86.9533,20.79,1010,32,6.17,0
47532,38.2336,-86.8607,20.8,1010,32,6.17,0
47553,38.6629,-86.9137,20.06,1009,34,9.77,0
47531,38.0224,-86.8364,21.74,1010,35,4.63,0
47558,38.6521,-87.0476,20.27,1008,36,9.77,0
47550,38.0429,-86.9497,21.68,1010,35,4.63,0
47522,38.8949,-86.9002,19.54,1010,37,6.86,95
47527,38.4728,-86.7832,19.96,1010,34,5.66,0
47536,38.1114,-86.8361,21.37,1010,34,6.17,0
47537,38.0855,-87.0441,21.78,1010,32,6.17,0
47549,38.3647,-86.8762,20.26,1010,36,6.17,0
47528,38.8106,-87.2519,20.41,1008,35,9.77,0
47567,38.4789,-87.2883,21.08,1009,38,7.62,92
47551,38.1011,-86.6044,21.25,1011,59,5.97,99
47580,38.3414,-86.7565,19.94,1010,37,6.71,98
47529,38.8772,-87.085,20.25,1009,39,7.92,96
47545,38.4137,-87.0009,20.45,1010,36,6.17,0
47557,38.6001,-87.3641,20.66,1009,38,7.93,94
47577,38.1712,-86.8092,21.37,1010,32,6.17,0
47579,38.1176,-86.9286,21.35,1010,33,6.17,0
47561,38.8579,-87.3879,20.38,1009,34,8.22,95
47574,37.9372,-86.534,20.98,1011,59,5.86,100
47581,38.6791,-86.7761,19.74,1010,56,5.95,99
47546,38.3604,-86.9295,20.6,1010,36,6.17,0
47552,38.1242,-86.996,21.52,1010,32,6.17,0
47535,38.8627,-87.3127,20.22,1007,35,5.36,97
47562,38.8187,-86.9752,20.03,1009,35,9.77,0
47556,38.1664,-86.9172,21.04,1010,32,6.17,0
47584,38.2523,-87.2572,21.99,1009,38,7.55,100
47576,38.1834,-86.6058,20.26,1011,58,6.0,99
47573,38.7441,-87.3214,20.29,1007,35,9.77,0
47568,38.8062,-87.1522,20.33,1008,36,9.77,0
47575,38.3211,-86.8234,20.21,1010,36,6.17,0
47590,38.368,-87.099,20.7,1010,32,6.17,0
47614,38.14,-87.16,22.11,1010,62,7.18,99
47597,38.6671,-87.3062,20.5,1009,36,9.77,0
47613,38.2053,-87.4179,22.76,1009,37,7.53,100
47601,38.0474,-87.262,22.9,1010,27,7.16,100
47586,37.9655,-86.7457,21.82,1010,35,4.63,0
47591,38.6734,-87.5098,20.96,1007,33,11.32,0
47588,38.0331,-86.7981,21.75,1010,35,4.63,0
47578,38.8817,-87.2025,20.35,1008,35,5.36,97
47598,38.364,-87.2223,21.31,1009,38,7.53,95
47585,38.2835,-87.1205,21.26,1010,32,6.17,0
47610,38.0423,-87.3756,23.15,1008,30,5.14,0
47619,38.1961,-87.2935,22.3,1009,38,7.46,100
47630,37.9637,-87.3938,23.14,1008,30,5.14,0
47617,37.9036,-87.2499,23.13,1009,30,8.23,0
47596,38.8628,-87.2256,20.36,1008,35,9.77,0
47635,37.8858,-87.077,22.52,1009,34,8.23,0
47612,38.193,-87.6992,22.97,1009,35,7.72,100
47634,37.9136,-87.201,22.98,1009,33,8.23,0
47633,38.172,-87.8027,23.08,1008,35,7.89,100
47615,37.9703,-86.9568,22.06,1010,35,4.63,0
47637,38.1232,-87.1388,22.11,1010,62,7.11,99
47618,38.1081,-87.5589,22.98,1008,32,5.14,0
47620,37.9506,-87.8569,23.54,1009,58,7.85,100
47640,38.4623,-87.4983,21.31,1009,38,8.03,100
47629,38.0624,-87.2452,22.85,1010,27,7.18,100
47611,38.0148,-87.0364,21.93,1010,35,4.63,0
47631,38.1245,-87.9172,23.08,1008,59,8.11,100
47638,38.0828,-87.7543,23.13,1009,35,2.68,100
47639,38.1895,-87.5798,22.86,1008,33,5.14,0
47616,38.2069,-87.9166,23.11,1008,60,8.17,100
47683,38.2764,-87.3778,22.22,1008,38,3.13,99
47666,38.4143,-87.5958,21.69,1009,62,7.94,100
47647,38.2284,-87.412,22.58,1009,38,7.6,100
47648,38.2471,-87.5682,22.65,1009,61,7.74,100
47649,38.333,-87.4536,22.11,1008,38,3.13,99
47654,38.2523,-87.3917,22.42,1009,38,7.65,100
47660,38.3361,-87.3519,21.84,1008,38,3.13,98
47701,37.9971,-87.575,23.29,1008,32,5.14,0
47706,37.9971,-87.575,23.29,1008,32,5.14,0
47670,38.3525,-87.5691,22.02,1009,38,7.87,100
47712,37.929,-87.6604,23.43,1008,31,8.75,0
47704,37.9971,-87.575,23.29,1008,32,5.14,0
47665,38.2744,-87.7091,22.68,1008,60,7.84,100
47703,37.9971,-87.575,23.29,1008,32,5.14,0
47705,37.9971,-87.575,23.29,1008,32,5.14,0
47713,37.9623,-87.5577,23.29,1008,31,5.14,0
47711,38.0617,-87.5548,23.18,1008,32,5.14,0
47710,38.0086,-87.5746,23.26,1008,32,5.14,0
47708,37.9718,-87.572,23.28,1008,31,5.14,0
47702,37.9971,-87.575,23.36,1008,32,3.13,100
47715,37.9678,-87.4855,23.21,1008,31,5.14,0
47737,37.9971,-87.575,23.29,1008,32,5.14,0
47732,37.9971,-87.575,23.29,1008,32,5.14,0
47716,37.9971,-87.575,23.29,1008,32,5.14,0
47720,38.0599,-87.638,22.9,1009,32,5.14,0
47714,37.9591,-87.5293,23.28,1008,31,5.14,0
47724,37.9971,-87.575,23.29,1008,32,5.14,0
47719,37.9971,-87.575,23.29,1008,32,5.14,0
47727,38.08,-87.52,23.16,1008,32,5.14,0
47725,38.1071,-87.5256,23.0,1008,32,5.14,0
47722,37.9702,-87.542,23.27,1008,31,5.14,0
47735,37.9971,-87.575,23.29,1008,32,5.14,0
47812,39.47,-87.38,19.95,1008,33,8.23,0
47740,37.9971,-87.575,23.29,1008,32,5.14,0
47733,37.9971,-87.575,23.29,1008,32,5.14,0
47728,37.9971,-87.575,23.29,1008,32,5.14,0
47739,38.02,-87.57,23.17,1008,32,5.14,0
47804,39.4937,-87.3945,19.98,1008,33,8.23,0
47803,39.4657,-87.354,19.69,1008,33,8.23,0
47721,37.978,-87.6008,23.3,1008,32,5.14,0
47750,37.9623,-87.5055,23.26,1008,31,5.14,0
47730,37.9971,-87.575,23.29,1008,32,5.14,0
47833,39.3812,-87.0052,19.12,1009,55,7.34,77
47808,39.4336,-87.4101,19.82,1008,33,8.23,0
47731,37.9971,-87.575,23.29,1008,32,5.14,0
47852,39.0805,-87.4496,20.02,1008,32,7.72,0
47744,37.91,-87.64,23.45,1008,30,8.75,0
47845,39.1934,-87.2311,19.82,1009,59,8.22,91
47741,37.97,-87.56,23.27,1008,31,5.14,0
47830,39.7791,-87.2218,19.28,1009,39,8.32,84
47747,37.9971,-87.575,23.29,1008,32,5.14,0
47847,39.839,-87.4712,18.93,1008,39,8.91,85
47736,37.9971,-87.575,23.29,1008,32,5.14,0
47838,38.9763,-87.3667,20.22,1009,60,8.28,97
47802,39.407,-87.402,19.65,1008,33,8.23,0
47801,39.4667,-87.4139,19.86,1008,33,8.23,0
48341,42.6294,-83.3041,7.93,1013,57,3.6,75
48340,42.668,-83.2893,7.7,1013,58,3.6,75
48342,42.6439,-83.2792,7.85,1013,57,3.6,75
48336,42.4656,-83.3638,8.55,1008,56,1.54,0
48346,42.7239,-83.4232,8.07,1013,56,3.6,75
48387,42.6148,-83.4469,8.3,1012,56,5.36,75
48366,42.8214,-83.1502,6.92,1012,65,1.79,100
48353,42.6356,-83.7147,8.51,1012,56,0.45,100
48375,42.4604,-83.4577,8.46,1008,57,1.34,100
48343,42.6389,-83.291,7.86,1013,57,3.6,75
48357,42.6595,-83.637,8.26,1010,55,3.6,75
48361,42.7845,-83.2397,7.29,1013,62,3.6,75
48359,42.7231,-83.2769,7.55,1013,60,3.6,75
48363,42.7732,-83.1711,7.09,1013,65,1.79,100
48347,42.6601,-83.3863,8.13,1013,57,5.36,75
48374,42.4735,-83.5224,8.28,1008,57,1.34,100
48411,42.94,-83.5369,8.24,1013,56,6.17,0
48356,42.6692,-83.5895,8.34,1010,55,3.6,75
48393,42.534,-83.5285,8.41,1008,56,3.6,75
48413,43.8067,-83.0054,5.02,1014,65,3.09,0
48360,42.7429,-83.272,7.61,1013,61,3.6,75
48376,42.471,-83.4748,8.4,1008,57,1.34,100
48367,42.8437,-83.1406,6.79,1012,65,1.79,100
48381,42.5758,-83.5924,8.43,1012,56,3.6,75
48371,42.8223,-83.2829,7.24,1013,62,2.68,100
48383,42.658,-83.5398,8.3,1010,55,3.6,75
48362,42.7763,-83.2748,7.43,1012,62,1.79,100
48386,42.641,-83.4738,8.34,1012,56,5.36,75
48380,42.602,-83.6508,8.36,1011,57,1.34,100
48370,42.8265,-83.2005,6.79,1012,64,2.68,100
48401,43.3619,-82.6479,3.34,1016,72,4.21,100
48419,43.4258,-82.6022,3.06,1016,72,4.54,100
48412,43.0547,-83.1668,7.02,1013,59,4.12,0
48382,42.5834,-83.5009,8.5,1008,56,5.36,75
48391,42.5378,-83.481,8.36,1009,57,4.47,100
48377,42.4992,-83.4773,8.32,1009,57,3.6,75
48397,42.4917,-83.0402,7.53,1014,66,3.6,0
48416,43.2171,-82.9978,5.13,1016,76,4.52,100
48414,42.882,-84.1207,10.21,1012,43,3.6,0
48421,43.1503,-83.3811,7.94,1013,53,4.12,0
48390,42.5582,-83.4773,8.43,1009,57,5.36,75
48410,43.5589,-82.9455,3.26,1016,75,4.5,100
48417,43.2404,-83.9511,8.92,1013,63,4.44,100
48428,42.9378,-83.1501,6.88,1012,63,4.12,0
