zipcode,state,avg_income
25573,WV,47700
25601,WV,50147
25607,WV,42292
25608,WV,36476
25617,WV,46046
25621,WV,46242
25625,WV,56276
25632,WV,36684
25635,WV,55059
25638,WV,39163
25650,WV,42027
25651,WV,49036
25661,WV,45933
25669,WV,38465
25670,WV,43330
25671,WV,39681
25674,WV,42338
25676,WV,50100
25678,WV,37850
25701,WV,61480
25702,WV,40417
25703,WV,22717
25704,WV,46482
25705,WV,60883
25801,WV,51363
25812,WV,40871
25813,WV,58577
25817,WV,50503
25820,WV,43828
25823,WV,40700
25825,WV,54742
25827,WV,50876
25831,WV,40422
25832,WV,98393
25837,WV,41158
25839,WV,51802
25840,WV,54624
25841,WV,61880
25843,WV,81285
25844,WV,45932
25845,WV,39017
25846,WV,38713
25854,WV,48290
25862,WV,42907
25865,WV,45435
25868,WV,41360
25880,WV,42913
25882,WV,48993
25901,WV,42404
25902,WV,41276
25908,WV,33709
25917,WV,38110
25918,WV,53364
25922,WV,45294
25928,WV,44020
25932,WV,50956
25938,WV,45787
25951,WV,41936
25958,WV,32952
25962,WV,40169
25969,WV,44788
25971,WV,47876
25976,WV,43729
25978,WV,48096
25979,WV,43383
25981,WV,32242
25984,WV,36692
25985,WV,39223
25989,WV,46793
26003,WV,68684
26031,WV,40614
26032,WV,78982
26033,WV,71200
26034,WV,52423
26035,WV,55225
26036,WV,81609
26037,WV,50625
26038,WV,70667
26039,WV,77275
26040,WV,44258
26041,WV,52280
26047,WV,53922
26050,WV,37721
26055,WV,75056
26059,WV,67925
26060,WV,78080
26062,WV,54950
26070,WV,53805
26074,WV,44563
26101,WV,43617
26104,WV,56198
26105,WV,76439
26133,WV,55524
26134,WV,54952
26136,WV,41850
26137,WV,47264
26141,WV,41243
26142,WV,51893
26143,WV,48480
26146,WV,60116
26147,WV,46596
26149,WV,63852
26150,WV,59851
26151,WV,51764
26155,WV,57866
26159,WV,48459
26160,WV,47483
26161,WV,47446
26164,WV,50260
26167,WV,65410
26169,WV,51887
26170,WV,57401
26175,WV,60276
26178,WV,44618
26180,WV,49443
26181,WV,65056
26184,WV,55809
26187,WV,77863
26201,WV,51603
26202,WV,43690
26205,WV,40146
26206,WV,40947
26208,WV,42234
26217,WV,33169
26218,WV,44096
26222,WV,37728
26234,WV,38853
26237,WV,45643
26238,WV,46282
26241,WV,49607
26250,WV,44855
26253,WV,45362
26254,WV,47886
26257,WV,56313
26260,WV,56665
26261,WV,38192
26263,WV,41475
26264,WV,36560
26266,WV,41800
26267,WV,56486
26269,WV,44652
26270,WV,46900
26271,WV,44984
26273,WV,45133
26276,WV,48547
26278,WV,43821
26280,WV,42405
26283,WV,48767
26285,WV,42076
26287,WV,45672
26288,WV,39670
26291,WV,31496
26292,WV,37271
26293,WV,44160
26294,WV,39575
26301,WV,50770
26320,WV,111242
26321,WV,46992
26330,WV,89807
26335,WV,46439
26337,WV,47259
26338,WV,49307
26342,WV,47604
26343,WV,38894
26346,WV,59710
26347,WV,58051
26351,WV,53721
26354,WV,50112
26362,WV,56656
26372,WV,65230
26374,WV,56178
26376,WV,38217
26377,WV,47007
26378,WV,61275
26384,WV,36116
26385,WV,58075
26386,WV,56284
26404,WV,53593
26405,WV,48175
26408,WV,68046
26410,WV,43015
26411,WV,58400
26412,WV,40263
26415,WV,61389
26416,WV,47479
26419,WV,58421
26421,WV,61940
26425,WV,42165
26426,WV,59598
26430,WV,45500
26431,WV,51705
26437,WV,42337
26440,WV,50534
26444,WV,43906
26447,WV,50785
26448,WV,51018
26451,WV,52130
26452,WV,51353
26456,WV,59248
26501,WV,60048
26505,WV,64806
26508,WV,90249
26519,WV,50758
26521,WV,65352
26525,WV,63793
26537,WV,49983
26541,WV,57382
26542,WV,56348
26547,WV,53099
26554,WV,57548
26562,WV,62484
26568,WV,47168
26570,WV,57230
26571,WV,50234
26575,WV,55924
26581,WV,54194
26582,WV,48025
26585,WV,51045
26587,WV,39112
26588,WV,50559
26590,WV,69458
26591,WV,50278
26601,WV,48519
26610,WV,40558
26619,WV,45171
26621,WV,49642
26623,WV,49569
26624,WV,48427
26627,WV,42816
26629,WV,38252
26636,WV,38100
26651,WV,52784
26656,WV,44821
26660,WV,49107
26662,WV,57594
26676,WV,39176
26678,WV,49148
26679,WV,51288
26680,WV,42338
26681,WV,43218
26690,WV,42264
26691,WV,35640
26704,WV,46201
26705,WV,43043
26710,WV,47960
26711,WV,56637
26714,WV,39306
26716,WV,42573
26717,WV,42245
26719,WV,57684
26722,WV,45065
26726,WV,46327
26731,WV,45900
26739,WV,44213
26743,WV,54674
26750,WV,29472
26753,WV,57504
26755,WV,44957
26757,WV,45304
26761,WV,43643
26763,WV,51255
26764,WV,43944
26767,WV,49525
26801,WV,52242
26802,WV,42614
26804,WV,36166
26807,WV,48486
26808,WV,44540
26810,WV,55493
26812,WV,43118
26814,WV,38394
26815,WV,40814
26817,WV,49466
26818,WV,39223
26833,WV,45366
26836,WV,39857
26845,WV,47769
26847,WV,46373
26851,WV,47561
26852,WV,44561
26855,WV,41524
26865,WV,60554
26866,WV,47151
26884,WV,44223
27006,NC,97800
27007,NC,50891
27009,NC,83058
27011,NC,49443
27012,NC,87318
27013,NC,52542
27016,NC,50230
27017,NC,47897
27018,NC,55852
27019,NC,54492
27020,NC,46852
27021,NC,55035
27022,NC,46132
27023,NC,112439
27024,NC,43193
27025,NC,48942
27027,NC,42432
27028,NC,53946
27030,NC,48566
27040,NC,74328
27041,NC,57542
27042,NC,48750
27043,NC,55831
27045,NC,51901
27046,NC,45886
27047,NC,50513
27048,NC,50165
27050,NC,62861
27051,NC,49151
27052,NC,48822
27053,NC,49467
27054,NC,45807
27055,NC,55809
27101,NC,57738
27103,NC,56198
27104,NC,124336
27105,NC,31222
27106,NC,88294
27107,NC,46305
27127,NC,47378
27203,NC,35362
27205,NC,55629
27207,NC,52697
27208,NC,50978
27209,NC,38919
27212,NC,49175
27214,NC,59954
27215,NC,67279
27217,NC,40028
27229,NC,34011
27231,NC,59830
27233,NC,57796
27235,NC,91474
27239,NC,52518
27242,NC,42182
27243,NC,73890
27244,NC,71778
27248,NC,45910
27249,NC,57824
27252,NC,54994
27253,NC,50418
27258,NC,53227
27260,NC,29508
27262,NC,65491
27263,NC,45321
27265,NC,63773
27278,NC,91486
27281,NC,63014
27282,NC,75207
27283,NC,56671
27284,NC,66399
27288,NC,43279
27291,NC,48855
27292,NC,47187
27295,NC,53858
27298,NC,50239
27299,NC,47111
27301,NC,54581
27302,NC,61305
27305,NC,38543
27306,NC,52563
27310,NC,138564
27311,NC,40826
27312,NC,92877
27313,NC,59553
27314,NC,54315
27315,NC,50061
27316,NC,40767
27317,NC,48661
27320,NC,47848
27325,NC,42174
27326,NC,47883
27330,NC,58170
27332,NC,53904
27341,NC,43747
27343,NC,63426
27344,NC,47575
27349,NC,52308
27350,NC,49680
27355,NC,42887
27356,NC,41243
27357,NC,70894
27358,NC,123680
27360,NC,46167
27370,NC,59617
27371,NC,49200
27376,NC,76558
27377,NC,62069
27379,NC,43088
27401,NC,40962
27403,NC,59659
27405,NC,34783
27406,NC,42183
27407,NC,57369
27408,NC,160420
27409,NC,46451
27410,NC,91484
27455,NC,96596
27501,NC,56128
27502,NC,106026
27503,NC,93138
27504,NC,55133
27505,NC,48279
27507,NC,51289
27508,NC,44741
27509,NC,42998
27510,NC,63676
27511,NC,97162
27513,NC,124235
27514,NC,142112
27516,NC,117966
27517,NC,170633
27518,NC,182013
27519,NC,134301
27520,NC,58949
27521,NC,49094
27522,NC,62399
27523,NC,116146
27524,NC,51882
27525,NC,55256
27526,NC,78018
27527,NC,90249
27529,NC,61295
27530,NC,48010
27534,NC,54324
27536,NC,38334
27537,NC,42160
27539,NC,111751
27540,NC,104379
27541,NC,64100
27542,NC,51554
27544,NC,43981
27545,NC,55453
27546,NC,50365
27549,NC,48580
27551,NC,58272
27553,NC,41811
27557,NC,44101
27559,NC,65600
27560,NC,91247
27562,NC,103729
27563,NC,35220
27565,NC,50909
27569,NC,50779
27571,NC,87108
27572,NC,68317
27573,NC,40525
27574,NC,52233
27576,NC,42955
27577,NC,58541
27581,NC,55805
27583,NC,57714
27587,NC,100069
27589,NC,36672
27591,NC,61385
27592,NC,63374
27596,NC,68914
27597,NC,56896
27601,NC,73950
27603,NC,69768
27604,NC,54474
27605,NC,104614
27606,NC,73206
27607,NC,121463
27608,NC,229696
27609,NC,108908
27610,NC,39336
27612,NC,100982
27613,NC,109881
27614,NC,157396
27615,NC,115138
27616,NC,52179
27617,NC,89515
27701,NC,67993
27703,NC,60535
27704,NC,41566
27705,NC,88701
27707,NC,78004
27712,NC,84025
27713,NC,78214
27801,NC,31936
27803,NC,53876
27804,NC,57138
27805,NC,36972
27806,NC,51217
27807,NC,46808
27808,NC,78046
27809,NC,50948
27810,NC,50911
27812,NC,47617
27814,NC,59675
27816,NC,38597
27817,NC,59699
27818,NC,42944
27820,NC,44940
27821,NC,35158
27822,NC,52793
27823,NC,35720
27824,NC,41832
27826,NC,40680
27828,NC,53429
27829,NC,43975
27830,NC,46242
27831,NC,33015
27832,NC,37042
27834,NC,46881
27837,NC,70932
27839,NC,40400
27840,NC,37927
27842,NC,78480
27843,NC,34823
27844,NC,34055
27845,NC,44952
27846,NC,48058
27847,NC,29463
27849,NC,32654
27850,NC,64383
27851,NC,44552
27852,NC,50027
27853,NC,39336
27855,NC,43344
27856,NC,53978
27857,NC,40929
27858,NC,72370
27860,NC,48403
27862,NC,48734
27863,NC,50415
27864,NC,41680
27865,NC,48514
27866,NC,38383
27869,NC,35429
27870,NC,44032
27871,NC,38909
27872,NC,31688
27874,NC,37938
27875,NC,39068
27876,NC,43210
27880,NC,66022
27882,NC,45351
27883,NC,41111
27884,NC,48015
27885,NC,39902
27886,NC,43619
27888,NC,40729
27889,NC,51625
27890,NC,32488
27891,NC,40484
27892,NC,44639
27893,NC,38670
27896,NC,71547
27897,NC,35450
27909,NC,48229
27910,NC,44309
27916,NC,56786
27917,NC,31831
27919,NC,47461
27921,NC,63687
27922,NC,40178
27923,NC,47247
27924,NC,42040
27925,NC,39368
27926,NC,49453
27927,NC,81036
27928,NC,42196
27929,NC,79765
27932,NC,58410
27935,NC,49745
27937,NC,48926
27938,NC,50335
27939,NC,45817
27941,NC,59463
27942,NC,48100
27944,NC,56293
27946,NC,56203
27947,NC,45761
27948,NC,53823
27949,NC,96308
27950,NC,55848
27953,NC,42416
27954,NC,63325
27956,NC,67186
27957,NC,56129
27958,NC,71442
27959,NC,75720
27962,NC,41598
27964,NC,65350
27965,NC,41716
27966,NC,44295
27970,NC,45016
27973,NC,56360
27974,NC,50677
27976,NC,64607
27979,NC,54579
27980,NC,50013
27981,NC,46628
27983,NC,41272
27986,NC,47581
28001,NC,48947
28006,NC,56203
28012,NC,80978
28016,NC,43407
28018,NC,49153
28020,NC,45021
28021,NC,53196
28023,NC,52925
28025,NC,58471
28027,NC,71679
28031,NC,145303
28032,NC,87554
28033,NC,47217
28034,NC,47657
28036,NC,157058
28037,NC,106592
28040,NC,44140
28043,NC,42298
28052,NC,37398
28054,NC,48236
28056,NC,69126
28071,NC,56593
28073,NC,39298
28075,NC,92966
28078,NC,99926
28079,NC,68661
28080,NC,62580
28081,NC,52600
28083,NC,41009
28086,NC,49325
28088,NC,49567
28090,NC,45163
28091,NC,35862
28092,NC,50834
28097,NC,62036
28098,NC,49576
28101,NC,79689
28103,NC,53341
28104,NC,124412
28105,NC,90645
28107,NC,67051
28110,NC,57831
28112,NC,53198
28114,NC,43002
28115,NC,64856
28117,NC,132382
28119,NC,32714
28120,NC,63422
28124,NC,58783
28125,NC,69932
28127,NC,69742
28128,NC,56101
28129,NC,58337
28133,NC,53688
28134,NC,60511
28135,NC,45583
28137,NC,52714
28138,NC,54754
28139,NC,52300
28144,NC,55978
28146,NC,54292
28147,NC,50413
28150,NC,53961
28152,NC,45347
28159,NC,38452
28160,NC,35349
28163,NC,66272
28164,NC,66912
28166,NC,75972
28167,NC,47658
28168,NC,48097
28170,NC,37042
28173,NC,146061
28174,NC,44391
28202,NC,110543
28203,NC,133450
28204,NC,92401
28205,NC,65797
28206,NC,36077
28207,NC,501715
28208,NC,34427
28209,NC,132031
28210,NC,117995
28211,NC,276930
28212,NC,33618
28213,NC,40155
28214,NC,50299
28215,NC,43188
28216,NC,45980
28217,NC,40883
28226,NC,153221
28227,NC,57560
28262,NC,48078
28269,NC,56955
28270,NC,126331
28273,NC,50784
28277,NC,135545
28278,NC,95939
28301,NC,32604
28303,NC,56511
28304,NC,42803
28305,NC,96782
28306,NC,53282
28307,NC,41873
28311,NC,50259
28312,NC,57665
28314,NC,42425
28315,NC,49881
28318,NC,48952
28320,NC,43921
28323,NC,49433
28326,NC,51551
28327,NC,66046
28328,NC,48229
28333,NC,35519
28334,NC,49123
28337,NC,46961
28338,NC,42025
28339,NC,42383
28340,NC,35327
28341,NC,44566
28343,NC,34664
28344,NC,42415
28345,NC,36919
28347,NC,30857
28348,NC,49750
28349,NC,46346
28351,NC,36658
28352,NC,42673
28356,NC,57869
28357,NC,42673
28358,NC,44761
28360,NC,38402
28363,NC,37487
28364,NC,34351
28365,NC,44629
28366,NC,48932
28369,NC,35667
28371,NC,42455
28372,NC,40391
28373,NC,44122
28374,NC,123639
28376,NC,46042
28377,NC,34697
28379,NC,41182
28382,NC,43322
28383,NC,34590
28384,NC,38839
28385,NC,42833
28386,NC,32443
28387,NC,84075
28390,NC,44896
28391,NC,54117
28392,NC,43777
28393,NC,39904
28394,NC,64960
28395,NC,59970
28396,NC,48009
28398,NC,35443
28399,NC,45250
28401,NC,42006
28403,NC,73977
28405,NC,90925
28409,NC,102820
28411,NC,86215
28412,NC,61385
28420,NC,40916
28421,NC,41669
28422,NC,63767
28423,NC,42950
28425,NC,48174
28428,NC,83796
28429,NC,51988
28430,NC,48914
28431,NC,40146
28432,NC,44045
28433,NC,41664
28434,NC,42441
28435,NC,41450
28436,NC,48020
28438,NC,45401
28439,NC,40055
28441,NC,39872
28442,NC,38141
28443,NC,77018
28444,NC,46055
28445,NC,65672
28447,NC,48802
28448,NC,38458
28449,NC,97363
28450,NC,62250
28451,NC,67967
28452,NC,25690
28453,NC,37635
28454,NC,41941
28455,NC,45726
28456,NC,41833
28457,NC,48158
28458,NC,35992
28460,NC,62751
28461,NC,91279
28462,NC,54993
28463,NC,39956
28464,NC,36630
28465,NC,75555
28466,NC,54646
28467,NC,63738
28468,NC,77761
28469,NC,90639
28470,NC,49736
28472,NC,46415
28478,NC,42595
28479,NC,58267
28480,NC,204750
28501,NC,37221
28504,NC,52276
28508,NC,37313
28510,NC,64389
28511,NC,49641
28512,NC,89446
28513,NC,47477
28515,NC,42876
28516,NC,63542
28518,NC,46071
28520,NC,48554
28521,NC,46677
28523,NC,47542
28524,NC,50957
28525,NC,44358
28526,NC,41460
28527,NC,51086
28528,NC,48660
28529,NC,47390
28530,NC,41808
28531,NC,57918
28532,NC,45947
28538,NC,40703
28539,NC,47525
28540,NC,46433
28543,NC,36905
28544,NC,31484
28546,NC,45223
28547,NC,45571
28551,NC,46758
28553,NC,49394
28555,NC,41919
28556,NC,67033
28557,NC,70778
28560,NC,55310
28562,NC,71068
28570,NC,53932
28571,NC,79890
28572,NC,43454
28573,NC,50018
28574,NC,46090
28577,NC,53781
28578,NC,41617
28579,NC,48628
28580,NC,45478
28582,NC,60108
28584,NC,70719
28585,NC,42743
28586,NC,44129
28590,NC,67614
28594,NC,108457
28601,NC,70411
28602,NC,49457
28604,NC,59508
28605,NC,101607
28606,NC,41342
28607,NC,61866
28609,NC,67806
28610,NC,47203
28611,NC,51812
28612,NC,44287
28613,NC,53852
28615,NC,39377
28617,NC,45438
28618,NC,51193
28621,NC,48478
28622,NC,38602
28623,NC,55143
28624,NC,43287
28625,NC,54403
28626,NC,56186
28627,NC,42601
28630,NC,51998
28631,NC,45156
28634,NC,44659
28635,NC,41910
28636,NC,43458
28637,NC,44816
28638,NC,44093
28640,NC,53717
28642,NC,43208
28643,NC,40851
28644,NC,47772
28645,NC,44747
28649,NC,38766
28650,NC,49429
28651,NC,46478
28654,NC,48427
28655,NC,48449
28657,NC,44116
28658,NC,54126
28659,NC,47140
28660,NC,49358
28663,NC,46150
28665,NC,54810
28668,NC,155311
28669,NC,40382
28670,NC,48682
28673,NC,99117
28675,NC,49269
28676,NC,64760
28677,NC,46938
28678,NC,46778
28679,NC,54576
28681,NC,51699
28682,NC,109579
28683,NC,44092
28684,NC,56769
28685,NC,46763
28689,NC,60747
28690,NC,47701
28692,NC,57412
28693,NC,41432
28694,NC,51202
28697,NC,63856
28698,NC,46248
28701,NC,56149
28702,NC,48552
28704,NC,72007
28705,NC,46891
28708,NC,42068
28709,NC,49395
28711,NC,63528
28712,NC,67277
28713,NC,44756
28714,NC,49772
28715,NC,59291
28716,NC,48167
28717,NC,96737
28718,NC,70383
28719,NC,41000
28721,NC,53548
28722,NC,63033
28723,NC,47487
28726,NC,36320
28729,NC,59215
28730,NC,79606
28731,NC,77761
28732,NC,72428
28734,NC,51900
28735,NC,54300
28736,NC,65809
28739,NC,73061
28740,NC,43670
28741,NC,108192
28742,NC,60102
28743,NC,44609
28745,NC,72612
28746,NC,81049
28747,NC,61726
28748,NC,48550
28751,NC,52727
28752,NC,44200
28753,NC,47146
28754,NC,51338
28756,NC,61118
28759,NC,81121
28761,NC,53858
28762,NC,42927
28763,NC,43708
28766,NC,54878
28768,NC,59285
28771,NC,44266
28772,NC,41058
28773,NC,59710
28774,NC,93643
28775,NC,62392
28777,NC,47613
28778,NC,49173
28779,NC,50351
28781,NC,44371
28782,NC,70095
28783,NC,46127
28785,NC,57734
28786,NC,53788
28787,NC,60706
28789,NC,43391
28790,NC,54586
28791,NC,66124
28792,NC,50022
28801,NC,67244
28803,NC,91998
28804,NC,98463
28805,NC,63277
28806,NC,48448
28901,NC,43147
28902,NC,56766
28904,NC,54967
28905,NC,41914
28906,NC,46782
28909,NC,39570
29001,SC,40242
29003,SC,42315
29006,SC,45400
29009,SC,43333
29010,SC,37683
29014,SC,45014
29015,SC,37878
29016,SC,78819
29018,SC,37818
29020,SC,57103
29030,SC,63433
29031,SC,34358
29032,SC,38135
29033,SC,46301
29036,SC,100888
29037,SC,49921
29038,SC,46500
29039,SC,34668
29040,SC,42893
29042,SC,34377
29044,SC,38684
29045,SC,65316
29047,SC,42954
29048,SC,40903
29051,SC,35067
29052,SC,33670
29053,SC,38679
29054,SC,79960
29055,SC,38866
29056,SC,35990
29058,SC,44493
29059,SC,38528
29061,SC,42645
29063,SC,70388
29065,SC,39405
29067,SC,44672
29069,SC,41077
29070,SC,55053
29072,SC,88733
29073,SC,54851
29075,SC,64135
29078,SC,52371
29080,SC,35566
29081,SC,48709
29082,SC,40590
29101,SC,43035
29102,SC,41863
29104,SC,39254
29105,SC,38401
29107,SC,42310
29108,SC,44065
29111,SC,44035
29112,SC,39434
29113,SC,40246
29114,SC,37517
29115,SC,34710
29118,SC,61840
29123,SC,41746
29125,SC,36646
29126,SC,57586
29127,SC,63568
29128,SC,38483
29129,SC,46068
29130,SC,63703
29133,SC,41355
29135,SC,46095
29137,SC,42127
29138,SC,42583
29142,SC,46615
29145,SC,44687
29146,SC,44139
29148,SC,43504
29150,SC,49738
29152,SC,37384
29153,SC,40196
29154,SC,46293
29160,SC,48192
29161,SC,41917
29162,SC,46769
29163,SC,33927
29164,SC,48870
29166,SC,45638
29168,SC,33989
29169,SC,53888
29170,SC,51512
29172,SC,43433
29175,SC,44357
29178,SC,39786
29180,SC,41373
29201,SC,60193
29203,SC,30700
29204,SC,54990
29205,SC,92940
29206,SC,108371
29209,SC,65550
29210,SC,37182
29212,SC,75340
29223,SC,55779
29229,SC,56080
29301,SC,55806
29302,SC,93977
29303,SC,36259
29306,SC,48133
29307,SC,59942
29316,SC,54906
29321,SC,40283
29322,SC,56510
29323,SC,51196
29325,SC,42859
29330,SC,44966
29332,SC,50100
29334,SC,60220
29335,SC,39862
29340,SC,40300
29341,SC,50572
29349,SC,60657
29351,SC,32594
29353,SC,43062
29355,SC,45315
29356,SC,73693
29360,SC,44861
29365,SC,54730
29369,SC,66498
29370,SC,44271
29372,SC,43108
29374,SC,61117
29376,SC,54422
29379,SC,40904
29384,SC,46676
29385,SC,43415
29388,SC,56790
29401,SC,275780
29403,SC,82602
29404,SC,35902
29405,SC,40849
29406,SC,36921
29407,SC,70388
29410,SC,59556
29412,SC,93242
29414,SC,66451
29418,SC,43826
29420,SC,55365
29426,SC,41334
29429,SC,95818
29431,SC,50754
29432,SC,45414
29434,SC,43637
29435,SC,43177
29436,SC,38286
29437,SC,50482
29438,SC,99580
29440,SC,51377
29445,SC,49148
29446,SC,38835
29448,SC,48043
29449,SC,69014
29450,SC,51651
29451,SC,255000
29453,SC,44656
29455,SC,128824
29456,SC,46170
29458,SC,53931
29461,SC,54466
29464,SC,122620
29466,SC,120928
29468,SC,33157
29469,SC,82409
29470,SC,64119
29471,SC,44140
29472,SC,51078
29474,SC,42150
29475,SC,41128
29477,SC,47232
29479,SC,39998
29481,SC,35444
29482,SC,404369
29483,SC,60172
29485,SC,60664
29487,SC,80940
29488,SC,40984
29492,SC,180670
29501,SC,69142
29505,SC,54719
29506,SC,36624
29510,SC,41098
29511,SC,50312
29512,SC,35582
29516,SC,46625
29518,SC,45064
29520,SC,43380
29525,SC,34412
29526,SC,48236
29527,SC,40231
29530,SC,39750
29532,SC,39945
29536,SC,37187
29540,SC,45760
29541,SC,44655
29543,SC,42095
29544,SC,48223
29545,SC,37755
29546,SC,34260
29547,SC,36927
29550,SC,54758
29554,SC,38919
29555,SC,44697
29556,SC,36377
29560,SC,40276
29563,SC,39668
29564,SC,31026
29565,SC,38527
29566,SC,50676
29567,SC,31561
29568,SC,44259
29569,SC,38448
29570,SC,35094
29571,SC,36283
29572,SC,108273
29574,SC,36008
29575,SC,58838
29576,SC,72459
29577,SC,57082
29579,SC,63923
29580,SC,31600
29581,SC,40889
29582,SC,74095
29583,SC,43350
29584,SC,42058
29585,SC,100563
29588,SC,47161
29590,SC,30428
29591,SC,44121
29592,SC,33066
29593,SC,38730
29596,SC,36434
29601,SC,114036
29605,SC,87263
29607,SC,77928
29609,SC,71932
29611,SC,35168
29615,SC,84917
29617,SC,49735
29620,SC,46695
29621,SC,66264
29624,SC,29997
29625,SC,52732
29626,SC,52829
29627,SC,49555
29628,SC,32937
29630,SC,48885
29631,SC,82973
29635,SC,62321
29638,SC,50304
29639,SC,54735
29640,SC,46850
29642,SC,67965
29643,SC,75030
29644,SC,56700
29645,SC,47027
29646,SC,44860
29649,SC,58048
29650,SC,87866
29651,SC,67649
29653,SC,47982
29654,SC,47694
29655,SC,42604
29657,SC,46504
29658,SC,41125
29661,SC,57760
29662,SC,50685
29664,SC,51395
29666,SC,56824
29667,SC,47710
29669,SC,51460
29670,SC,56393
29671,SC,50341
29672,SC,104717
29673,SC,59475
29676,SC,115182
29678,SC,48775
29680,SC,65045
29681,SC,91013
29682,SC,90793
29684,SC,44846
29685,SC,203093
29686,SC,59016
29687,SC,54247
29689,SC,73205
29690,SC,66771
29691,SC,45108
29692,SC,39855
29693,SC,48921
29696,SC,63997
29697,SC,54505
29702,SC,41625
29704,SC,52322
29706,SC,42389
29707,SC,92903
29708,SC,109189
29709,SC,47078
29710,SC,81192
29712,SC,53336
29714,SC,44054
29715,SC,90740
29717,SC,52884
29718,SC,39638
29720,SC,49256
29726,SC,55251
29727,SC,39027
29728,SC,38477
29729,SC,48091
29730,SC,48055
29732,SC,65988
29741,SC,40378
29742,SC,47997
29743,SC,50642
29745,SC,61749
29801,SC,57025
29803,SC,79562
29805,SC,53311
29809,SC,46560
29810,SC,33293
29812,SC,46860
29817,SC,39047
29819,SC,38033
29821,SC,64566
29824,SC,52298
29827,SC,32882
29828,SC,33574
29829,SC,57455
29831,SC,50810
29832,SC,41857
29835,SC,58440
29836,SC,35147
29838,SC,96559
29841,SC,60292
29842,SC,48128
29843,SC,40472
29845,SC,40838
29847,SC,49046
29848,SC,46778
29849,SC,48846
29851,SC,44873
29853,SC,42284
29856,SC,43857
29860,SC,70562
29902,SC,66008
29904,SC,24415
29905,SC,22812
29906,SC,47125
29907,SC,85761
29909,SC,102484
29910,SC,91438
29911,SC,45532
29915,SC,154920
29916,SC,42731
29918,SC,52070
29920,SC,72419
29922,SC,30789
29924,SC,46466
29926,SC,112131
29927,SC,48101
29928,SC,165845
29929,SC,43168
29934,SC,30320
29935,SC,43283
29936,SC,40961
29940,SC,47414
29941,SC,401970
29943,SC,31576
29944,SC,40937
29945,SC,35617
30002,GA,92851
30004,GA,151615
30005,GA,138292
30008,GA,41574
30009,GA,142025
30011,GA,54536
30012,GA,42411
30013,GA,46275
30014,GA,52892
30016,GA,41889
30017,GA,71092
30019,GA,74938
30021,GA,29807
30022,GA,139978
30024,GA,112062
30025,GA,65711
30028,GA,84148
30030,GA,134021
30032,GA,36003
30033,GA,101025
30034,GA,37997
30035,GA,33048
30038,GA,42180
30039,GA,47078
30040,GA,97350
30041,GA,138311
30043,GA,60317
30044,GA,44926
30045,GA,53233
30046,GA,42895
30047,GA,62370
30052,GA,57690
30054,GA,60390
30055,GA,66933
30056,GA,57517
30058,GA,36354
30060,GA,48752
30062,GA,113258
30064,GA,107142
30066,GA,84881
30067,GA,113526
30068,GA,158120
30071,GA,46319
30075,GA,152863
30076,GA,99578
30078,GA,66635
30079,GA,42753
