zip_code,lat,lng,temp,pressure,humidity,wind_speed,clouds
01770,42.2331,-71.3787,5.02,1013,87,2.06,0
01806,42.47,-71.15,5.36,1012,82,4.12,0
01813,42.4793,-71.1523,5.3,1012,82,4.12,0
01826,42.6764,-71.3186,4.69,1014,74,0.45,0
01812,42.6472,-71.1842,4.7,1014,79,0.0,0
01824,42.5911,-71.3556,4.89,1013,75,2.57,0
01830,42.7856,-71.0721,4.3,1013,80,0.45,0
01831,42.7711,-71.1221,4.61,1014,78,0.45,0
01840,42.708,-71.1638,4.71,1014,78,0.45,0
01842,42.707,-71.1631,4.71,1014,78,0.45,0
01843,42.6911,-71.1605,4.73,1014,79,0.45,0
01833,42.7281,-70.9822,4.57,1014,85,3.09,0
01834,42.753,-71.027,4.39,1013,81,0.45,0
01841,42.7115,-71.167,4.71,1014,78,0.45,0
01844,42.728,-71.181,4.44,1014,76,0.45,0
01832,42.7792,-71.1095,4.42,1014,79,0.45,0
01835,42.7528,-71.0843,4.41,1013,80,0.45,0
01860,42.8346,-71.0047,4.34,1013,81,0.45,0
01876,42.6028,-71.2232,4.91,1013,77,2.57,0
01864,42.5819,-71.0947,4.99,1013,83,3.09,0
01853,42.6334,-71.3162,4.86,1013,75,2.57,0
01852,42.6344,-71.2983,4.62,1013,76,2.57,0
01866,42.5293,-71.2281,5.1,1013,80,2.57,0
01880,42.5009,-71.0685,5.26,1014,83,4.12,0
01867,42.528,-71.109,5.1,1014,83,3.09,0
01863,42.6347,-71.3908,4.82,1012,74,0.45,0
01850,42.656,-71.3051,4.62,1013,75,0.45,0
01887,42.5581,-71.1723,5.09,1013,80,2.57,0
01845,42.6826,-71.109,4.55,1014,80,3.09,0
01862,42.5757,-71.2902,4.98,1013,76,2.57,0
01854,42.6493,-71.3355,4.8,1013,74,0.45,0
01865,42.5379,-71.2689,4.95,1013,78,2.57,0
01886,42.5864,-71.4401,4.51,1012,75,2.57,0
01851,42.6315,-71.3329,4.71,1013,76,2.57,0
01885,42.707,-71.0639,4.53,1014,82,3.09,0
01879,42.6724,-71.4158,4.8,1012,74,0.45,0
01888,42.4793,-71.1523,5.29,1012,82,4.12,0
01890,42.453,-71.1441,5.51,1013,82,4.12,0
01899,42.6584,-71.137,4.6,1014,80,3.09,0
01889,42.5716,-71.1096,5.12,1013,82,3.09,0
01903,42.4668,-70.9495,5.4,1015,85,4.12,20
01901,42.4612,-70.9467,5.5,1015,85,4.12,20
01904,42.4889,-70.9647,5.35,1015,84,4.12,0
01906,42.4633,-71.0111,5.5,1015,84,4.12,20
01915,42.5608,-70.8759,5.19,1014,88,3.09,0
01922,42.7568,-70.9351,4.56,1014,86,3.09,0
01931,42.6159,-70.662,5.36,1013,89,5.36,85
01951,42.7835,-70.8474,4.63,1014,84,0.45,86
01921,42.6797,-71.0114,4.65,1014,84,3.09,0
01910,42.4548,-70.9747,5.54,1015,85,4.12,20
01940,42.5327,-71.0339,5.17,1015,85,4.12,0
01902,42.4698,-70.942,5.44,1015,85,4.12,20
01930,42.6208,-70.6721,5.36,1013,89,5.36,85
01913,42.8559,-70.9367,4.33,1013,83,0.45,86
01905,42.4694,-70.9728,5.34,1015,85,4.12,20
01923,42.5694,-70.9425,5.17,1014,88,3.09,0
01945,42.4984,-70.8653,5.34,1014,87,4.12,0
01908,42.4261,-70.9277,5.54,1015,85,4.12,20
01938,42.6809,-70.8494,4.93,1014,88,3.09,0
01929,42.6286,-70.7828,5.24,1013,88,3.09,0
01966,42.658,-70.6194,5.48,1013,89,5.36,84
01907,42.4746,-70.9098,5.36,1016,85,4.12,0
01936,42.6354,-70.8791,5.06,1014,88,3.09,0
01949,42.5942,-71.013,5.02,1014,85,3.09,0
01937,42.6354,-70.8791,5.06,1014,88,3.09,0
01961,42.6354,-70.8791,5.06,1014,88,3.09,0
01950,42.813,-70.8847,4.47,1014,86,0.45,85
01983,42.6415,-70.9488,4.91,1014,88,3.09,0
02021,42.1645,-71.1355,5.07,1013,88,5.81,57
02018,42.1745,-70.8837,5.25,1013,88,2.57,0
01960,42.5326,-70.9612,5.23,1015,85,4.12,0
01969,42.7138,-70.907,4.66,1014,87,3.09,0
02019,42.0746,-71.4768,4.52,1012,87,3.09,0
02038,42.0935,-71.4058,4.51,1013,88,1.79,72
01982,42.6185,-70.8561,5.12,1014,88,3.09,0
02020,42.0818,-70.6439,5.63,1013,92,4.02,0
01952,42.8507,-70.8588,4.49,1014,84,0.45,85
01971,42.6354,-70.8791,5.06,1014,88,3.09,0
01965,42.5581,-70.8257,5.25,1014,88,3.09,0
02030,42.2362,-71.2854,4.98,1014,87,0.89,48
02026,42.2437,-71.1637,5.23,1014,86,5.81,20
01985,42.7949,-70.9778,4.27,1013,80,0.45,0
02027,42.18,-71.0892,5.05,1013,86,5.81,57
01984,42.6017,-70.8786,5.13,1014,88,3.09,0
01970,42.5151,-70.9003,5.38,1015,88,4.12,0
02035,42.0649,-71.2441,4.54,1013,91,1.34,69
01944,42.5796,-70.7674,5.26,1013,88,3.09,0
02044,42.2418,-70.8898,5.57,1013,87,4.12,20
02025,42.2395,-70.8128,5.53,1013,87,2.57,0
02059,42.1432,-70.7703,5.44,1013,88,2.57,0
02041,42.0696,-70.6491,5.63,1013,92,5.14,0
02047,42.1428,-70.6935,5.63,1013,88,2.57,0
02031,42.02,-71.17,4.78,1013,86,1.34,76
02056,42.1177,-71.3269,4.75,1013,91,1.34,66
02045,42.2853,-70.8754,5.65,1013,89,4.12,20
02052,42.1845,-71.3048,4.94,1014,89,1.62,56
02040,42.1793,-70.7495,5.58,1013,88,2.57,0
02032,42.1532,-71.2179,4.98,1013,89,0.45,57
02048,42.0212,-71.2178,4.74,1013,88,1.34,76
02043,42.2245,-70.8911,5.54,1013,88,4.12,20
02054,42.1669,-71.3607,4.88,1013,87,0.89,63
02060,42.219,-70.7856,5.63,1013,87,2.57,0
02051,42.1512,-70.7341,5.59,1013,88,2.57,0
02055,42.2404,-70.762,5.67,1013,91,2.57,0
02053,42.1514,-71.4217,4.7,1012,87,0.89,69
02050,42.1062,-70.6993,5.6,1013,89,2.57,0
02062,42.1868,-71.2033,5.14,1013,88,5.81,52
02067,42.1094,-71.1759,4.7,1014,90,1.86,64
02065,42.0972,-70.6516,5.64,1013,93,2.57,0
02066,42.2032,-70.7525,5.56,1013,87,2.57,0
02071,42.0992,-71.2752,4.64,1013,90,1.34,65
02061,42.1596,-70.8217,5.39,1013,89,2.57,0
02081,42.1444,-71.2544,4.94,1014,89,1.67,57
02070,42.0348,-71.387,4.58,1013,89,3.09,0
02072,42.1253,-71.1074,4.85,1013,88,1.34,63
02090,42.2148,-71.2104,5.01,1014,87,5.81,48
02093,42.0617,-71.3396,4.6,1013,89,1.79,72
02121,42.2973,-71.0745,5.45,1015,85,5.81,20
02119,42.3251,-71.0953,5.45,1015,84,4.12,20
02111,42.3503,-71.0629,5.63,1015,84,4.12,20
02118,42.3362,-71.0729,5.63,1015,84,4.12,20
02113,42.3657,-71.056,5.64,1015,84,4.12,20
02109,42.36,-71.0545,5.64,1015,84,4.12,20
02115,42.3427,-71.0922,5.62,1015,84,4.12,20
02114,42.3611,-71.0682,5.6,1015,84,4.12,20
02117,42.3585,-71.058,5.62,1015,84,4.12,20
02110,42.3576,-71.0514,5.66,1015,84,4.12,20
02108,42.3576,-71.0684,5.53,1015,84,4.12,20
02112,42.3584,-71.0598,5.63,1015,84,4.12,20
02122,42.2973,-71.0745,5.45,1015,85,5.81,20
02116,42.3492,-71.0768,5.63,1015,84,4.12,20
02120,42.3307,-71.0912,5.57,1015,84,4.12,20
02132,42.2787,-71.1589,5.2,1014,84,5.81,20
02123,42.3389,-70.9196,5.67,1013,87,4.12,20
02125,42.2973,-71.0745,5.45,1015,85,5.81,20
02128,42.3642,-71.0257,5.65,1015,84,4.12,20
02126,42.2739,-71.0939,5.45,1014,86,5.81,20
02124,42.2918,-71.0717,5.51,1015,85,5.81,20
02127,42.3347,-71.0375,5.61,1015,84,4.12,20
02129,42.3778,-71.0627,5.62,1015,84,4.12,20
02131,42.2836,-71.1295,5.42,1014,85,5.81,20
02134,42.3535,-71.1329,5.57,1014,84,4.12,20
02190,42.1751,-70.9495,5.21,1013,87,0.45,65
02138,42.377,-71.1256,5.59,1014,83,4.12,20
02145,42.3907,-71.0929,5.6,1014,83,4.12,20
02137,42.2404,-71.137,5.38,1013,86,5.81,20
02176,42.4581,-71.0632,5.31,1013,84,4.12,20
02171,42.2825,-71.0241,5.6,1013,86,4.12,20
02150,42.3963,-71.0325,5.58,1015,85,4.12,20
02140,42.3932,-71.1338,5.56,1014,84,4.12,20
02186,42.2537,-71.0771,5.42,1013,86,5.81,20
02136,42.254,-71.1261,5.42,1013,85,5.81,20
02130,42.3126,-71.1115,5.5,1015,85,4.12,20
02133,42.3584,-71.0598,5.63,1015,84,4.12,20
02152,42.3763,-70.98,5.63,1017,85,4.12,20
02143,42.3829,-71.1028,5.56,1014,85,4.12,20
02180,42.4828,-71.0978,5.1,1013,84,4.12,20
02184,42.2093,-70.9963,5.42,1013,86,4.12,20
02139,42.3647,-71.1042,5.6,1014,85,4.12,20
02135,42.3478,-71.1566,5.32,1014,85,4.12,20
02142,42.362,-71.083,5.62,1015,85,4.12,20
02189,42.214,-70.9203,5.49,1013,88,4.12,20
02151,42.4138,-71.0052,5.57,1016,85,4.12,20
02199,42.3479,-71.0825,5.61,1015,86,4.12,20
02185,42.18,-71.0892,5.05,1013,86,5.81,57
02149,42.4112,-71.0514,5.46,1014,85,4.12,20
02141,42.3687,-71.0836,5.61,1014,85,4.12,20
02196,42.3584,-71.0598,5.63,1015,84,4.12,20
02188,42.2113,-70.9582,5.36,1013,87,4.12,20
02144,42.4003,-71.1221,5.5,1014,84,4.12,20
02156,42.4223,-71.1328,5.51,1014,84,4.12,20
02191,42.2459,-70.9467,5.55,1013,87,4.12,20
02155,42.4173,-71.1087,5.54,1014,84,4.12,20
02169,42.2491,-70.9978,5.55,1013,87,4.12,20
02148,42.4291,-71.0605,5.53,1014,84,4.12,20
02153,42.4184,-71.1062,5.53,1014,84,4.12,20
02163,42.3253,-71.1122,5.48,1015,85,4.12,20
02170,42.2671,-71.0186,5.57,1013,86,4.12,20
02187,42.2668,-71.0717,5.41,1013,86,5.81,20
02205,42.3503,-71.0539,5.63,1015,85,4.12,20
02212,42.3584,-71.0598,5.63,1015,84,4.12,20
02206,42.3389,-70.9196,5.66,1013,87,4.12,20
02203,42.3615,-71.0604,5.6,1015,85,4.12,20
02207,42.35,-71.05,5.61,1015,86,4.12,20
02204,42.3389,-70.9196,5.66,1013,87,4.12,20
02210,42.3489,-71.0465,5.65,1015,84,4.12,20
02201,42.3584,-71.0598,5.63,1015,84,4.12,20
02211,42.3584,-71.0598,5.63,1015,84,4.12,20
02215,42.3471,-71.1027,5.62,1015,84,4.12,20
02266,42.3584,-71.0598,5.63,1015,84,4.12,20
02217,42.3389,-70.9196,5.66,1013,87,4.12,20
02239,42.36,-71.1,5.61,1014,85,4.12,20
02238,42.3751,-71.1056,5.64,1014,84,4.12,20
02298,42.3823,-71.0323,5.62,1015,85,4.12,20
02284,42.3389,-70.9196,5.67,1013,87,4.12,20
02301,42.0794,-71.04,5.0,1013,87,1.34,70
02222,42.3644,-71.0633,5.59,1015,85,4.12,20
02269,42.2529,-71.0023,5.56,1013,87,4.12,20
02241,42.3584,-71.0598,5.63,1015,84,4.12,20
02283,42.3389,-70.9196,5.66,1013,87,4.12,20
02302,42.0847,-71.0002,5.06,1012,87,1.34,70
02216,42.34,-71.07,5.61,1015,85,4.12,20
02228,42.35,-71.06,5.62,1015,86,4.12,20
02297,42.3584,-71.0598,5.63,1015,84,4.12,20
02293,42.3584,-71.0598,5.63,1015,84,4.12,20
02295,42.35,-71.06,5.62,1015,86,4.12,20
02305,42.0834,-71.0184,5.13,1012,87,1.34,70
02304,42.0834,-71.0184,5.14,1012,87,1.34,70
02303,42.0834,-71.0184,5.13,1012,87,1.34,70
02324,41.9773,-70.9723,5.05,1014,83,1.54,0
02330,41.8883,-70.7678,5.28,1012,94,5.14,0
02322,42.1258,-71.0437,5.01,1013,87,1.34,65
02325,41.9873,-70.9728,5.04,1014,83,1.54,0
02331,41.9705,-70.7014,5.34,1013,93,5.14,0
02339,42.1214,-70.857,5.28,1013,87,2.57,0
02343,42.1464,-71.0083,5.06,1012,87,0.89,63
02348,41.8459,-70.9495,5.02,1013,85,5.14,0
02340,42.1137,-70.8161,5.41,1013,88,2.57,0
02327,42.0407,-70.8272,5.25,1013,89,5.14,0
02341,42.0616,-70.8651,5.21,1013,87,2.57,0
02332,42.0399,-70.7163,5.46,1013,89,5.14,0
02334,42.0235,-71.1324,4.85,1013,87,1.54,0
02337,42.0098,-70.962,5.07,1013,88,1.54,0
02338,42.0002,-70.8448,5.25,1013,88,5.14,0
02333,42.0315,-70.945,5.12,1013,87,1.54,0
02345,41.8882,-70.581,5.55,1013,94,5.14,0
02344,41.8932,-70.9112,5.04,1014,85,5.14,0
02349,41.8932,-70.9112,5.04,1014,85,5.14,0
02347,41.8374,-70.9582,4.81,1014,84,1.54,0
02358,42.0932,-70.7925,5.47,1013,89,2.57,0
02361,41.9705,-70.7014,5.34,1013,93,5.14,0
02355,41.9169,-70.8013,5.2,1013,93,5.14,0
02357,42.0645,-71.0871,4.93,1013,87,1.34,71
02346,41.8884,-70.893,5.03,1014,93,5.14,0
02351,42.1167,-70.9543,5.15,1012,87,0.45,69
02364,41.995,-70.741,5.37,1013,89,5.14,0
02350,42.0185,-70.8475,5.26,1013,88,5.14,0
02359,42.0621,-70.8044,5.35,1013,89,5.14,0
02360,41.9104,-70.642,5.37,1012,93,5.14,0
02356,42.059,-71.1123,4.8,1013,87,1.34,71
02362,41.9584,-70.6673,5.59,1013,93,5.14,0
02375,42.0257,-71.0988,4.94,1013,84,1.54,0
02474,42.4202,-71.1565,5.47,1013,84,4.12,0
02454,42.3567,-71.2505,5.44,1014,84,2.57,0
02461,42.3168,-71.2084,5.28,1014,85,4.12,20
02368,42.1736,-71.0514,5.12,1013,86,5.81,59
02382,42.0816,-70.9381,5.18,1012,87,0.45,73
02451,42.3986,-71.2451,4.94,1013,84,2.57,0
02465,42.3492,-71.2267,5.45,1014,85,4.12,0
02462,42.3299,-71.2562,5.29,1014,85,2.57,0
02445,42.3259,-71.1341,5.38,1015,84,4.12,20
02420,42.4563,-71.2167,5.11,1012,83,2.57,0
02370,42.1293,-70.9133,5.23,1012,87,0.45,71
02458,42.3528,-71.1875,5.49,1014,85,4.12,20
02455,42.3621,-71.2055,5.51,1014,84,4.12,0
02381,41.9316,-70.5611,5.7,1012,93,5.14,0
02367,41.9655,-70.8046,5.24,1013,89,5.14,0
02366,41.8501,-70.7044,5.28,1037,94,5.14,0
02456,42.4464,-71.4594,4.95,1013,77,2.57,0
02379,42.0255,-71.0161,5.07,1013,86,1.54,0
02468,42.3271,-71.2315,5.27,1014,85,4.12,0
02453,42.3654,-71.2317,5.4,1014,84,4.12,0
02472,42.37,-71.1773,5.45,1014,83,4.12,20
02447,42.3329,-71.1162,5.57,1015,85,4.12,20
02466,42.3441,-71.248,5.4,1014,83,2.57,0
02467,42.3164,-71.1612,5.18,1015,85,4.12,20
02460,42.352,-71.2084,5.47,1015,85,4.12,0
02457,42.18,-71.0892,5.05,1013,86,5.81,57
02459,42.3341,-71.1833,5.16,1015,85,4.12,20
02446,42.3431,-71.123,5.52,1015,85,4.12,20
02421,42.4426,-71.2265,5.01,1012,83,2.57,0
02452,42.3943,-71.218,5.16,1013,84,4.12,0
02532,41.7455,-70.5905,5.59,1041,94,6.69,0
02538,41.7682,-70.6532,5.53,1036,93,6.69,0
02476,42.4162,-71.1752,5.22,1013,84,4.12,0
02478,42.3959,-71.1787,5.52,1013,83,4.12,0
02492,42.2798,-71.2501,5.16,1014,86,0.89,43
02537,41.7283,-70.44,5.68,1011,83,6.69,0
02471,42.3709,-71.1828,5.49,1014,84,4.12,0
02534,41.6694,-70.6234,5.62,1013,88,6.69,0
02481,42.3106,-71.2747,5.02,1014,85,2.57,0
02475,42.4204,-71.1801,5.23,1013,84,4.12,0
02464,42.3129,-71.2195,5.25,1014,85,4.12,0
02495,42.3626,-71.2023,5.51,1014,85,4.12,0
02482,42.2945,-71.2992,5.14,1013,85,2.57,0
02477,42.3709,-71.1828,5.49,1014,84,4.12,0
02541,41.5515,-70.6148,5.71,1013,84,6.69,0
02542,41.6531,-70.5537,5.47,1013,85,6.69,0
02556,41.6417,-70.623,5.58,1013,88,6.69,0
02562,41.7933,-70.5196,5.71,1012,94,6.69,0
02536,41.5968,-70.5671,5.61,1012,78,6.69,0
02494,42.2945,-71.2328,5.15,1014,85,0.89,45
02539,41.3889,-70.5339,6.1,1012,95,5.14,0
02557,41.4543,-70.562,5.97,1012,76,5.14,0
02563,41.7113,-70.4775,5.45,1011,83,6.69,0
02543,41.5263,-70.6643,5.64,1012,86,6.69,0
02552,41.3798,-70.6431,6.1,1013,94,5.14,0
02561,41.7703,-70.5337,5.65,1046,95,6.69,0
02558,41.7476,-70.6582,5.59,1036,94,6.69,0
02554,41.2725,-70.0932,7.5,1011,89,7.2,75
02479,42.3876,-71.1828,5.4,1014,84,4.12,0
02493,42.3589,-71.3001,5.05,1013,81,2.57,0
02535,41.3575,-70.7416,5.31,1014,97,0.89,54
02553,41.6734,-70.608,5.56,1013,88,6.69,0
02559,41.6881,-70.6105,5.57,1013,88,6.69,0
02540,41.5648,-70.6217,5.64,1013,85,6.69,0
02564,41.2639,-69.9626,7.33,1011,89,7.2,75
02568,41.45,-70.5937,5.94,1012,77,5.14,0
02565,41.63,-70.64,5.62,1013,88,6.69,0
02571,41.7541,-70.7116,5.54,1032,93,6.69,0
02573,41.45,-70.6,5.94,1012,78,5.14,0
02575,41.4213,-70.6428,5.88,1013,94,5.14,0
02584,41.2778,-70.046,7.37,1011,89,7.2,75
02576,41.7796,-70.7642,5.4,1012,94,5.14,0
02631,41.7492,-70.0699,6.36,1011,93,4.02,51
02630,41.6983,-70.3001,6.11,1011,77,6.69,0
02574,41.6039,-70.6382,5.57,1013,87,6.69,0
02601,41.6601,-70.2967,6.1,1012,76,6.69,0
02633,41.6889,-69.9722,6.83,1012,90,5.14,40
02634,41.6487,-70.3481,5.97,1012,74,6.69,0
02632,41.6606,-70.3532,5.92,1012,74,6.69,0
02638,41.7322,-70.1911,6.21,1011,93,6.26,49
02642,41.8408,-69.9849,6.48,1012,92,5.14,40
02641,41.7426,-70.162,6.39,1011,93,6.26,49
02636,41.64,-70.34,6.03,1012,74,6.69,0
02649,41.6181,-70.4854,5.71,1011,76,6.69,0
02645,41.7008,-70.0579,6.75,1012,90,5.14,40
02647,41.635,-70.3063,6.07,1012,74,6.69,0
02639,41.6649,-70.1327,6.87,1012,90,5.14,40
02657,42.0534,-70.1865,6.02,1013,93,4.63,0
02637,41.7014,-70.2772,6.18,1011,93,6.26,50
02643,41.7843,-69.962,6.57,1011,92,5.14,40
02635,41.6243,-70.4364,5.74,1011,73,6.69,0
02646,41.6703,-70.0722,6.77,1012,90,5.14,40
02652,42.0338,-70.0875,6.03,1012,94,5.81,0
02648,41.6703,-70.4163,5.77,1011,78,6.69,0
02644,41.6827,-70.5143,5.46,1012,84,6.69,0
02650,41.703,-69.9666,6.78,1012,90,5.14,40
02661,41.6862,-70.0329,6.76,1012,91,5.14,40
02669,41.6812,-69.9911,6.86,1012,90,5.14,40
02660,41.7097,-70.1585,6.39,1011,93,6.26,50
02663,41.8005,-70.0768,6.46,1011,93,4.02,48
02664,41.6739,-70.1949,6.41,1011,93,6.26,50
02653,41.7792,-69.9822,6.62,1011,92,5.14,40
02712,41.9487,-71.2259,4.74,1013,86,1.54,0
02703,41.9296,-71.3009,4.7,1013,88,3.09,0
02713,41.4218,-70.9313,5.61,1014,94,4.82,53
02659,41.6801,-70.0241,6.84,1012,91,5.14,40
02651,41.8243,-69.9818,6.53,1012,92,5.14,40
02666,41.9988,-70.0564,5.91,1011,95,5.81,0
02671,41.6694,-70.1135,6.86,1012,90,5.14,40
02675,41.7051,-70.227,6.38,1011,93,6.26,49
02668,41.7002,-70.372,5.95,1011,73,6.69,0
02714,41.7562,-71.0671,4.72,1013,84,1.54,0
02673,41.6614,-70.2363,6.24,1011,93,6.26,50
02655,41.63,-70.3837,5.84,1011,68,6.69,0
02672,41.6356,-70.3233,6.06,1012,74,6.69,0
02662,41.7567,-69.9841,6.69,1011,91,5.14,40
02667,41.9289,-70.0186,6.2,1011,94,5.81,38
02670,41.6626,-70.1681,6.5,1011,93,1.79,51
02717,41.7635,-70.9677,4.97,1013,89,1.54,0
02702,41.7975,-71.0607,4.92,1013,87,1.54,0
02722,41.7015,-71.155,4.88,1012,83,1.79,0
02724,41.685,-71.1748,4.82,1013,89,3.6,0
02740,41.6347,-70.9372,5.24,1012,95,2.68,0
02741,41.6362,-70.9342,5.27,1013,95,2.68,0
02715,41.8125,-71.1427,4.76,1013,83,1.79,0
02745,41.6913,-70.9355,5.19,1012,95,0.89,0
02718,41.8736,-71.0192,4.96,1014,82,1.54,0
02719,41.6409,-70.8896,5.39,1012,95,2.68,0
02725,41.7223,-71.178,4.95,1013,83,1.79,0
02738,41.7095,-70.7613,5.51,1012,95,1.34,0
02726,41.756,-71.1492,4.91,1013,84,1.54,0
02739,41.6618,-70.8164,5.45,1012,95,2.68,0
02720,41.7182,-71.14,4.72,1013,83,0.89,0
02723,41.6926,-71.1332,4.77,1013,84,0.89,0
02721,41.6883,-71.1574,4.78,1013,89,1.34,0
02743,41.6997,-70.9087,5.31,1012,95,0.89,0
02746,41.66,-70.9324,5.33,1012,95,1.34,0
02742,41.6362,-70.9342,5.28,1012,95,2.68,0
02766,41.9718,-71.1894,4.8,1013,86,1.54,0
02744,41.6127,-70.9167,5.47,1012,94,2.68,0
02780,41.905,-71.1026,4.88,1013,84,1.79,0
02748,41.5665,-70.9843,5.26,1012,95,0.45,0
02808,41.4114,-71.7465,5.62,1013,90,2.57,0
02807,41.1715,-71.5748,5.88,1012,94,6.26,90
02779,41.8353,-71.0765,4.81,1013,85,1.79,0
02802,41.9512,-71.4545,4.88,1014,89,3.09,0
02762,42.0124,-71.3275,4.42,1013,93,3.09,0
02760,41.9775,-71.3298,4.62,1013,89,3.09,0
02747,41.6338,-70.9958,5.25,1013,96,0.89,0
02764,41.8529,-71.1485,4.72,1013,86,1.79,0
02771,41.8378,-71.3224,4.94,1000,86,4.12,20
02801,41.5301,-71.2841,5.21,1012,82,5.14,0
02768,41.7562,-71.0671,4.72,1013,84,1.54,0
02804,41.4231,-71.7837,5.72,1013,90,2.57,0
02770,41.7591,-70.8523,5.27,1013,94,5.14,0
02790,41.6211,-71.089,5.14,1013,90,3.6,0
02783,41.7562,-71.0671,4.72,1013,84,1.54,0
02763,41.9726,-71.3082,4.66,1013,89,3.09,0
02761,41.9834,-71.3328,4.64,1013,92,3.09,0
02767,41.9324,-71.0469,4.91,1014,85,1.54,0
02769,41.8515,-71.2545,4.86,1013,85,4.12,20
02791,41.5223,-71.0745,5.5,1013,94,3.6,0
02806,41.7443,-71.3175,5.12,1013,88,5.14,20
02777,41.7473,-71.2122,5.02,1013,83,4.12,20
02809,41.6825,-71.2676,4.91,1013,88,5.14,20
02822,41.574,-71.6076,4.55,1013,82,5.14,0
02815,41.7778,-71.6706,4.31,1014,92,2.6,78
02812,41.4691,-71.6751,5.35,1013,80,2.57,0
02817,41.64,-71.6435,4.3,1013,88,5.14,0
02814,41.9155,-71.6795,4.38,1013,89,3.09,0
02824,42.0002,-71.5631,4.73,1013,87,3.09,0
02825,41.7815,-71.7187,4.15,1014,92,2.66,79
02823,41.7312,-71.5468,4.99,1011,91,5.14,20
02826,41.9762,-71.6326,4.64,1013,85,3.09,0
02816,41.6914,-71.5768,4.79,1014,91,5.14,20
02818,41.6498,-71.474,5.12,1013,89,5.14,0
02813,41.4007,-71.6615,5.49,1013,80,2.57,0
02837,41.522,-71.1612,5.35,1013,87,3.6,0
02830,41.9764,-71.6534,4.48,1013,84,3.09,0
02833,41.4751,-71.7726,5.12,1014,91,2.57,0
02831,41.7516,-71.5612,4.71,1011,92,4.12,20
02828,41.8734,-71.5569,4.55,1014,93,4.12,0
02835,41.5164,-71.3761,5.44,1012,81,5.14,0
02827,41.7062,-71.7356,4.21,1013,90,0.45,81
02832,41.5096,-71.7339,4.99,1013,86,2.57,0
02836,41.4474,-71.6204,5.25,1014,79,2.57,0
02829,41.8793,-71.5894,4.52,1015,93,3.09,0
02872,41.7071,-71.2868,5.02,1013,88,5.14,20
02852,41.5894,-71.4625,5.28,1013,83,5.14,0
02859,41.9627,-71.7099,4.6,1013,80,3.09,0
02861,41.8814,-71.356,4.86,1000,89,4.12,0
02860,41.8729,-71.3907,4.89,997,93,4.12,0
02865,41.9089,-71.4348,4.78,1005,93,4.12,0
02838,41.9689,-71.4741,4.86,1014,88,3.09,0
02864,41.9484,-71.4154,4.47,1014,92,3.09,0
02858,41.9573,-71.6478,4.58,1013,84,3.09,0
02854,41.59,-71.45,5.29,1013,83,5.14,0
02863,41.8883,-71.3945,4.86,998,93,4.12,0
02862,41.8612,-71.3691,4.91,997,89,4.12,0
02840,41.4876,-71.3271,5.61,1012,84,5.14,0
02857,41.8439,-71.6242,4.34,1015,92,3.09,0
02882,41.4353,-71.4616,5.55,1013,82,5.14,0
02839,41.9417,-71.6376,4.22,1013,83,3.09,0
02874,41.5105,-71.4427,5.26,1012,84,5.14,0
02883,41.4512,-71.4987,5.47,1013,80,5.14,0
02891,41.3691,-71.8126,5.78,1013,89,3.6,0
02841,41.499,-71.299,5.47,1012,82,5.14,0
02842,41.5198,-71.2731,5.22,1012,82,5.14,0
02873,41.5199,-71.774,5.01,1014,91,2.57,0
02879,41.4437,-71.5342,5.24,1013,80,5.14,0
02877,41.5289,-71.5299,4.98,1013,82,5.14,0
02889,41.7141,-71.3901,5.18,1013,88,5.14,20
02878,41.6338,-71.1808,4.94,1012,89,5.14,0
02881,41.4803,-71.5292,5.01,1013,80,5.14,0
02876,41.9984,-71.5763,4.76,1013,87,3.09,0
02871,41.5944,-71.252,5.25,1012,89,5.14,0
02880,41.3753,-71.6439,5.74,1013,82,2.57,0
02885,41.7256,-71.2702,5.09,1013,84,5.14,20
02875,41.456,-71.6355,5.2,1013,80,2.57,0
02895,41.9846,-71.5194,4.54,1014,88,3.09,0
02888,41.7494,-71.4084,5.12,1003,88,5.14,20
02886,41.7026,-71.4476,5.12,1012,88,5.14,20
02903,41.82,-71.4158,5.1,998,93,4.12,20
02887,41.7001,-71.4162,5.17,1014,88,5.14,20
02896,41.9724,-71.5508,4.54,1014,87,3.09,0
02893,41.7004,-71.5183,4.95,1011,91,5.14,20
02894,41.45,-71.7074,5.43,1013,87,2.57,0
02904,41.8541,-71.4378,4.98,1001,92,4.12,0
02892,41.5058,-71.6211,4.83,1013,79,0.89,85
02908,41.8383,-71.4377,4.96,998,93,4.12,0
02920,41.7716,-71.4659,4.9,1003,88,5.14,20
02906,41.8351,-71.3971,4.96,998,93,4.12,20
02912,41.8267,-71.3977,5.01,998,93,4.12,20
02919,41.8274,-71.52,4.74,1002,93,4.12,0
02911,41.8547,-71.4735,4.86,1002,93,4.12,0
02914,41.8138,-71.3688,4.99,1000,86,4.12,20
02901,41.8227,-71.4145,5.12,998,93,4.12,20
02898,41.5041,-71.663,5.07,1013,81,0.89,88
02902,41.8184,-71.4249,5.01,998,93,4.12,20
02917,41.8964,-71.5207,4.7,1015,93,3.09,0
02907,41.7971,-71.4255,5.06,998,89,4.12,20
02910,41.7766,-71.4383,5.1,1002,89,4.12,20
03032,42.9925,-71.3449,4.74,1011,72,1.33,100
