zipcode,state,avg_income,Zips.primary_city,latitude,longitude,Zips.county,Zips.estimated_population
49067,MI,54211,Marcellus,42.02,-85.81,Cass County,3737
49068,MI,67712,Marshall,42.26,-84.95,Calhoun County,12659
49070,MI,55782,Martin,42.53,-85.63,Allegan County,2102
49071,MI,90191,Mattawan,42.21,-85.78,Van Buren County,8532
49072,MI,54693,Mendon,42,-85.45,St Joseph County,2691
49073,MI,48406,Nashville,42.6,-85.09,Barry County,4000
49076,MI,51697,Olivet,42.44,-84.92,Eaton County,3277
49078,MI,55768,Otsego,42.45,-85.69,Allegan County,7773
49079,MI,57109,Paw Paw,42.21,-85.89,Van Buren County,11301
49080,MI,63443,Plainwell,42.44,-85.64,Allegan County,13032
49082,MI,54219,Quincy,41.94,-84.88,Branch County,5008
49083,MI,117128,Richland,42.37,-85.45,Kalamazoo County,6387
49085,MI,99857,Saint Joseph,42.03,-86.45,Berrien County,20883
49087,MI,80301,Schoolcraft,42.11,-85.63,Kalamazoo County,5556
49088,MI,76572,Scotts,42.19,-85.41,Kalamazoo County,3473
49089,MI,46742,Sherwood,42,-85.24,Branch County,1412
49090,MI,67475,South Haven,42.4,-86.27,Van Buren County,11182
49091,MI,53010,Sturgis,41.8,-85.42,St Joseph County,15930
49092,MI,47735,Tekonsha,42.09,-84.98,Calhoun County,1824
49093,MI,53129,Three Rivers,41.94,-85.63,St Joseph County,14374
49094,MI,46894,Union City,42.06,-85.14,Branch County,3344
49095,MI,74477,Vandalia,41.91,-85.91,Cass County,1576
49096,MI,53782,Vermontville,42.62,-85.02,Eaton County,2678
49097,MI,81357,Vicksburg,42.12,-85.53,Kalamazoo County,9161
49098,MI,48331,Watervliet,42.18,-86.25,Berrien County,4796
49099,MI,61899,White Pigeon,41.79,-85.64,St Joseph County,4678
49101,MI,58238,Baroda,41.95,-86.48,Berrien County,2738
49102,MI,58253,Berrien Center,41.94,-86.26,Berrien County,1111
49103,MI,54804,Berrien Springs,41.94,-86.34,Berrien County,8724
49106,MI,61354,Bridgman,41.94,-86.56,Berrien County,3997
49107,MI,53496,Buchanan,41.82,-86.36,Berrien County,8367
49111,MI,50744,Eau Claire,41.98,-86.3,Berrien County,3454
49112,MI,68541,Edwardsburg,41.79,-86.08,Cass County,8379
49113,MI,53194,Galien,41.8,-86.49,Berrien County,1623
49116,MI,176183,Lakeside,41.85,-86.66,Berrien County,0
49117,MI,97970,New Buffalo,41.79,-86.74,Berrien County,3094
49120,MI,58686,Niles,41.83,-86.24,Berrien County,29740
49125,MI,79160,Sawyer,41.86,-86.55,Berrien County,1706
49126,MI,37662,Sodus,42.03,-86.38,Berrien County,1114
49127,MI,82645,Stevensville,42.01,-86.52,Berrien County,9597
49128,MI,53287,Three Oaks,41.79,-86.61,Berrien County,3129
49129,MI,138705,Union Pier,41.81,-86.68,Berrien County,517
49130,MI,96948,Union,41.78,-85.86,Cass County,1590
49201,MI,63191,Jackson,42.24,-84.4,Jackson County,31779
49202,MI,36050,Jackson,42.24,-84.4,Jackson County,14274
49203,MI,50130,Jackson,42.24,-84.4,Jackson County,28618
49220,MI,50860,Addison,41.98,-84.34,Lenawee County,2101
49221,MI,48520,Adrian,41.89,-84.04,Lenawee County,29700
49224,MI,45544,Albion,42.24,-84.75,Calhoun County,9318
49227,MI,44862,Allen,41.95,-84.76,Hillsdale County,1128
49228,MI,55995,Blissfield,41.83,-83.86,Lenawee County,4843
49229,MI,62685,Britton,41.98,-83.83,Lenawee County,2892
49230,MI,64391,Brooklyn,42.1,-84.24,Jackson County,9108
49232,MI,48076,Camden,41.75,-84.75,Hillsdale County,2133
49233,MI,63688,Cement City,42.06,-84.32,Hillsdale County,2256
49234,MI,89670,Clarklake,42.12,-84.36,Jackson County,2391
49235,MI,48394,Clayton,41.86,-84.23,Lenawee County,1799
49236,MI,56519,Clinton,42.06,-83.97,Lenawee County,4206
49237,MI,58552,Concord,42.17,-84.64,Jackson County,2637
49238,MI,56412,Deerfield,41.89,-83.77,Lenawee County,1455
49240,MI,72986,Grass Lake,42.25,-84.2,Jackson County,7545
49241,MI,53699,Hanover,42.1,-84.55,Jackson County,2051
49242,MI,50283,Hillsdale,41.92,-84.63,Hillsdale County,10944
49245,MI,49081,Homer,42.14,-84.81,Calhoun County,3679
49246,MI,76211,Horton,42.15,-84.51,Jackson County,2898
49247,MI,48377,Hudson,41.85,-84.34,Lenawee County,4620
49248,MI,50797,Jasper,41.74,-83.94,Lenawee County,787
49249,MI,63008,Jerome,42.03,-84.45,Hillsdale County,2822
49250,MI,48819,Jonesville,41.98,-84.66,Hillsdale County,4753
49251,MI,58471,Leslie,42.45,-84.43,Ingham County,5326
49252,MI,45833,Litchfield,42.04,-84.75,Hillsdale County,2162
49253,MI,70579,Manitou Beach,41.95,-84.26,Lenawee County,2546
49254,MI,49412,Michigan Center,42.22,-84.32,Jackson County,2797
49255,MI,45112,Montgomery,41.77,-84.8,Branch County,1136
49256,MI,45165,Morenci,41.72,-84.21,Lenawee County,3219
49259,MI,55192,Munith,42.39,-84.25,Jackson County,2172
49262,MI,40416,North Adams,41.97,-84.52,Hillsdale County,1018
49264,MI,56791,Onondaga,42.44,-84.56,Ingham County,1680
49265,MI,73180,Onsted,42,-84.19,Lenawee County,4459
49266,MI,46422,Osseo,41.82,-84.53,Hillsdale County,2468
49267,MI,72055,Ottawa Lake,41.76,-83.74,Monroe County,3610
49268,MI,55097,Palmyra,41.87,-83.94,Lenawee County,950
49269,MI,58212,Parma,42.25,-84.59,Jackson County,4862
49270,MI,68038,Petersburg,41.89,-83.71,Monroe County,5287
49271,MI,46147,Pittsford,41.9,-84.43,Hillsdale County,1859
49272,MI,65304,Pleasant Lake,42.39,-84.34,Jackson County,2196
49274,MI,48373,Reading,41.83,-84.74,Hillsdale County,2833
49276,MI,60689,Riga,41.78,-83.79,Lenawee County,912
49277,MI,59617,Rives Junction,42.38,-84.46,Jackson County,2809
49279,MI,55446,Sand Creek,41.76,-84.07,Lenawee County,747
49282,MI,39247,Somerset Center,42.05,-84.42,Hillsdale County,0
49283,MI,63917,Spring Arbor,42.2,-84.55,Jackson County,2636
49284,MI,55534,Springport,42.37,-84.69,Jackson County,2535
49285,MI,61195,Stockbridge,42.45,-84.17,Ingham County,4912
49286,MI,61632,Tecumseh,42,-83.94,Lenawee County,13188
49287,MI,64727,Tipton,42.01,-84.06,Lenawee County,1917
49288,MI,43869,Waldron,41.72,-84.41,Hillsdale County,1128
49301,MI,215546,Ada,42.95,-85.48,Kent County,16822
49302,MI,97153,Alto,42.85,-85.38,Kent County,6917
49303,MI,50730,Bailey,43.27,-85.81,Muskegon County,938
49304,MI,39922,Baldwin,43.89,-85.85,Lake County,2694
49305,MI,42610,Barryton,43.74,-85.14,Mecosta County,1784
49306,MI,120782,Belmont,43.07,-85.6,Kent County,8239
49307,MI,53728,Big Rapids,43.7,-85.48,Mecosta County,11456
49309,MI,44581,Bitely,43.74,-85.86,Newaygo County,1272
49310,MI,48361,Blanchard,43.51,-85.08,Isabella County,2279
49315,MI,94023,Byron Center,42.81,-85.72,Kent County,17684
49316,MI,90546,Caledonia,42.79,-85.51,Kent County,17102
49318,MI,55949,Casnovia,43.23,-85.79,Muskegon County,1266
49319,MI,56993,Cedar Springs,43.22,-85.55,Kent County,13048
49321,MI,51996,Comstock Park,43.04,-85.67,Kent County,13899
49322,MI,42131,Coral,43.36,-85.4,Montcalm County,889
49323,MI,63247,Dorr,42.72,-85.72,Allegan County,8096
49325,MI,64824,Freeport,42.76,-85.31,Barry County,1732
49326,MI,57473,Gowen,43.25,-85.3,Kent County,3102
49327,MI,50165,Grant,43.33,-85.81,Newaygo County,6794
49328,MI,56843,Hopkins,42.62,-85.76,Allegan County,3218
49329,MI,49542,Howard City,43.39,-85.46,Montcalm County,6763
49330,MI,52938,Kent City,43.21,-85.75,Kent County,4387
49331,MI,72244,Lowell,42.93,-85.34,Kent County,13867
49332,MI,50177,Mecosta,43.61,-85.23,Mecosta County,2343
49333,MI,70993,Middleville,42.71,-85.46,Barry County,9708
49336,MI,41982,Morley,43.49,-85.44,Mecosta County,3060
49337,MI,52278,Newaygo,43.42,-85.8,Newaygo County,9582
49338,MI,50567,Paris,43.77,-85.5,Newaygo County,1599
49339,MI,69908,Pierson,43.31,-85.49,Montcalm County,1962
49340,MI,47096,Remus,43.61,-85.1,Mecosta County,2373
49341,MI,91299,Rockford,43.12,-85.55,Kent County,29358
49342,MI,48697,Rodney,43.67,-85.32,Mecosta County,1241
49343,MI,55491,Sand Lake,43.29,-85.51,Kent County,4652
49344,MI,74988,Shelbyville,42.59,-85.63,Allegan County,2861
49345,MI,60335,Sparta,43.15,-85.7,Kent County,10889
49346,MI,64244,Stanwood,43.58,-85.44,Mecosta County,4468
49347,MI,51780,Trufant,43.31,-85.35,Montcalm County,1081
49348,MI,58987,Wayland,42.67,-85.64,Allegan County,9993
49349,MI,41251,White Cloud,43.55,-85.77,Newaygo County,6013
49401,MI,59871,Allendale,42.98,-85.95,Ottawa County,8596
49402,MI,43846,Branch,43.91,-86.12,Mason County,1082
49403,MI,63845,Conklin,43.14,-85.85,Ottawa County,2226
49404,MI,60668,Coopersville,43.06,-85.93,Ottawa County,7010
49405,MI,47441,Custer,43.95,-86.21,Mason County,1304
49408,MI,55173,Fennville,42.59,-86.1,Allegan County,7155
49410,MI,45609,Fountain,44.04,-86.17,Mason County,1366
49411,MI,53528,Free Soil,44.1,-86.21,Mason County,1349
49412,MI,54337,Fremont,43.46,-85.95,Newaygo County,9387
49415,MI,60423,Fruitport,43.12,-86.15,Muskegon County,5553
49417,MI,73750,Grand Haven,43.05,-86.22,Ottawa County,25152
49418,MI,73465,Grandville,42.9,-85.75,Kent County,23731
49419,MI,78772,Hamilton,42.67,-86,Allegan County,6837
49420,MI,43257,Hart,43.69,-86.36,Oceana County,5171
49421,MI,44001,Hesperia,43.56,-86.04,Oceana County,4648
49423,MI,66944,Holland,42.77,-86.1,Allegan County,35282
49424,MI,76242,Holland,42.77,-86.1,Ottawa County,37715
49425,MI,43517,Holton,43.41,-86.07,Muskegon County,2813
49426,MI,81214,Hudsonville,42.86,-85.86,Ottawa County,28748
49428,MI,65969,Jenison,42.9,-85.82,Ottawa County,22063
49431,MI,56988,Ludington,43.95,-86.44,Mason County,14232
49435,MI,86382,Marne,43.03,-85.82,Ottawa County,3158
49436,MI,59781,Mears,43.68,-86.41,Oceana County,1447
49437,MI,56735,Montague,43.41,-86.35,Muskegon County,5928
49440,MI,46249,Muskegon,43.22,-86.25,Muskegon County,603
49441,MI,56956,Muskegon,43.22,-86.25,Muskegon County,29547
49442,MI,35610,Muskegon,43.22,-86.25,Muskegon County,28709
49444,MI,44083,Muskegon,43.22,-86.25,Muskegon County,18240
49445,MI,70107,Muskegon,43.22,-86.25,Muskegon County,18427
49446,MI,51314,New Era,43.55,-86.34,Oceana County,1898
49448,MI,62184,Nunica,43.07,-86.06,Ottawa County,2865
49449,MI,71706,Pentwater,43.78,-86.43,Oceana County,2354
49450,MI,37689,Pullman,42.48,-86.09,Allegan County,2303
49451,MI,52596,Ravenna,43.18,-85.94,Muskegon County,5145
49452,MI,42496,Rothbury,43.5,-86.34,Oceana County,1585
49453,MI,127523,Saugatuck,42.65,-86.2,Allegan County,2429
49454,MI,45011,Scottville,43.95,-86.28,Mason County,3847
49455,MI,52883,Shelby,43.61,-86.35,Oceana County,4142
49456,MI,101863,Spring Lake,43.07,-86.19,Ottawa County,15900
49457,MI,51901,Twin Lake,43.36,-86.17,Muskegon County,8627
49459,MI,39442,Walkerville,43.71,-86.12,Oceana County,1056
49460,MI,93342,West Olive,42.91,-86.12,Ottawa County,7158
49461,MI,62327,Whitehall,43.39,-86.34,Muskegon County,7813
49464,MI,72500,Zeeland,42.81,-86.01,Ottawa County,23443
49503,MI,114737,Grand Rapids,42.96,-85.65,Kent County,22041
49504,MI,49867,Grand Rapids,42.96,-85.65,Kent County,29137
49505,MI,51307,Grand Rapids,42.96,-85.65,Kent County,23814
49506,MI,119157,Grand Rapids,42.96,-85.65,Kent County,24510
49507,MI,37241,Grand Rapids,42.96,-85.65,Kent County,23888
49508,MI,48862,Grand Rapids,42.96,-85.65,Kent County,31228
49509,MI,39414,Wyoming,42.96,-85.65,Kent County,22250
49512,MI,59027,Grand Rapids,42.96,-85.65,Kent County,12213
49519,MI,46348,Wyoming,42.89,-85.72,Kent County,21348
49525,MI,88972,Grand Rapids,42.96,-85.65,Kent County,23349
49534,MI,66370,Grand Rapids,42.97,-85.77,Kent County,17146
49544,MI,55422,Grand Rapids,42.96,-85.65,Kent County,7557
49546,MI,123419,Grand Rapids,42.96,-85.65,Kent County,25323
49548,MI,37843,Grand Rapids,42.96,-85.65,Kent County,24124
49601,MI,51546,Cadillac,44.24,-85.41,Wexford County,17240
49612,MI,63950,Alden,44.88,-85.26,Antrim County,961
49613,MI,63847,Arcadia,44.51,-86.23,Manistee County,655
49614,MI,48843,Bear Lake,44.42,-86.14,Manistee County,2285
49615,MI,63968,Bellaire,44.97,-85.2,Antrim County,3716
49616,MI,39821,Benzonia,44.61,-86.09,Benzie County,1808
49617,MI,57234,Beulah,44.62,-86.09,Benzie County,2853
49618,MI,45813,Boon,44.28,-85.6,Wexford County,633
49619,MI,39070,Brethren,44.3,-86.01,Manistee County,878
49620,MI,47382,Buckley,44.5,-85.67,Grand Traverse County,2039
49621,MI,64996,Cedar,44.85,-85.8,Leelanau County,2648
49622,MI,51742,Central Lake,45.06,-85.26,Antrim County,2182
49623,MI,41182,Chase,43.88,-85.63,Lake County,896
49625,MI,36885,Copemish,44.48,-85.92,Manistee County,1029
49629,MI,79853,Elk Rapids,44.89,-85.4,Antrim County,2099
49630,MI,88521,Empire,44.81,-86.05,Leelanau County,1327
49631,MI,42941,Evart,43.9,-85.27,Osceola County,4486
49632,MI,39864,Falmouth,44.25,-85.08,Missaukee County,900
49633,MI,50646,Fife Lake,44.57,-85.35,Kalkaska County,2855
49635,MI,79695,Frankfort,44.63,-86.23,Benzie County,2913
49636,MI,181305,Glen Arbor,44.85,-86.04,Leelanau County,624
49637,MI,51405,Grawn,44.66,-85.68,Grand Traverse County,2982
49638,MI,40721,Harrietta,44.3,-85.7,Wexford County,682
49639,MI,46093,Hersey,43.84,-85.44,Osceola County,2070
49640,MI,59494,Honor,44.66,-86.02,Benzie County,1475
49642,MI,26507,Idlewild,43.88,-85.8,Lake County,480
49643,MI,55181,Interlochen,44.65,-85.75,Grand Traverse County,5269
49644,MI,42012,Irons,44.14,-85.91,Lake County,1454
49645,MI,41260,Kaleva,44.37,-86.01,Manistee County,1356
49646,MI,46784,Kalkaska,44.73,-85.17,Kalkaska County,6738
49648,MI,100119,Kewadin,44.93,-85.36,Antrim County,1955
49649,MI,50764,Kingsley,44.58,-85.53,Grand Traverse County,5310
49650,MI,56401,Lake Ann,44.72,-85.84,Benzie County,2679
49651,MI,46799,Lake City,44.33,-85.2,Missaukee County,5998
49653,MI,92293,Lake Leelanau,44.97,-85.73,Leelanau County,1640
49654,MI,161042,Leland,45.01,-85.76,Leelanau County,774
49655,MI,49767,Leroy,44.03,-85.41,Osceola County,2461
49656,MI,43532,Luther,44.03,-85.68,Lake County,1230
49657,MI,50861,Mc Bain,44.22,-85.21,Missaukee County,2910
49659,MI,40352,Mancelona,44.9,-85.06,Antrim County,5199
49660,MI,51893,Manistee,44.24,-86.32,Manistee County,10941
49663,MI,46044,Manton,44.41,-85.4,Wexford County,4574
49664,MI,78425,Maple City,44.84,-85.86,Leelanau County,1843
49665,MI,43629,Marion,44.1,-85.14,Clare County,3453
49667,MI,39228,Merritt,44.31,-84.93,Missaukee County,477
49668,MI,40626,Mesick,44.4,-85.71,Wexford County,2839
49670,MI,91343,Northport,45.13,-85.61,Leelanau County,1656
49675,MI,75696,Onekama,44.36,-86.2,Manistee County,998
49676,MI,67533,Rapid City,44.83,-85.28,Kalkaska County,2766
49677,MI,46725,Reed City,43.87,-85.5,Osceola County,5118
49679,MI,45794,Sears,43.89,-85.18,Osceola County,1067
49680,MI,41856,South Boardman,44.63,-85.25,Kalkaska County,1603
49682,MI,83467,Suttons Bay,44.97,-85.65,Leelanau County,3847
49683,MI,53239,Thompsonville,44.52,-85.93,Benzie County,1680
49684,MI,78292,Traverse City,44.75,-85.6,Grand Traverse County,32444
49686,MI,85896,Traverse City,44.75,-85.6,Grand Traverse County,27152
49688,MI,51888,Tustin,44.1,-85.45,Osceola County,2210
49689,MI,44874,Wellston,44.21,-85.95,Manistee County,1176
49690,MI,104223,Williamsburg,44.76,-85.4,Grand Traverse County,5525
49701,MI,58207,Mackinaw City,45.77,-84.74,Emmet County,1099
49705,MI,39588,Afton,45.31,-84.45,Cheboygan County,660
49706,MI,50031,Alanson,45.44,-84.78,Emmet County,3763
49707,MI,51901,Alpena,45.07,-83.43,Alpena County,18648
49709,MI,40144,Atlanta,45,-84.15,Montmorency County,2859
49710,MI,55645,Barbeau,46.28,-84.28,Chippewa County,0
49712,MI,67793,Boyne City,45.21,-85.01,Charlevoix County,6690
49713,MI,45500,Boyne Falls,45.16,-84.91,Charlevoix County,1591
49715,MI,49862,Brimley,46.4,-84.57,Chippewa County,2594
49716,MI,75512,Brutus,45.5,-84.75,Cheboygan County,660
49718,MI,44333,Carp Lake,45.69,-84.79,Emmet County,565
49719,MI,63781,Cedarville,45.99,-84.36,Mackinac County,1260
49720,MI,71855,Charlevoix,45.31,-85.25,Charlevoix County,8298
49721,MI,47926,Cheboygan,45.64,-84.46,Cheboygan County,11863
49724,MI,50509,Dafter,46.36,-84.43,Chippewa County,1024
49725,MI,45500,De Tour Village,45.99,-83.9,Chippewa County,612
49726,MI,47850,Drummond Island,46,-83.67,Chippewa County,957
49727,MI,57140,East Jordan,45.15,-85.13,Charlevoix County,5850
49728,MI,43730,Eckerman,46.36,-85.03,Chippewa County,0
49729,MI,51930,Ellsworth,45.16,-85.24,Antrim County,1249
49730,MI,49309,Elmira,45.06,-84.85,Antrim County,1674
49733,MI,43269,Frederic,44.78,-84.73,Crawford County,1366
49735,MI,54412,Gaylord,45.02,-84.67,Otsego County,15067
49736,MI,42892,Goetzville,46.08,-84.09,Chippewa County,498
49738,MI,48169,Grayling,44.65,-84.7,Crawford County,7941
49740,MI,93079,Harbor Springs,45.43,-84.98,Emmet County,6424
49743,MI,40148,Hawks,45.3,-83.9,Presque Isle County,643
49744,MI,49005,Herron,45,-83.66,Alpena County,745
49745,MI,44652,Hessel,46.03,-84.44,Mackinac County,841
49746,MI,42561,Hillman,45.06,-83.9,Montmorency County,2861
49747,MI,54573,Hubbard Lake,44.8,-83.59,Alcona County,1525
49749,MI,69484,Indian River,45.41,-84.61,Cheboygan County,3668
49751,MI,46708,Johannesburg,44.98,-84.46,Otsego County,1609
49752,MI,46231,Kinross,46.26,-84.51,Chippewa County,0
49753,MI,47140,Lachine,45.08,-83.73,Alpena County,1636
49755,MI,44428,Levering,45.63,-84.76,Emmet County,1636
49756,MI,44365,Lewiston,44.88,-84.31,Oscoda County,3231
49759,MI,49637,Millersburg,45.33,-84.06,Presque Isle County,1296
49760,MI,43237,Moran,46.08,-85.01,Mackinac County,623
49762,MI,46348,Naubinway,46.11,-85.45,Mackinac County,543
49765,MI,44443,Onaway,45.35,-84.22,Presque Isle County,3049
49766,MI,53733,Ossineke,44.9,-83.43,Alpena County,2134
49768,MI,48630,Paradise,46.62,-85.03,Chippewa County,0
49769,MI,42119,Pellston,45.55,-84.78,Emmet County,1405
49770,MI,79334,Petoskey,45.36,-84.95,Emmet County,14819
49774,MI,51229,Pickford,46.16,-84.36,Chippewa County,1603
49776,MI,43315,Posen,45.26,-83.69,Presque Isle County,1566
49777,MI,66124,Presque Isle,45.3,-83.46,Presque Isle County,1437
49779,MI,46263,Rogers City,45.42,-83.81,Presque Isle County,3945
49780,MI,53330,Rudyard,46.23,-84.6,Chippewa County,1535
49781,MI,44059,Saint Ignace,45.86,-84.72,Mackinac County,3729
49782,MI,56076,Beaver Island,45.65,-85.55,Charlevoix County,575
49783,MI,46963,Sault Sainte Marie,46.48,-84.36,Chippewa County,15048
49788,MI,32161,Kincheloe,46.24,-84.49,Chippewa County,1690
49795,MI,43540,Vanderbilt,45.14,-84.66,Otsego County,1583
49799,MI,39938,Wolverine,45.27,-84.6,Cheboygan County,1785
49801,MI,63136,Iron Mountain,45.82,-88.06,Dickinson County,10098
49802,MI,48315,Kingsford,45.8,-88.09,Dickinson County,5364
49805,MI,56833,Allouez,47.28,-88.4,Keweenaw County,0
49806,MI,69284,Au Train,46.43,-86.83,Alger County,506
49807,MI,56297,Bark River,45.72,-87.3,Delta County,2832
49812,MI,49584,Carney,45.58,-87.55,Menominee County,806
49814,MI,57584,Champion,46.52,-87.97,Marquette County,1098
49815,MI,51231,Channing,46.13,-88.08,Dickinson County,0
49816,MI,45667,Chatham,46.34,-86.93,Alger County,659
49817,MI,47938,Cooks,45.91,-86.47,Delta County,502
49818,MI,57513,Cornell,45.9,-87.23,Delta County,766
49820,MI,51484,Curtis,46.2,-85.75,Mackinac County,522
49821,MI,47712,Daggett,45.46,-87.6,Menominee County,1084
49827,MI,41046,Engadine,46.11,-85.56,Mackinac County,716
49829,MI,50200,Escanaba,45.74,-87.08,Delta County,13929
49831,MI,53159,Felch,46,-87.85,Dickinson County,660
49834,MI,47115,Foster City,45.97,-87.75,Dickinson County,0
49835,MI,44456,Garden,45.77,-86.55,Delta County,653
49836,MI,42944,Germfask,46.25,-85.92,Schoolcraft County,619
49837,MI,57310,Gladstone,45.85,-87.02,Delta County,8702
49838,MI,44905,Gould City,46.1,-85.7,Mackinac County,0
49840,MI,59840,Gulliver,45.98,-86.02,Schoolcraft County,627
49841,MI,46816,Gwinn,46.29,-87.43,Marquette County,5127
49847,MI,41320,Hermansville,45.71,-87.6,Menominee County,819
49849,MI,51771,Ishpeming,46.48,-87.66,Marquette County,10076
49853,MI,53584,Mc Millan,46.37,-85.74,Luce County,1007
49854,MI,51024,Manistique,45.95,-86.25,Schoolcraft County,5168
49855,MI,62541,Marquette,46.55,-87.39,Marquette County,23966
49858,MI,51650,Menominee,45.12,-87.62,Menominee County,10251
49861,MI,65046,Michigamme,46.53,-88.11,Baraga County,483
49862,MI,50601,Munising,46.4,-86.59,Alger County,3436
49866,MI,58329,Negaunee,46.49,-87.59,Marquette County,6861
49868,MI,45153,Newberry,46.35,-85.5,Luce County,3549
49870,MI,47954,Norway,45.8,-87.91,Dickinson County,2890
49874,MI,47840,Powers,45.68,-87.52,Menominee County,787
49876,MI,51146,Quinnesec,45.8,-87.99,Dickinson County,1117
49878,MI,54159,Rapid River,45.92,-86.97,Delta County,3098
49879,MI,47268,Republic,46.4,-87.98,Marquette County,861
49880,MI,49091,Rock,46.06,-87.16,Delta County,888
49881,MI,54106,Sagola,46.08,-88.07,Dickinson County,0
49884,MI,44330,Shingleton,46.37,-86.48,Alger County,0
49885,MI,55269,Skandia,46.38,-87.23,Marquette County,1486
49886,MI,44355,Spalding,45.69,-87.51,Menominee County,0
49887,MI,47902,Stephenson,45.41,-87.6,Menominee County,1891
49891,MI,42570,Trenary,46.2,-86.97,Alger County,549
49892,MI,54567,Vulcan,45.78,-87.87,Dickinson County,1605
49893,MI,51775,Wallace,45.35,-87.61,Menominee County,1577
49894,MI,48418,Wells,45.78,-87.06,Delta County,661
49895,MI,56190,Wetmore,46.38,-86.62,Alger County,716
49896,MI,43214,Wilson,45.7,-87.45,Menominee County,1313
49905,MI,50220,Atlantic Mine,47.09,-88.71,Houghton County,1458
49908,MI,44824,Baraga,46.77,-88.49,Baraga County,1981
49910,MI,49047,Bergland,46.6,-89.57,Ontonagon County,0
49911,MI,44698,Bessemer,46.47,-90.04,Gogebic County,2196
49912,MI,43489,Bruce Crossing,46.51,-89.21,Ontonagon County,769
49913,MI,44302,Calumet,47.24,-88.45,Houghton County,5571
49916,MI,60255,Chassell,47.03,-88.53,Houghton County,2315
49920,MI,52659,Crystal Falls,46.09,-88.32,Iron County,3287
49921,MI,39383,Dodgeville,47.09,-88.57,Houghton County,0
49925,MI,46756,Ewen,46.54,-89.3,Ontonagon County,501
49927,MI,41504,Gaastra,46.05,-88.6,Iron County,0
49930,MI,55683,Hancock,47.13,-88.6,Houghton County,4781
49931,MI,60744,Houghton,47.11,-88.56,Houghton County,4735
49935,MI,45235,Iron River,46.09,-88.63,Iron County,4637
49938,MI,44287,Ironwood,46.45,-90.15,Gogebic County,6211
49945,MI,50628,Lake Linden,47.08,-88.4,Houghton County,2085
49946,MI,49028,Lanse,46.72,-88.28,Baraga County,3309
49947,MI,59872,Marenisco,46.38,-89.68,Gogebic County,548
49948,MI,45621,Mass City,46.77,-89.08,Ontonagon County,0
49950,MI,62519,Mohawk,47.3,-88.37,Keweenaw County,985
49953,MI,47342,Ontonagon,46.86,-89.31,Ontonagon County,2388
49958,MI,49073,Pelkie,46.82,-88.63,Baraga County,1014
49962,MI,50881,Skanee,46.89,-88.18,Baraga County,0
49965,MI,49368,Toivola,47,-88.75,Houghton County,0
49967,MI,46514,Trout Creek,46.48,-89.02,Houghton County,0
49968,MI,42235,Wakefield,46.47,-89.93,Gogebic County,1622
49969,MI,225044,Watersmeet,46.27,-89.18,Gogebic County,924
49970,MI,42645,Watton,46.53,-88.6,Baraga County,0
50001,IA,70265,Ackworth,41.36,-93.47,Warren County,552
50002,IA,56346,Adair,41.5,-94.64,Guthrie County,1094
50003,IA,116306,Adel,41.61,-94.02,Dallas County,5662
50005,IA,48584,Albion,42.11,-92.98,Marshall County,623
50006,IA,57165,Alden,42.51,-93.37,Hardin County,1444
50007,IA,90340,Alleman,41.81,-93.61,Polk County,0
50008,IA,42160,Allerton,40.7,-93.36,Wayne County,672
50009,IA,70198,Altoona,41.65,-93.47,Polk County,13943
50010,IA,73027,Ames,42.02,-93.62,Story County,21973
50014,IA,79818,Ames,42.02,-93.62,Story County,15742
50020,IA,55945,Anita,41.44,-94.76,Cass County,1233
50021,IA,91596,Ankeny,41.72,-93.6,Polk County,18872
50022,IA,58296,Atlantic,41.39,-95.01,Cass County,7112
50023,IA,90136,Ankeny,41.71,-93.62,Polk County,22710
50025,IA,59870,Audubon,41.71,-94.92,Audubon County,2788
50026,IA,50363,Bagley,41.84,-94.42,Guthrie County,468
50027,IA,42800,Barnes City,41.5,-92.46,Mahaska County,0
50028,IA,64130,Baxter,41.82,-93.15,Jasper County,1369
50029,IA,42934,Bayard,41.85,-94.55,Guthrie County,543
50034,IA,60388,Blairsburg,42.47,-93.64,Hamilton County,0
50035,IA,89010,Bondurant,41.68,-93.46,Polk County,4438
50036,IA,62303,Boone,42.05,-93.87,Boone County,13690
50039,IA,58487,Bouton,41.85,-94.01,Dallas County,0
50042,IA,43164,Brayton,41.54,-94.92,Audubon County,0
50044,IA,53292,Bussey,41.2,-92.88,Marion County,768
