zip,cbsa
39645,99999
39540,25060
39190,35020
39366,29860
39366,32940
37731,99999
37731,28700
37727,35460
37317,17420
38103,32820
38058,32820
25304,16620
26257,21180
24918,99999
25071,16620
25071,99999
25005,99999
38329,99999
38359,99999
38359,27180
38317,99999
38451,34980
38451,99999
38451,30280
38201,37540
38201,32280
38201,99999
25801,13220
25837,13220
25921,13220
25976,99999
25976,13220
26050,48260
24724,14140
26508,21900
26508,34060
26705,34060
26591,21900
41010,99999
41010,30460
41010,17140
42056,37140
40065,31140
40068,31140
41180,99999
41180,26580
40255,31140
42206,14540
42206,99999
42343,36980
42343,99999
42275,14540
42275,99999
44137,17460
44234,10420
44234,17460
44039,17460
44001,17460
43522,99999
43522,45780
42445,99999
42445,17300
42445,31580
42653,99999
44120,17460
43620,45780
43920,41400
44312,10420
44256,10420
44256,17460
44706,15940
44470,49660
44470,10420
44451,49660
44839,41780
45248,17140
45449,19430
45404,19430
43235,18140
43326,32020
43326,99999
43360,13340
43812,18740
43780,15740
43780,99999
45342,17140
45342,19430
45030,17140
45640,39020
45640,27160
45651,99999
45732,11900
45732,18140
45732,99999
45734,31930
45734,99999
46373,16980
46148,26900
46148,99999
46148,35220
46033,26900
46017,34620
46017,26900
46534,99999
46798,23060
46798,99999
47713,21780
47637,21780
47637,99999
47421,14020
47421,13260
47396,34620
47401,26900
47401,14020
47524,47180
47537,21780
47537,99999
47232,18020
47232,35860
46953,31980
47922,16980
47871,45460
47950,99999
47950,29200
48353,19820
49255,17740
49255,25880
49270,33780
48310,19820
48192,19820
48158,11460
48158,27100
48457,40980
48457,22420
48421,22420
48421,19820
48445,99999
48473,22420
48649,29620
48649,40980
48662,10940
48662,33220
48804,34380
48851,24340
48832,10940
49042,43780
49042,44780
49112,43780
49008,28020
49031,43780
49401,24340
49306,24340
49418,24340
50701,47940
50023,19780
50108,99999
50056,11180
50046,19780
50046,11180
49629,99999
49645,99999
49631,99999
49631,13660
49442,34740
50450,99999
50450,32380
50321,19780
49862,99999
49876,27020
51355,44020
51345,44020
51345,99999
51466,16140
51466,99999
52555,99999
52639,22800
52749,34700
57274,99999
57702,39660
57620,99999
57640,99999
57242,47980
57701,39660
57025,43580
57028,99999
52211,99999
51565,99999
51565,36540
51532,36540
51532,99999
68023,36540
57799,43940
57732,39660
57732,43940
68102,36540
68037,36540
53217,33340
53213,33340
53187,33340
68959,28260
69025,35820
69025,99999
69125,99999
68328,13100
68133,36540
68526,30700
68758,18100
68758,99999
68758,35740
53532,31540
54773,99999
54736,32860
54736,99999
54757,99999
54757,32860
54757,20740
54766,20740
54766,99999
54858,99999
54303,24580
54701,32860
54701,20740
54634,99999
54106,43020
54106,11540
54021,33460
54161,24580
54161,31940
54981,44620
54981,99999
55006,99999
55006,33460
54979,36780
54979,22540
54986,36780
54986,99999
55910,40340
55910,49100
55397,26780
55397,33460
55109,33460
55037,99999
55721,24330
55945,40340
58520,99999
58520,13900
58460,99999
58431,99999
58571,99999
58571,13900
60436,16980
60430,16980
56736,99999
56736,24220
56756,99999
56726,99999
56265,99999
56245,99999
56260,99999
56127,21860
56127,99999
56270,99999
60421,16980
56551,22260
56574,22020
56574,99999
60491,16980
60484,16980
60469,16980
61738,14010
61738,37900
61771,37900
62205,41180
62036,41180
61542,37900
61488,23660
61485,23660
61607,37900
61571,37900
61610,37900
60918,99999
61250,19340
61250,44580
61953,99999
61953,16580
61877,16580
61843,16580
61843,14010
61377,36837
61377,37900
61264,19340
61272,19340
62249,41180
60053,16980
60135,40420
60135,16980
60155,16980
62966,16060
60022,16980
62675,99999
62675,44100
62824,99999
62466,99999
60097,16980
62893,34500
62893,16460
62949,16060
60160,16980
61071,19940
61071,44580
61024,40420
60614,16980
63021,41180
63036,22100
63036,99999
60630,16980
63151,41180
64119,28140
64133,28140
64114,28140
64735,99999
64747,28140
64747,47660
64069,28140
63660,99999
63638,99999
63545,99999
63736,43460
63383,41180
63401,25300
63453,22800
63332,41180
64499,99999
64674,99999
63780,16020
63780,43460
63953,38740
63957,99999
63822,28380
63822,99999
63940,38740
66534,99999
66536,31740
66536,45820
66018,28140
65808,44180
65556,99999
65556,30060
65556,22780
65402,40620
65270,99999
65270,33620
65263,99999
65263,33620
65255,17860
66206,28140
66227,28140
65653,44180
65653,14700
65667,99999
65667,44180
65722,44180
65722,30060
66901,41460
66901,99999
66781,99999
66781,38260
70394,26380
70554,99999
70549,29340
70549,27660
70115,35380
70080,35380
67502,99999
67502,26740
67473,99999
67951,30580
67951,99999
67657,99999
70652,19760
70788,12940
71842,99999
71921,99999
71921,31680
71921,11660
71764,26260
71764,20980
71764,15780
71764,31620
71462,99999
71219,99999
71235,40820
71235,33740
71235,99999
71238,33740
71238,99999
71241,33740
71241,40820
71070,35060
71070,99999
71027,43340
72032,30780
72070,30780
71270,40820
71270,99999
71362,36660
71362,99999
72402,27860
72392,22620
72392,99999
72952,22900
72554,12900
72554,99999
72565,99999
72834,99999
72834,40780
72921,22900
72846,40780
72846,99999
72835,99999
73645,21120
73844,99999
73655,99999
73950,99999
73554,99999
74469,34780
74469,99999
74074,44660
74055,46140
74883,99999
74133,46140
74170,46140
75065,19100
75491,14300
75491,19100
75491,43300
75551,99999
75480,99999
75218,19100
75426,99999
75436,99999
75436,37580
75181,19100
75180,19100
76063,19100
76082,19100
76087,19100
76087,24180
76207,19100
76205,19100
76163,19100
76018,19100
75847,99999
75852,26660
75852,99999
76105,19100
76258,23620
76258,19100
76258,43300
77067,26420
77362,26420
77040,26420
76446,99999
76446,44500
76449,33420
76449,99999
77274,26420
77292,26420
77320,26660
77320,99999
77335,99999
77384,26420
77701,13140
78413,18580
77588,26420
77474,26420
77474,99999
77868,99999
77868,17780
77868,26420
77868,14780
78343,18580
78335,18580
77530,26420
78207,41700
78257,41700
78063,41700
78063,28500
78065,41700
78028,23240
78028,28500
78058,23240
78058,28500
78112,41700
76513,28660
76520,99999
76566,28660
78232,41700
78236,41700
76936,99999
78621,12420
78621,99999
79239,99999
79363,31180
79363,30220
79382,30220
79382,31180
79735,99999
79845,99999
78872,99999
78877,20580
78877,99999
78719,12420
78652,12420
79404,31180
78752,12420
80444,19740
80814,17820
80238,19740
80116,19740
80650,24540
80920,17820
81122,20420
81122,99999
81052,99999
81044,99999
85249,38060
85020,38060
81650,99999
81650,24060
82420,99999
82301,99999
82301,40180
81506,24300
85140,38060
82714,23940
82937,21740
83126,99999
85257,38060
87105,10740
87109,10740
85706,46060
85658,38060
85658,46060
85350,49740
85296,38060
86329,39150
85614,46060
85614,35700
87316,23700
87322,23700
84110,41620
84701,99999
84782,41100
84088,41620
84098,25720
88310,10460
88030,19700
87508,42140
84501,39220
84501,99999
84601,39340
90020,31080
90202,31080
90013,31080
93063,31080
93063,37100
90853,31080
90680,31080
90703,31080
91387,31080
93250,12540
93620,31460
93620,32900
93620,23420
93647,23420
93647,47300
93280,12540
95329,43760
95329,99999
95329,33700
95346,43760
93535,31080
93550,31080
93523,12540
92345,40140
92376,40140
92356,40140
92586,40140
91001,31080
92270,40140
92261,40140
92126,41740
92103,41740
92410,40140
94020,41940
94020,41860
91770,31080
91746,31080
92869,31080
94116,41860
94304,41940
94945,42220
94945,41860
94922,42220
96019,39820
96008,39820
95109,41940
95765,40900
95811,40900
95203,44700
94583,41860
95842,40900
96114,45000
96114,99999
95630,40900
59061,13740
59086,14580
59086,99999
97008,38900
97032,41420
97032,38900
83642,14260
59833,99999
59833,33540
59853,99999
59422,99999
83871,34140
97123,38900
97543,24420
97702,13460
97632,28900
97431,21660
97479,40700
97739,13460
97739,28900
98003,42660
97325,41420
97383,41420
97383,10540
97366,35440
98072,42660
98579,36500
98579,10140
98579,16500
98642,38900
98648,38900
98295,13380
98360,42660
98112,42660
98233,34580
98684,38900
98815,48300
99201,44060
99228,44060
98903,49420
01822,14460
02041,14460
02761,39300
04287,38860
04287,12300
04572,99999
04762,99999
05458,15540
05447,15540
05776,13540
06021,45860
06442,25540
07418,35620
07544,35620
11509,35620
11940,35620
12765,99999
13308,46540
14504,40380
14717,99999
14815,18500
14815,99999
14897,99999
14897,18500
15410,38300
15828,99999
15828,41260
16938,99999
16938,48700
17237,16540
17742,48700
18825,99999
18930,37980
18977,37980
22643,47900
23487,47260
23934,99999
27658,39580
27805,99999
27805,40260
28701,11700
29622,24860
30178,16340
30178,12060
33673,45300
36361,37120
39309,32940
37165,34980
25062,13220
25917,13220
25979,14140
25979,99999
26623,99999
41754,99999
41821,99999
41615,99999
40209,31140
43442,45780
43442,23380
42565,99999
44274,17460
44651,15940
44436,49660
44841,23380
44841,45660
45845,16380
45845,47540
45845,24820
45845,43380
43342,18140
43342,32020
43148,18140
45389,46500
45052,17140
45623,26580
45623,38580
46035,23140
46035,26900
46035,18820
46050,99999
46050,26900
46050,23140
46746,99999
47573,47180
47951,16980
49264,29620
49264,27100
48745,99999
50655,99999
49756,99999
57538,99999
52341,16300
52047,99999
68014,99999
68014,36540
68874,99999
69146,99999
68429,99999
68832,99999
68832,24260
54540,99999
54564,48140
54564,99999
54965,99999
56762,99999
56762,24220
56715,99999
61818,19500
61818,16580
61517,37900
61322,36837
62998,99999
63547,99999
63547,28860
63450,99999
64474,41140
64474,28140
63870,99999
66734,38260
65501,99999
66201,28140
65729,99999
70552,29180
67131,48620
67131,49060
67868,23780
71959,99999
71043,43340
72741,22220
72739,22220
73755,99999
74457,45140
74457,99999
74932,99999
78379,28780
78373,18580
78548,40100
76519,99999
76519,28660
76519,47380
79847,21340
79847,99999
79547,99999
80802,99999
81524,24300
81233,15860
82720,23940
88114,38780
88114,26020
88424,99999
87529,45340
84412,36260
90093,31080
89112,29820
89504,39900
93226,12540
95381,33700
92369,40140
92885,31080
95536,21700
83624,34300
83624,14260
59823,33540
59453,99999
59914,99999
97417,40700
98588,43220
03750,30100
04973,99999
05086,30100
10199,35620
13469,46540
15316,99999
15721,20180
17836,44980
17887,30260
22709,47900
23651,47260
28055,16740
28573,35100
29211,17900
30903,12260
31598,27700
32719,36740
25710,26580
25902,14140
25902,13220
41667,99999
44082,11780
44046,11780
44046,17460
43084,46500
43084,18140
45339,19430
47706,21780
49116,35660
49312,99999
50653,99999
49805,26340
49782,99999
57559,99999
52229,16300
51549,36540
51549,99999
57766,99999
53153,33340
58845,99999
58845,48780
61274,19340
61363,36837
62975,16060
65102,27620
65457,22780
70011,35380
72573,99999
72858,40780
72860,40780
74651,99999
79061,99999
79061,37420
85070,38060
81325,99999
82516,40180
87018,10740
85347,49740
85380,38060
84113,41620
95549,21700
95528,21700
95645,99999
95645,40900
95645,49700
59344,99999
83830,99999
83323,15420
97738,99999
01368,49340
03779,30100
14028,15380
15752,26860
20167,47900
22741,47900
24280,99999
24506,31340
27351,49180
27359,15500
27941,47260
31832,99999
38589,99999
38589,18260
43976,99999
44836,45660
44836,23380
43101,18140
43101,17060
46381,16980
48735,99999
48747,13020
48747,40980
49852,27020
52328,16300
52346,16300
68747,35740
56335,41060
52727,17540
61810,19180
61810,16580
61810,99999
61652,37900
61329,36837
60122,16980
70655,99999
71044,43340
74529,32540
79096,99999
79608,10180
87005,24380
87190,10740
89085,29820
90078,31080
89105,29820
93121,42200
93912,41500
91114,31080
94522,41860
96009,45000
59025,99999
98356,16500
13774,99999
20625,47900
38924,27140
38924,24900
39298,27140
48333,19820
48437,22420
68421,99999
53540,99999
56043,10660
76865,99999
90051,31080
92132,41740
92159,41740
95701,40900
59059,99999
99179,39420
99568,99999
36008,33860
40582,30460
43437,45780
45630,39020
53505,27500
53505,48580
58343,99999
66541,99999
73195,36420
77237,26420
82932,40540
94948,41860
99788,99999
05034,30100
14788,36460
27623,39580
33932,15980
63820,99999
73638,99999
78426,18580
79064,99999
79064,38380
81148,99999
87750,29780
91333,31080
94039,41940
96730,46520
98068,21260
98068,42660
06243,49340
15049,38300
18764,42540
32924,37340
43553,45780
61237,19340
63951,99999
73764,99999
87191,10740
92564,40140
83451,39940
59467,99999
59406,24500
06912,14860
12475,28740
29425,16700
25132,16620
26504,34060
95852,40900
01093,44140
59341,99999
59636,25740
97840,99999
15030,38300
24001,40220
38623,99999
58507,13900
15723,26860
15863,99999
17957,39060
20586,47900
23681,47260
62541,30660
93390,12540
48853,29620
76716,47380
84725,41100
33195,33100
46508,47700
12174,26460
41567,99999
61552,37900
15733,99999
33820,29460
46125,26900
68952,99999
94064,41860
99333,39420
84002,99999
93042,37100
59420,99999
99781,99999
68438,30700
60055,16980
77516,26420
78360,99999
78360,49820
79406,31180
59316,99999
17272,16540
27498,24660
77468,13060
16151,49660
71034,99999
80309,14500
77650,26420
01586,49340
88421,29780
54842,20260
99762,99999
42332,16420
06349,35980
19516,39740
66625,45820
27710,20500
15616,38300
61371,36837
14585,40380
79941,21340
58125,22020
29695,24940
26361,17220
06020,25540
21020,12580
70178,35380
06404,14860
14263,15380
25139,13220
48175,11460
76654,47380
24604,14140
74193,46140
82929,40540
49819,32100
98824,34180
24023,40220
43218,18140
53278,33340
93009,37100
43759,48540
20610,47900
70773,12940
06491,14860
24448,99999
72377,27860
76831,99999
86331,39150
99722,99999
99680,99999
47263,24700
39193,27140
99751,99999
99665,99999
50368,19780
77463,26420
70782,12940
35990,23460
25079,16620
17124,25420
23401,99999
62610,27300
82837,43260
72085,42620
17945,39060
71759,20980
99585,99999
16054,99999
36851,17980
45051,17140
79258,99999
19895,37980
27411,24660
83865,41760
19376,37980
32834,36740
25653,34350
75680,30980
00742,41980
22230,47900
13401,46540
27506,22180
05657,99999
14276,15380
38875,99999
20350,47900
72107,99999
15447,38300
40289,31140
70143,35380
63164,41180
63742,43460
71922,99999
22245,47900
28641,25860
35285,13820
61638,37900
23154,47260
98352,42660
95397,33700
25690,99999
99553,99999
33039,33100
37119,34980
12132,26460
34138,34940
71102,43340
20504,47900
77412,99999
46249,26900
93634,23420
19890,37980
45307,19430
93932,41500
37383,46100
81232,15860
55772,99999
71772,11660
81329,20420
20431,47900
91896,31080
20210,47900
77432,20900
95221,99999
65216,17860
70575,29180
26561,99999
98386,14740
23873,99999
04646,99999
78799,12420
63878,99999
99659,99999
19519,39740
95950,99999
75688,30980
03435,28300
02918,39300
70576,99999
92161,41740
42288,14540
47851,45460
37995,28940
32099,27260
35477,99999
32330,45220
87455,22140
92599,40140
08217,12100
24576,31340
22428,99999
29816,12260
97373,41420
56631,24330
88254,16100
00674,41980
00682,32420
00773,41980
00915,41980
00914,41980
01106,44140
01473,49340
01505,49340
01562,49340
01605,49340
02062,14460
02534,12700
02542,12700
02639,12700
02702,39300
02702,14460
02720,39300
02833,39300
02892,39300
03052,31700
03049,31700
03222,30100
03108,31700
03771,30100
03908,38860
04047,38860
04090,38860
04220,99999
04220,30340
04257,99999
04364,12300
04346,12300
04609,99999
04631,99999
04777,12620
04777,99999
04742,99999
05032,30100
05046,30100
05046,99999
05359,99999
05743,40860
05743,99999
05767,99999
05767,40860
05767,30100
06112,25540
06281,49340
06410,35300
06417,25540
06514,35300
06704,35300
06615,14860
07032,35620
07078,35620
07439,35620
07801,35620
07764,35620
07834,35620
07856,35620
08005,35620
08019,37980
08068,37980
08247,36140
08536,35620
08544,45940
08723,35620
08755,35620
08884,35620
10018,35620
10023,35620
10128,35620
10165,35620
11106,35620
11374,35620
11379,35620
11530,35620
11719,35620
10502,35620
10604,35620
10965,35620
12054,10580
12155,99999
12155,36580
12157,10580
12070,11220
12070,24100
12193,10580
12303,10580
12491,28740
12423,99999
12783,99999
12859,10580
12842,99999
12973,36300
13021,12180
13021,45060
12987,99999
13428,11220
13679,48060
13679,36300
13788,99999
13827,13780
13901,13780
14467,40380
14610,40380
14620,40380
14619,40380
14814,18500
14814,21300
14865,99999
15129,38300
15210,38300
15235,38300
15314,38300
15428,38300
15469,38300
15370,99999
15370,38300
15342,38300
15601,38300
15534,99999
15534,43740
15753,20180
15668,38300
15678,38300
16037,35260
16037,38300
16059,38300
16258,99999
16335,32740
16248,99999
16353,36340
16353,99999
16405,47620
16428,21500
16748,99999
16748,14620
16701,14620
16845,20180
16845,44300
16845,30820
16928,99999
16923,99999
17264,99999
17264,26500
17322,49620
17543,29540
17566,29540
17801,44980
18017,10900
18040,10900
18101,10900
18518,42540
18460,99999
18460,35620
18603,14100
18603,42540
18854,42380
19118,37980
19507,39740
19717,37980
20003,47900
20016,47900
20013,47900
20036,47900
20784,47900
20877,47900
20879,47900
20906,47900
21047,12580
21202,12580
21208,12580
21562,19060
21562,99999
21704,47900
20191,47900
20190,47900
22201,47900
22403,47900
22427,99999
22657,99999
22657,47900
22664,99999
22827,99999
22827,25500
22846,25500
22936,16820
23009,40060
23063,40060
23169,99999
23117,99999
23117,40060
23117,47900
23123,99999
23337,99999
23692,47260
23834,40060
23840,40060
23942,99999
24089,32300
24171,99999
24150,13980
24220,99999
24203,28700
24281,99999
24350,99999
24522,99999
24522,31340
24630,14140
27025,49180
27025,24660
27012,49180
27248,24660
27278,20500
27407,24660
27504,22180
27504,39580
27587,20500
27587,39580
27553,99999
27553,25780
27822,48980
27822,40580
27886,40580
27886,24780
27885,99999
27970,99999
28160,22580
28269,16740
28356,22180
28719,19000
28719,11700
29038,99999
29038,36700
28625,16740
28625,25860
28625,49180
28634,49180
28634,16740
28451,34820
28462,34820
28455,99999
28383,31300
29101,99999
29101,22500
29123,17900
29116,36700
29821,12260
29821,99999
29340,23500
29440,23860
29440,99999
29492,16700
29450,16700
30011,12060
30146,12060
30305,12060
30277,12060
30044,12060
30315,12060
30318,12060
30314,12060
30805,12260
30757,16860
31025,47580
32052,99999
32176,19660
31557,99999
31557,48180
31557,15260
31552,48180
31552,20060
31549,99999
31533,20060
31410,42340
31527,15260
32092,27260
32073,27260
31711,99999
31711,11140
31708,10500
32399,45220
32501,37860
32440,99999
34472,36100
34442,26140
34448,26140
32667,36100
32667,23540
32736,36740
32764,19660
32704,36740
33082,33100
33432,33100
33415,33100
33413,33100
33403,33100
33150,33100
33444,33100
32814,36740
33759,45300
33844,29460
33617,45300
33510,45300
33761,45300
34695,45300
34731,45540
34731,36740
35044,45180
34613,45300
34637,45300
34117,34940
33994,15980
35006,46220
35006,13820
35006,27530
34228,35840
36036,99999
36036,33860
36052,33860
36052,99999
36064,33860
36091,13820
36091,33860
36041,99999
36041,33860
36069,33860
35648,22520
35620,26620
35614,22520
35614,26620
35186,13820
35209,13820
35224,13820
35973,99999
35580,27530
35544,99999
38633,99999
38965,99999
38965,37060
36769,99999
36532,19300
36301,20020
38801,46180
38804,46180
36560,33660
39108,99999
39090,99999
39180,46980
39629,15020
39629,32620
37074,34980
37082,34980
37012,99999
37012,34980
37055,34980
37055,99999
39361,99999
39361,32940
39466,38100
39466,25060
37138,34980
37175,99999
37175,17300
37809,24620
37765,99999
37754,28940
38019,32820
37692,27740
37360,46100
37360,43180
37221,34980
37407,16860
38067,99999
25419,25180
26287,99999
26287,34060
25044,13220
25275,16620
25275,37620
25267,99999
25168,26580
38351,27180
38351,99999
38330,27180
38130,32820
38251,37540
25705,26580
38574,18900
38574,18260
38574,99999
24701,14140
38481,29980
26624,99999
41017,17140
41075,17140
40940,30940
40940,33180
41640,99999
40517,30460
40601,31140
40601,30460
40601,23180
40208,31140
40026,31140
40052,99999
40052,21060
40052,12680
40023,31140
40078,23180
40078,99999
26866,99999
40067,31140
41262,99999
41216,99999
41139,26580
41097,17140
41367,99999
40351,99999
40351,34460
40351,26580
40353,34460
40353,30460
42234,99999
44089,41780
44089,17460
44212,17460
44004,11780
42718,21060
42718,99999
42718,15820
43537,45780
42544,43700
42544,99999
42366,99999
42366,36980
42431,31580
42717,99999
42717,23980
43615,45780
43945,41400
43945,15940
43945,48260
44320,10420
44406,49660
44431,41400
43021,18140
44506,49660
44438,49660
44847,35940
44847,41780
45502,46500
45502,44220
43351,99999
43713,99999
43713,15740
43713,48540
43749,18740
43749,35420
43749,15740
45346,24820
45634,27160
45634,99999
46701,28340
46241,26900
46229,26900
46074,26900
46536,38500
46536,43780
46171,26900
46750,23060
46750,26540
46750,47340
46745,19540
46745,23060
47720,21780
47716,21780
48042,19820
47390,99999
47459,14020
47459,99999
47553,99999
47553,47780
47172,31140
48002,19820
47302,35220
47302,34620
48334,19820
49266,25880
48307,19820
48401,99999
48213,19820
48207,19820
48642,33220
48642,13020
48750,99999
48843,19820
49092,12980
49092,17740
49040,17740
49040,44780
49043,99999
49043,35660
49002,28020
48917,29620
50129,99999
50129,19780
50144,99999
50164,19780
50164,99999
50533,22700
50533,99999
50597,99999
50560,99999
49643,45900
49612,45900
49612,99999
49446,99999
49452,99999
50525,99999
49715,42300
49817,21540
49817,99999
49854,99999
49854,21540
51111,43580
51060,99999
51054,43580
52601,15460
52650,15460
57450,99999
57428,10100
57428,99999
57646,99999
57533,99999
57324,26700
52246,26980
52309,17540
52309,99999
52309,16300
51535,99999
51535,36540
52159,99999
53010,33340
53010,13180
53010,22540
53018,33340
53203,33340
69040,99999
69133,99999
68164,36540
53126,39540
53126,33340
68801,24260
68643,99999
68643,35740
68643,18100
68662,99999
53226,33340
53528,31540
54559,99999
54556,99999
54529,99999
54539,99999
54305,24580
54213,99999
54213,24580
53811,99999
53811,38420
53826,99999
53929,99999
53951,12660
53550,31540
53559,31540
53559,48020
54659,99999
54138,24580
54002,33460
54124,24580
54124,43020
54940,11540
54940,99999
54940,36780
55405,33460
55741,20260
55371,41060
55371,33460
55359,33460
55038,33460
55718,20260
55604,99999
55150,33460
55943,49100
55943,29100
56071,22060
56071,33460
56041,99999
56041,35580
56041,31860
58426,27420
58701,33500
58461,99999
58576,99999
58413,99999
58079,22020
58006,22020
58220,99999
56382,99999
56375,41060
56326,10820
56326,22260
56326,99999
56318,99999
56455,14660
56442,14660
58761,99999
58761,33500
56481,99999
56481,14660
56572,47420
56572,22020
56572,99999
56572,22260
60462,16980
60506,16980
61753,14010
62216,41180
60958,28100
60540,16980
60520,16980
61928,16660
61928,99999
61421,36837
61421,37900
62326,22800
62326,31380
62346,22800
62346,99999
62346,39500
60031,16980
60004,16980
62960,99999
62960,37140
62996,99999
62650,27300
62816,34500
62468,16660
62520,44100
62909,16060
60203,16980
61021,40300
61021,19940
61085,99999
60673,16980
63301,41180
63343,41180
63343,99999
63471,39500
63471,25300
64424,99999
64401,41140
63967,99999
63967,38740
65049,99999
65076,27620
65046,27620
65046,17860
65201,17860
65201,27620
65054,27620
66058,45820
66058,11860
66514,31740
66746,38260
66746,99999
65247,33620
65247,99999
65254,17860
65254,99999
66218,28140
66434,99999
65738,99999
65738,44180
65742,44180
65641,99999
65724,99999
65724,44180
67005,49060
70401,25220
70346,12940
70346,35380
70356,26380
70559,29180
70065,35380
70068,35380
67544,99999
67544,24460
67573,99999
67152,48620
67205,48620
67226,48620
70458,35380
70517,29180
67865,19980
67865,99999
67653,99999
67749,99999
70669,29340
71953,99999
71801,26260
71763,15780
71763,11660
71763,99999
72132,30780
72132,38220
71104,43340
72103,30780
72063,40780
72063,99999
72087,26300
72087,30780
71316,35020
73069,36420
73074,36420
73074,99999
73456,99999
73456,11620
73018,36420
72958,99999
73026,36420
73017,99999
73017,30020
73017,36420
72744,22220
72581,99999
72601,99999
72601,25460
72562,12900
73115,36420
73763,99999
73733,21420
74745,99999
74602,38620
74738,99999
74852,36420
74852,43060
74827,99999
75024,19100
75035,19100
74445,99999
74445,46140
74445,34780
74536,32540
74536,99999
74101,46140
75354,19100
75555,99999
75476,14300
75210,19100
75142,19100
75473,37580
75159,19100
75161,19100
75167,19100
75684,30980
75684,46340
75801,37300
75803,37300
75803,11980
75833,99999
75760,30980
75760,34860
76360,48660
76360,46900
77071,26420
77087,26420
77041,26420
77056,26420
76703,47380
76706,47380
76483,99999
76630,47380
77275,26420
77845,17780
77506,26420
77521,26420
77995,99999
77995,47020
77859,17780
78368,13300
78368,99999
78368,18580
78245,41700
78258,41700
78076,49820
76577,12420
76577,99999
78216,41700
76870,99999
79201,99999
79252,99999
79403,31180
78745,12420
78756,12420
78766,12420
78830,99999
80002,19740
80817,39380
80817,17820
80906,17820
80828,99999
80828,19740
80727,99999
80751,44540
80734,99999
80224,19740
80128,19740
80035,19740
80103,19740
80016,19740
80550,24540
80550,22660
80601,24540
80601,19740
80530,24540
80539,22660
80203,19740
80924,17820
81002,39380
85074,38060
85061,38060
85009,38060
81637,20780
81637,24060
82225,99999
82411,99999
81503,24300
81235,99999
85131,38060
86004,22380
87051,24380
87062,99999
87062,10740
85375,38060
85379,38060
85623,38060
84711,99999
88260,26020
88045,99999
88330,10460
84312,30860
84312,36260
84526,39220
84333,30860
84046,99999
89011,29820
89033,29820
89022,37220
90221,31080
90210,31080
90004,31080
89134,29820
89123,29820
90266,31080
90713,31080
91505,31080
90720,31080
93258,47300
95307,33700
93312,12540
93449,42020
95340,32900
95351,33700
95355,33700
92595,40140
92155,41740
92780,31080
92870,31080
91801,31080
94104,41860
95493,17340
94518,41860
94524,41860
95136,41940
94403,41860
94930,41860
95967,17020
95977,46020
95977,49700
95122,41940
95822,40900
96797,46520
95685,99999
95672,40900
94709,41860
94609,41860
59046,99999
59046,13740
96929,99999
59102,13740
97013,38900
97016,38900
97016,11820
59725,99999
59801,33540
59868,33540
59301,99999
59522,99999
83836,41760
83809,41760
83338,46300
83338,99999
97504,32780
98011,42660
97429,40700
97230,38900
97215,38900
97221,38900
97351,41420
97392,41420
98087,42660
98403,42660
98605,99999
98605,38900
98292,34580
98292,42660
98335,42660
98361,16500
98303,42660
98136,42660
98502,43220
98502,36500
98257,34580
99669,99999
98855,99999
98932,49420
99005,44060
99502,11260
99330,28420
99505,11260
00792,41980
02827,39300
03581,13620
04292,99999
05842,99999
05837,99999
06029,25540
06256,49340
06254,35980
12181,10580
12480,28740
12480,99999
12422,99999
12411,28740
12873,24020
13361,36580
13361,46540
14009,36460
14009,15380
14009,99999
14422,12860
14422,40380
14543,40380
14516,40380
15777,26860
16684,11020
18415,99999
19450,37980
20144,47900
22720,47900
23883,99999
24580,99999
28776,11700
28587,35100
30273,12060
30056,12060
31085,12060
31038,31420
31038,99999
31038,12060
39897,12460
39897,99999
31789,34220
31789,10500
31789,99999
32302,45220
35117,13820
36075,99999
35447,46220
39044,27140
38876,46180
39747,99999
39304,32940
37041,17300
37051,17300
37051,99999
37051,34980
37152,34980
37658,27740
37333,17420
24892,99999
26039,99999
26039,48540
26032,48540
26032,48260
41016,17140
41553,99999
41265,99999
42324,16420
42302,36980
42232,17300
43466,45780
44402,49660
44513,49660
44503,49660
45252,17140
47649,99999
49288,10300
49288,25880
50243,11180
50243,19780
50669,99999
50669,47940
50581,99999
49625,99999
49625,15620
57770,99999
68714,99999
68648,36540
68812,28260
53808,38420
54635,99999
54652,99999
55922,40340
60911,99999
60928,99999
60141,16980
62694,27300
62694,99999
63155,41180
64835,27900
64688,99999
64497,41140
64497,99999
65280,33020
65274,17860
70075,35380
71418,33740
71418,99999
73442,99999
73442,20340
73523,11060
72702,22220
72568,42620
72568,12900
72661,99999
74839,99999
74963,99999
75086,19100
77280,26420
77491,26420
78330,18580
78071,99999
78071,13300
80805,99999
85080,38060
85261,38060
86432,29420
84039,46860
89157,29820
91416,31080
93190,42200
92175,41740
95573,21700
95686,44700
96140,40900
96148,40900
95604,40900
97019,38900
83548,30300
83548,99999
59255,99999
59402,24500
59634,25740
59928,28060
59910,99999
97487,21660
98039,42660
98566,10140
98283,13380
98283,34580
01354,44140
04070,38860
06045,25540
13327,99999
13325,99999
14841,99999
14841,42900
15450,38300
15412,38300
16332,99999
17979,39060
21529,19060
27619,39580
27981,28620
29635,24860
29424,16700
37133,34980
24985,99999
25025,16620
40816,99999
44802,99999
44802,45660
44802,22300
45766,11900
45766,99999
47801,45460
47407,14020
47521,27540
50218,19780
49915,99999
51365,99999
57630,99999
57024,99999
53137,48020
68728,43580
