zipcode,state,total_pop,avg_income
68508,NE,3890,35775.32
68510,NE,10150,57493.99
68512,NE,6590,105170.86
68514,NE,130,152600.0
68516,NE,22560,95390.43
68517,NE,260,91530.77
68520,NE,950,204066.32
68521,NE,16620,53003.31
68522,NE,5800,53473.97
68523,NE,800,128856.25
68524,NE,2630,50417.11
68526,NE,3510,120379.49
68527,NE,800,114392.5
68528,NE,3140,59502.87
68532,NE,330,105657.58
68601,NE,14290,61064.03
68620,NE,1330,73426.32
68621,NE,230,70160.87
68622,NE,140,49385.71
68623,NE,110,49309.09
68624,NE,490,53918.37
68626,NE,300,63960.0
68627,NE,280,55321.43
68628,NE,390,53641.03
68629,NE,590,59027.12
68631,NE,210,61033.33
68632,NE,1760,59632.95
68633,NE,530,57816.98
68635,NE,240,54029.17
68636,NE,610,62313.11
68637,NE,130,49346.15
68638,NE,710,51942.25
68640,NE,720,58595.83
68641,NE,500,62788.0
68642,NE,850,70254.12
68643,NE,420,66407.14
68644,NE,380,74807.89
68647,NE,320,57115.62
68648,NE,210,69380.95
68649,NE,860,65345.35
68651,NE,650,61116.92
68652,NE,340,65261.76
68653,NE,360,55247.22
68654,NE,280,57078.57
68658,NE,350,59520.0
68660,NE,450,56842.22
68661,NE,3450,48444.35
68662,NE,530,63271.7
68663,NE,320,51365.62
68665,NE,380,49781.58
68666,NE,760,60132.89
68669,NE,170,75711.76
68701,NE,14150,62105.94
68710,NE,390,52966.67
68713,NE,1040,56550.96
68714,NE,510,55254.9
68715,NE,760,64976.32
68716,NE,390,58766.67
68718,NE,730,56452.05
68720,NE,150,61040.0
68722,NE,220,46954.55
68723,NE,240,62029.17
68725,NE,220,52772.73
68726,NE,330,51403.03
68727,NE,340,65232.35
68729,NE,780,53000.0
68730,NE,880,60326.14
68731,NE,1270,55826.77
68732,NE,120,54383.33
68733,NE,540,55098.15
68735,NE,410,50253.66
68736,NE,260,53026.92
68739,NE,1270,64619.69
68740,NE,370,62724.32
68741,NE,300,72683.33
68743,NE,310,82064.52
68745,NE,690,62805.8
68746,NE,160,48937.5
68748,NE,1510,52135.76
68752,NE,330,55018.18
68756,NE,890,56173.03
68757,NE,280,52182.14
68758,NE,470,54614.89
68759,NE,110,44354.55
68760,NE,530,40600.0
68761,NE,200,38435.0
68763,NE,2210,56108.14
68764,NE,320,51440.62
68765,NE,640,64873.44
68766,NE,180,46927.78
68767,NE,1450,68952.41
68768,NE,280,55771.43
68769,NE,780,53901.28
68770,NE,730,61320.55
68771,NE,680,58219.12
68774,NE,170,50588.24
68776,NE,7440,45252.02
68777,NE,290,54651.72
68778,NE,250,45352.0
68779,NE,1080,62786.11
68780,NE,440,56881.82
68781,NE,650,64563.08
68783,NE,400,46677.5
68784,NE,940,56737.23
68785,NE,130,54884.62
68786,NE,480,62362.5
68787,NE,2490,62298.39
68788,NE,2360,65925.0
68790,NE,340,56958.82
68791,NE,870,62457.47
68792,NE,220,45495.45
68801,NE,14230,48781.52
68803,NE,12170,62545.36
68810,NE,500,42126.0
68812,NE,380,57489.47
68813,NE,230,52391.3
68814,NE,400,50535.0
68815,NE,250,48680.0
68817,NE,150,44533.33
68818,NE,2610,68654.41
68820,NE,190,52794.74
68822,NE,2240,65396.43
68823,NE,890,49953.93
68824,NE,630,62952.38
68825,NE,400,59642.5
68826,NE,1750,62927.43
68827,NE,290,57637.93
68828,NE,110,41309.09
68831,NE,390,56202.56
68832,NE,980,83860.2
68833,NE,120,45358.33
68835,NE,210,44333.33
68836,NE,810,60360.49
68838,NE,120,46458.33
68840,NE,1380,57512.32
68841,NE,310,68625.81
68842,NE,240,48400.0
68843,NE,430,62023.26
68845,NE,8820,85137.07
68846,NE,120,52225.0
68847,NE,8390,57013.11
68850,NE,6050,45563.14
68852,NE,260,50473.08
68853,NE,670,47270.15
68854,NE,400,71742.5
68855,NE,160,47825.0
68856,NE,270,63518.52
68858,NE,100,57130.0
68859,NE,220,50954.55
68860,NE,170,39958.82
68862,NE,1280,56315.62
68863,NE,510,55045.1
68864,NE,470,50010.64
68865,NE,470,91221.28
68866,NE,450,64182.22
68869,NE,990,50510.1
68870,NE,220,68981.82
68872,NE,440,57888.64
68873,NE,1490,57548.99
68874,NE,400,47567.5
68875,NE,220,49018.18
68876,NE,710,58997.18
68878,NE,180,48661.11
68879,NE,150,40126.67
68882,NE,200,44205.0
68883,NE,1030,61494.17
68901,NE,11670,59532.31
68920,NE,630,57220.63
68922,NE,570,53296.49
68924,NE,560,63428.57
68925,NE,210,66690.48
68926,NE,310,47596.77
68927,NE,490,63848.98
68928,NE,180,53555.56
68930,NE,580,51643.1
68932,NE,180,57583.33
68933,NE,420,62300.0
68935,NE,290,53144.83
68937,NE,820,73728.05
68938,NE,250,56716.0
68939,NE,520,67532.69
68940,NE,210,55623.81
68941,NE,340,53302.94
68942,NE,180,40394.44
68943,NE,110,54963.64
68944,NE,510,52090.2
68947,NE,250,58420.0
68948,NE,150,42586.67
68949,NE,3140,64232.48
68950,NE,150,54820.0
68955,NE,990,70167.68
68956,NE,540,62659.26
68957,NE,260,57626.92
68958,NE,280,61635.71
68959,NE,1870,66021.93
68961,NE,350,52237.14
68966,NE,300,44150.0
68967,NE,460,54830.43
68970,NE,570,44124.56
68971,NE,170,57364.71
68973,NE,210,65404.76
68977,NE,110,39027.27
68978,NE,990,52297.98
68979,NE,830,64430.12
68980,NE,190,68205.26
68981,NE,140,60942.86
68982,NE,300,52910.0
69001,NE,4090,59658.44
69020,NE,180,57250.0
69021,NE,500,64392.0
69022,NE,710,57181.69
69023,NE,150,58780.0
69024,NE,490,51873.47
69025,NE,410,44343.9
69028,NE,350,65702.86
69029,NE,160,46918.75
69030,NE,110,54772.73
69032,NE,190,46910.53
69033,NE,1120,68542.86
69034,NE,390,56184.62
69038,NE,190,45494.74
69040,NE,230,46456.52
69043,NE,200,48845.0
69044,NE,330,45663.64
69045,NE,400,49707.5
69101,NE,13070,59605.2
69120,NE,440,56643.18
69121,NE,130,37307.69
69122,NE,280,51028.57
69123,NE,400,61712.5
69125,NE,130,51607.69
69127,NE,330,65972.73
69128,NE,110,50727.27
69129,NE,520,55165.38
69130,NE,2340,55329.91
69131,NE,250,52820.0
69133,NE,160,45337.5
69134,NE,140,70050.0
69138,NE,2030,59606.9
69140,NE,770,63366.23
69141,NE,170,62611.76
69143,NE,680,60564.71
69145,NE,1290,58107.75
69146,NE,120,57383.33
69147,NE,270,42055.56
69149,NE,310,52322.58
69150,NE,220,60640.91
69151,NE,350,50214.29
69152,NE,380,50192.11
69153,NE,2680,56070.15
69154,NE,510,44800.0
69155,NE,470,54827.66
69156,NE,290,59193.1
69162,NE,3360,61302.38
69163,NE,370,52662.16
69165,NE,770,62380.52
69166,NE,270,46496.3
69167,NE,160,43493.75
69168,NE,120,42966.67
69169,NE,230,62969.57
69170,NE,180,41916.67
69201,NE,1800,53085.0
69210,NE,1080,50348.15
69211,NE,140,57564.29
69217,NE,210,52990.48
69301,NE,4450,59896.85
69334,NE,870,48362.07
69336,NE,1050,68092.38
69337,NE,2580,51224.81
69339,NE,610,50781.97
69341,NE,4820,54246.89
69343,NE,1010,49785.15
69345,NE,170,52770.59
69346,NE,210,49161.9
69347,NE,520,48790.38
69348,NE,610,55972.13
69350,NE,170,54547.06
69352,NE,220,41640.91
69356,NE,770,48796.1
69357,NE,1600,52598.75
69358,NE,780,52761.54
69360,NE,500,47074.0
69361,NE,7620,56618.9
69366,NE,110,44354.55
99999,NE,9720,57286.93
0,NH,704280,82196.3
3031,NH,5880,137757.48
3032,NH,2950,106720.68
3033,NH,2600,107050.77
3034,NH,2200,87629.55
3036,NH,2740,93832.12
3037,NH,2450,85966.94
3038,NH,18120,69878.09
3042,NH,3840,70166.41
3043,NH,810,82650.62
3044,NH,2420,75952.89
3045,NH,7080,76774.29
3046,NH,1510,98066.89
3047,NH,830,69537.35
3048,NH,1710,64030.41
3049,NH,4220,169059.24
3051,NH,13750,77185.16
3052,NH,4500,89009.33
3053,NH,13330,88487.85
3054,NH,14180,86937.45
3055,NH,8560,66160.98
3057,NH,1290,115300.78
3060,NH,15370,51965.91
3062,NH,15280,94966.16
3063,NH,8960,78949.55
3064,NH,8000,72460.0
3070,NH,2990,98510.37
3071,NH,2510,72090.44
3076,NH,7410,92959.51
3077,NH,5660,65004.24
3079,NH,16330,86841.82
3082,NH,800,81295.0
3084,NH,670,82167.16
3086,NH,2150,77877.21
3087,NH,7430,180060.83
3101,NH,1810,80627.62
3102,NH,16570,52421.73
3103,NH,18800,47808.51
3104,NH,17320,71170.67
3106,NH,7560,79680.95
3109,NH,5750,66903.3
3110,NH,11190,156037.71
3216,NH,1100,67877.27
3217,NH,1150,59078.26
3218,NH,620,60837.1
3220,NH,3680,57830.16
3221,NH,1150,64800.87
3222,NH,2820,63142.55
3223,NH,2240,64829.02
3224,NH,1300,88411.54
3225,NH,1870,62473.26
3226,NH,1100,143536.36
3227,NH,530,102564.15
3229,NH,3020,112862.25
3230,NH,630,54857.14
3233,NH,210,186519.05
3234,NH,2510,68435.46
3235,NH,4290,47837.3
3237,NH,1300,71804.62
3240,NH,640,52195.31
3241,NH,450,83453.33
3242,NH,2100,76303.81
3243,NH,500,55116.0
3244,NH,4020,57726.62
3245,NH,1000,95862.0
3246,NH,8110,68254.99
3249,NH,3860,93026.68
3251,NH,940,79760.64
3253,NH,3560,90110.96
3254,NH,2160,139118.98
3255,NH,1060,130633.02
3256,NH,1190,69400.0
3257,NH,2320,141556.47
3258,NH,1380,76197.83
3259,NH,170,80782.35
3261,NH,2390,66817.15
3262,NH,690,53127.54
3263,NH,1990,54388.94
3264,NH,2430,59276.13
3266,NH,1100,51110.91
3268,NH,670,61989.55
3269,NH,1510,76341.72
3275,NH,6090,59767.49
3276,NH,4390,53180.18
3278,NH,1550,76036.77
3279,NH,360,41575.0
3280,NH,600,65011.67
3281,NH,4670,70234.9
3282,NH,460,56600.0
3284,NH,410,73126.83
3285,NH,850,62265.88
3287,NH,670,88411.94
3290,NH,2540,102334.65
3301,NH,16410,71039.43
3303,NH,8060,59030.89
3304,NH,4020,116453.98
3307,NH,3010,68135.55
3431,NH,11620,72686.83
3440,NH,1380,62892.75
3441,NH,200,44300.0
3442,NH,730,52134.25
3443,NH,400,81737.5
3444,NH,750,104408.0
3445,NH,370,66256.76
3446,NH,3050,60817.38
3447,NH,1220,64400.0
3448,NH,400,58712.5
3449,NH,950,97306.32
3450,NH,500,82012.0
3451,NH,2010,49096.52
3452,NH,2840,64406.69
3455,NH,1100,65498.18
3456,NH,410,53263.41
3457,NH,370,80262.16
3458,NH,3590,91611.98
3461,NH,2680,79026.49
3462,NH,870,100041.38
3464,NH,550,70080.0
3465,NH,1090,47843.12
3466,NH,680,91302.94
3467,NH,840,82071.43
3470,NH,2340,51255.13
3561,NH,3260,54563.8
3570,NH,3910,41937.34
3574,NH,1380,58842.75
3576,NH,1430,54879.72
3579,NH,190,57268.42
3580,NH,780,111397.44
3581,NH,1610,57853.42
3582,NH,1100,42913.64
3583,NH,560,60323.21
3584,NH,1760,62211.93
3585,NH,1300,56480.77
3586,NH,280,100046.43
3588,NH,850,51467.06
3590,NH,400,38000.0
3592,NH,490,85208.16
3593,NH,170,87617.65
3598,NH,1760,45967.61
3601,NH,210,57919.05
3602,NH,1370,69302.19
3603,NH,2540,51268.5
3605,NH,500,58972.0
3607,NH,150,52880.0
3608,NH,1440,92553.47
3609,NH,390,53415.38
3740,NH,540,54735.19
3741,NH,2120,62876.89
3743,NH,6620,47912.24
3745,NH,660,78381.82
3748,NH,2510,73343.03
3750,NH,510,430843.14
3752,NH,420,47540.48
3753,NH,1890,110946.56
3755,NH,3510,267118.8
3765,NH,270,54277.78
3766,NH,5510,76740.83
3768,NH,840,222045.24
3770,NH,350,139054.29
3771,NH,440,60406.82
3773,NH,3830,53204.7
3774,NH,910,54448.35
3777,NH,630,84482.54
3779,NH,370,59905.41
3780,NH,200,60740.0
3781,NH,870,94701.15
3782,NH,1570,134850.96
3784,NH,2180,87593.58
3785,NH,1100,43559.09
3801,NH,12800,134146.41
3809,NH,2050,72293.17
3810,NH,960,92857.29
3811,NH,4030,99260.05
3812,NH,320,47896.88
3813,NH,1740,60367.82
3814,NH,1140,49404.39
3816,NH,620,74338.71
3817,NH,330,64336.36
3818,NH,2090,54757.89
3819,NH,2270,77144.05
3820,NH,17010,75115.11
3823,NH,950,137411.58
3824,NH,3250,122476.62
3825,NH,4880,77005.53
3826,NH,1560,79373.08
3827,NH,1760,98300.0
3830,NH,760,64296.05
3833,NH,11930,102194.13
3835,NH,3440,51876.45
3836,NH,780,72303.85
3837,NH,690,68947.83
3838,NH,780,77483.33
3839,NH,2120,55933.96
3840,NH,2340,121751.71
3841,NH,3390,96563.42
3842,NH,8930,98633.59
3844,NH,1320,137284.85
3845,NH,730,72882.19
3846,NH,500,118418.0
3848,NH,3480,77033.62
3849,NH,730,68636.99
3851,NH,2100,58649.05
3852,NH,290,57831.03
3853,NH,330,94281.82
3855,NH,1470,74540.14
3856,NH,950,135857.89
3857,NH,5130,73811.31
3858,NH,2480,80739.11
3860,NH,2440,65626.23
3861,NH,2260,103418.58
3862,NH,2650,194093.21
3864,NH,850,52727.06
3865,NH,4420,72518.33
3867,NH,11220,53493.05
3868,NH,3160,54510.44
3869,NH,1410,74714.89
3870,NH,2880,194177.08
3872,NH,2020,63879.21
3873,NH,3350,77303.28
3874,NH,5110,73022.9
3875,NH,460,73306.52
3878,NH,6320,55023.58
3882,NH,670,52580.6
3883,NH,110,48809.09
3884,NH,2150,80060.93
3885,NH,4090,127045.48
3886,NH,880,51228.41
3887,NH,1120,57193.75
3890,NH,470,50770.21
3894,NH,3080,104510.71
99999,NH,9540,102193.19
0,NJ,4414060,93414.95
7001,NJ,7230,64631.67
7002,NJ,32760,58695.12
7003,NJ,26860,68655.62
7004,NJ,4100,116473.66
7005,NJ,8120,118866.01
7006,NJ,12900,155726.28
7008,NJ,12270,50551.67
7009,NJ,6290,122607.63
7010,NJ,12310,78250.93
7011,NJ,20520,44885.23
7012,NJ,6740,82824.93
7013,NJ,14870,84719.64
7014,NJ,2840,84408.8
7016,NJ,11560,127947.66
7017,NJ,17480,39758.07
7018,NJ,13730,37557.68
7020,NJ,6490,151837.44
7021,NJ,1070,391697.2
7022,NJ,6220,43818.81
7023,NJ,3680,128523.91
7024,NJ,19450,116997.33
7026,NJ,15560,47113.17
7027,NJ,2300,102682.61
7028,NJ,3410,247300.0
7029,NJ,10100,58252.77
7030,NJ,28970,180347.29
7031,NJ,8500,69233.06
7032,NJ,19190,54900.21
7033,NJ,4260,77804.46
7034,NJ,4890,70280.37
7035,NJ,5550,83895.68
7036,NJ,22960,53907.67
7039,NJ,14320,243782.33
7040,NJ,12090,152532.26
7041,NJ,3380,176487.57
7042,NJ,13450,157717.17
7043,NJ,5570,270816.88
7044,NJ,7180,143439.83
7045,NJ,5290,160875.05
7046,NJ,1940,388877.32
7047,NJ,29870,51356.71
7050,NJ,14680,37890.6
7052,NJ,23610,110544.85
7054,NJ,14920,98968.77
7055,NJ,29780,42394.02
7057,NJ,6060,58073.76
7058,NJ,2710,165408.12
7059,NJ,8050,231065.22
7060,NJ,21070,47650.74
7062,NJ,6970,50668.44
7063,NJ,6580,46680.24
7064,NJ,2040,63554.41
7065,NJ,15270,60867.78
7066,NJ,8140,101629.73
7067,NJ,9600,90027.19
7068,NJ,3380,147116.86
7069,NJ,3120,237064.42
7070,NJ,9190,107175.95
7071,NJ,11480,69486.59
7072,NJ,3260,74737.73
7073,NJ,5060,70872.53
7074,NJ,1540,63225.32
7075,NJ,5110,101633.27
7076,NJ,11890,151670.56
7077,NJ,1420,74154.23
7078,NJ,5810,596976.59
7079,NJ,7440,187682.66
7080,NJ,12300,78286.91
7081,NJ,8620,128472.27
7082,NJ,2870,161499.3
7083,NJ,28500,72388.63
7086,NJ,8170,123595.1
7087,NJ,31950,41113.93
7088,NJ,1820,48039.01
7090,NJ,13840,255995.23
7092,NJ,3370,191538.58
7093,NJ,29680,58947.57
7094,NJ,10330,111036.98
7095,NJ,10450,108462.87
7102,NJ,5080,64640.55
7103,NJ,13540,32547.34
7104,NJ,22830,36362.77
7105,NJ,19260,39274.4
7106,NJ,14350,36719.44
7107,NJ,16690,31500.84
7108,NJ,10880,29776.1
7109,NJ,19460,54746.76
7110,NJ,15000,92591.87
7111,NJ,26940,36890.46
7112,NJ,12410,35182.11
7114,NJ,4100,33444.63
7201,NJ,13490,34952.93
7202,NJ,19960,38788.73
7203,NJ,11580,49570.98
7204,NJ,6910,65982.05
7205,NJ,11690,56083.58
7206,NJ,13570,31931.69
7208,NJ,15700,47775.35
7302,NJ,28010,157037.24
7304,NJ,22250,48460.13
7305,NJ,30820,51941.66
7306,NJ,26720,57373.39
7307,NJ,21460,58423.9
7310,NJ,8290,147427.62
7311,NJ,870,166722.99
7401,NJ,3200,234216.56
7403,NJ,3910,80946.29
7405,NJ,9060,140070.75
7407,NJ,10760,61172.03
7410,NJ,16630,103404.03
7416,NJ,2820,57768.79
7417,NJ,5470,397106.03
7418,NJ,1130,83320.35
7419,NJ,4820,74423.65
7420,NJ,2550,67241.18
7421,NJ,3580,85718.16
7422,NJ,3290,74856.23
7423,NJ,1880,327257.45
7424,NJ,12960,82353.16
7430,NJ,12670,139664.64
7432,NJ,3630,112637.74
7435,NJ,1260,106269.05
7436,NJ,6250,121282.24
7438,NJ,5670,88916.58
7439,NJ,1220,67884.43
7440,NJ,2300,87632.17
7442,NJ,5700,76024.56
7444,NJ,6200,115968.71
7446,NJ,7630,169612.71
7450,NJ,11080,269614.8
7452,NJ,5420,199785.98
7456,NJ,5850,107546.15
7457,NJ,2380,88081.09
7458,NJ,5530,427287.34
7460,NJ,1660,84090.36
7461,NJ,9160,73307.86
7462,NJ,3460,66861.85
7463,NJ,4870,104109.65
7465,NJ,3420,89028.95
7470,NJ,25830,122495.04
7480,NJ,7890,85350.95
7481,NJ,8040,235452.11
7501,NJ,16130,28040.73
7502,NJ,8120,37512.68
7503,NJ,9040,33844.58
7504,NJ,7170,35606.97
7505,NJ,1130,26541.59
7506,NJ,10000,78020.8
7508,NJ,12170,63773.46
7512,NJ,5550,84714.23
7513,NJ,6430,29918.2
7514,NJ,9610,33369.09
7522,NJ,10470,28121.39
7524,NJ,6610,28847.66
7601,NJ,23300,60947.64
7603,NJ,4400,63314.32
7604,NJ,6250,88519.36
7605,NJ,4290,113322.14
7606,NJ,1420,60669.72
7607,NJ,5060,83585.77
7621,NJ,13790,81703.26
7624,NJ,3920,184514.29
7626,NJ,3890,216527.76
7627,NJ,2220,276741.89
7628,NJ,8950,79596.42
7630,NJ,3580,114868.44
7631,NJ,14320,132771.23
7632,NJ,2770,308919.13
7640,NJ,2230,171163.23
7641,NJ,1660,189391.57
7642,NJ,5010,129292.02
7643,NJ,5500,62137.82
7644,NJ,12960,51230.71
7645,NJ,4190,163321.48
7646,NJ,8490,84880.92
7647,NJ,2450,102243.67
7648,NJ,2660,151800.0
7649,NJ,3860,182162.18
7650,NJ,9360,57186.97
7652,NJ,12840,136795.4
7656,NJ,4490,134742.54
7657,NJ,5660,67247.17
7660,NJ,6880,66394.48
7661,NJ,5600,116308.93
7662,NJ,3080,74748.38
7663,NJ,7660,76489.3
7666,NJ,19860,125065.06
7670,NJ,6350,329039.53
7675,NJ,13260,145472.78
7676,NJ,4720,128440.89
7677,NJ,3020,280077.15
7701,NJ,12530,118449.88
7702,NJ,2070,164397.58
7704,NJ,2750,292821.09
7711,NJ,740,143939.19
7712,NJ,20400,88001.72
7716,NJ,4360,123941.74
7717,NJ,1070,167447.66
7718,NJ,3220,79357.45
7719,NJ,11760,104984.44
7720,NJ,2280,75785.96
7721,NJ,1940,67832.99
7722,NJ,5030,239790.66
7723,NJ,410,160419.51
7724,NJ,12160,89297.45
7726,NJ,22300,117139.69
7727,NJ,3940,96982.74
7728,NJ,27460,94613.33
7730,NJ,8700,84311.49
7731,NJ,19870,80482.18
7732,NJ,2450,90779.59
7733,NJ,8000,223869.88
7734,NJ,5710,51804.73
7735,NJ,9610,63320.19
7737,NJ,2120,98506.6
7738,NJ,3230,165696.9
7739,NJ,3030,220906.6
7740,NJ,13520,65707.84
7746,NJ,8970,152247.94
7747,NJ,16330,94207.65
7748,NJ,13980,115244.64
7750,NJ,1780,194427.53
7751,NJ,9940,162418.11
7753,NJ,20640,65095.59
7755,NJ,3100,125752.26
7756,NJ,1680,89456.55
7757,NJ,2950,129091.53
7758,NJ,2480,82404.84
7760,NJ,4700,399389.79
7762,NJ,4770,142509.22
7764,NJ,3390,98293.22
7801,NJ,12490,49155.88
7803,NJ,2070,70455.07
7821,NJ,4470,100030.87
7822,NJ,520,91219.23
7823,NJ,3660,66843.72
7825,NJ,4570,98542.01
7826,NJ,2970,92836.7
7827,NJ,1890,62061.9
7828,NJ,6850,77874.31
7830,NJ,3150,172979.37
7832,NJ,1830,81682.51
7834,NJ,9300,132075.59
7836,NJ,6120,114721.73
7838,NJ,1730,81205.78
7840,NJ,15380,81091.48
7843,NJ,6080,70488.82
7847,NJ,910,70370.33
7848,NJ,2160,95813.89
7849,NJ,4330,91150.58
7850,NJ,3330,75178.98
7851,NJ,190,83873.68
7852,NJ,2020,91502.48
7853,NJ,6100,160735.25
7856,NJ,2730,89620.88
7857,NJ,1770,55267.23
7860,NJ,12150,85334.98
7863,NJ,2080,71092.31
7865,NJ,1300,91918.46
7866,NJ,11770,93693.71
7869,NJ,12290,145265.34
7871,NJ,9980,132639.78
7874,NJ,4600,75125.87
7876,NJ,5350,101855.51
7882,NJ,7180,73505.85
7885,NJ,6290,67559.78
7901,NJ,10910,359119.25
7920,NJ,13180,225063.58
7921,NJ,4470,137153.69
7922,NJ,5890,179486.93
7924,NJ,3600,352688.89
7927,NJ,2120,112475.0
7928,NJ,9100,294044.84
7930,NJ,4110,204612.41
7931,NJ,1630,648771.17
7932,NJ,5530,274869.08
7933,NJ,1650,129131.52
7934,NJ,790,284224.05
7935,NJ,290,287068.97
7936,NJ,6020,126040.53
7940,NJ,7400,208795.41
7945,NJ,4650,392635.91
7946,NJ,1540,164486.36
7950,NJ,10360,134457.92
7960,NJ,22080,172908.7
7974,NJ,5930,176577.57
7976,NJ,620,703837.1
7980,NJ,1250,113723.2
7981,NJ,4940,124544.33
8002,NJ,11560,74630.1
8003,NJ,14750,142630.1
8004,NJ,5950,63640.0
8005,NJ,12760,67042.79
8007,NJ,2550,63825.49
8008,NJ,4010,125352.37
8009,NJ,6780,71462.68
8010,NJ,5470,52399.63
8012,NJ,19110,65039.14
8014,NJ,260,54980.77
8015,NJ,9390,50328.43
8016,NJ,16830,65504.1
8019,NJ,450,76744.44
8020,NJ,1400,93347.14
8021,NJ,22650,48696.38
8022,NJ,4800,96762.5
8026,NJ,1120,82151.79
8027,NJ,2550,65807.06
8028,NJ,8410,65671.94
8029,NJ,2390,56786.19
8030,NJ,5930,47135.24
8031,NJ,5910,53038.58
8033,NJ,8160,171264.46
8034,NJ,9710,93066.94
8035,NJ,3810,100389.5
8036,NJ,3160,98716.14
8037,NJ,11410,68312.71
8041,NJ,460,93626.09
8043,NJ,14140,118348.02
8045,NJ,1410,45534.75
8046,NJ,16340,49321.24
8048,NJ,6390,88802.5
8049,NJ,2700,55193.7
8050,NJ,13390,71857.43
8051,NJ,5600,68125.89
8052,NJ,10060,53834.0
8053,NJ,24170,100200.21
8054,NJ,23310,96215.57
8055,NJ,14050,135881.99
8056,NJ,2220,132664.86
8057,NJ,10220,201916.63
8059,NJ,2920,58403.77
8060,NJ,12730,64738.81
8061,NJ,1550,94720.65
8062,NJ,7800,129596.15
8063,NJ,1500,53032.0
8065,NJ,3890,60126.48
8066,NJ,3740,44114.97
8067,NJ,890,70767.42
8068,NJ,3220,52705.9
8069,NJ,5680,47954.23
8070,NJ,5930,61408.26
8071,NJ,4700,71590.0
8075,NJ,14520,66921.07
8077,NJ,9790,91194.69
8078,NJ,4080,54544.36
8079,NJ,4460,53729.82
8080,NJ,19190,91436.84
8081,NJ,24590,68087.8
8083,NJ,5050,62168.51
8084,NJ,3490,63933.52
8085,NJ,9650,95276.06
8086,NJ,4330,71903.93
8087,NJ,12370,62118.03
8088,NJ,12090,86853.93
8089,NJ,1960,59779.08
8090,NJ,4280,75738.79
8091,NJ,2930,72286.69
8092,NJ,1850,78132.43
8093,NJ,4760,49923.53
8094,NJ,19340,65217.48
8096,NJ,17570,66224.64
8097,NJ,1630,68446.63
8098,NJ,4270,80226.23
8102,NJ,2780,28891.37
8103,NJ,4580,29189.08
8104,NJ,8720,25399.08
8105,NJ,11650,27398.54
8106,NJ,5070,68139.45
8107,NJ,6550,56062.6
8108,NJ,9580,84637.37
8109,NJ,11290,58089.55
8110,NJ,9570,39771.89
8201,NJ,5500,56593.27
8202,NJ,740,160916.22
8203,NJ,4360,77621.56
8204,NJ,8900,68106.4
8205,NJ,14420,61144.8
8210,NJ,8600,66416.16
8215,NJ,6270,60297.45
8221,NJ,3620,123747.51
8223,NJ,2220,81978.83
8225,NJ,4470,73567.11
8226,NJ,6050,98673.06
8230,NJ,3080,82014.61
8232,NJ,9500,31348.32
8234,NJ,22910,61637.41
8241,NJ,620,78538.71
8242,NJ,2040,46770.59
8243,NJ,1090,105049.54
8244,NJ,5630,55806.22
8247,NJ,450,171284.44
8251,NJ,4880,44192.62
8260,NJ,7040,54887.07
8270,NJ,3530,60516.71
8302,NJ,17570,47860.5
8310,NJ,870,53114.94
8311,NJ,930,50346.24
8312,NJ,3970,56686.65
8314,NJ,120,47191.67
8317,NJ,600,61061.67
8318,NJ,5840,76415.24
8319,NJ,640,66653.12
8322,NJ,4970,71704.83
8323,NJ,370,70537.84
8324,NJ,180,49183.33
8326,NJ,740,48925.68
8327,NJ,360,48266.67
8328,NJ,620,58890.32
8330,NJ,14410,57610.06
8332,NJ,15950,53154.92
8340,NJ,440,70295.45
8341,NJ,780,46525.64
8343,NJ,2220,82059.01
8344,NJ,2860,65470.28
8345,NJ,360,46619.44
8346,NJ,370,46524.32
8348,NJ,150,52413.33
8349,NJ,790,44575.95
8350,NJ,400,61577.5
8353,NJ,270,58018.52
8360,NJ,19800,43909.44
8361,NJ,8770,77006.16
8401,NJ,15940,31924.78
8402,NJ,2900,131166.55
8403,NJ,470,163712.77
8406,NJ,4840,66376.24
8501,NJ,3390,120487.91
8502,NJ,5130,198667.64
8505,NJ,9400,79621.38
8510,NJ,2420,150393.39
8511,NJ,500,66654.0
8512,NJ,5960,127218.12
8514,NJ,2320,109200.0
8515,NJ,2650,122527.92
8518,NJ,2960,66755.74
8520,NJ,14370,81710.86
8525,NJ,2350,147320.85
8527,NJ,27530,78112.97
8528,NJ,220,100068.18
8530,NJ,3970,120444.84
8533,NJ,3400,80183.53
8534,NJ,6330,219596.52
8535,NJ,2640,164338.64
8536,NJ,9180,118827.78
8540,NJ,21100,238940.52
8542,NJ,1750,163024.57
8550,NJ,9190,206535.36
8551,NJ,2940,144229.25
8553,NJ,400,124320.0
8554,NJ,1900,59806.84
8558,NJ,3510,278591.74
8559,NJ,2450,140243.27
8560,NJ,1770,158457.63
8562,NJ,2490,64246.18
8608,NJ,450,29126.67
8609,NJ,5820,29586.77
8610,NJ,16030,51596.57
8611,NJ,10070,30594.84
8618,NJ,15530,43892.21
8619,NJ,12210,72698.61
8620,NJ,6280,80981.69
